,quarter,roa
0,2004Q3,8.16
1,2004Q4,4.01
2,2005Q1,3.76
3,2005Q2,3.69
4,2005Q3,3.69
5,2005Q4,8.69
6,2006Q1,3.1
7,2006Q2,4.52
8,2006Q3,3.23
9,2006Q4,4.07
10,2007Q1,2.91
11,2007Q2,2.19
12,2007Q3,3.34
13,2007Q4,2.82
14,2008Q1,1.09
15,2008Q2,0.06
16,2008Q3,-4.46
17,2008Q4,-1.44
18,2009Q1,0.93
19,2009Q2,3.08
20,2009Q3,2.59
21,2009Q4,1.77
22,2010Q1,0.68
23,2010Q2,1.02
24,2010Q3,0.55
25,2010Q4,1.23
26,2011Q1,0.55
27,2011Q2,-0.32
28,2011Q3,0.04
29,2011Q4,-0.28
30,2012Q1,0.54
31,2012Q2,-0.1
32,2012Q3,0.6
33,2012Q4,0.41
34,2013Q1,2.11
35,2013Q2,0.03
36,2013Q3,0.36
37,2013Q4,-0.37
38,2014Q1,0.51
39,2014Q2,6.7
40,2014Q3,0.4
41,2014Q4,0.06
42,2015Q1,0.81
43,2015Q2,1.66
44,2015Q3,1.19
45,2015Q4,1.07
46,2016Q1,0.75
47,2016Q2,1.26
48,2016Q3,1.03
49,2016Q4,1.0
50,2017Q1,0.95
51,2017Q2,0.99
52,2017Q3,1.14
53,2017Q4,1.76
54,2018Q1,11.99
55,2018Q2,2.64
56,2018Q3,1.46
57,2018Q4,1.55
58,2019Q1,1.2
59,2019Q2,1.7
60,2019Q3,1.63
61,2019Q4,0.64
62,2020Q1,1.11
63,2020Q2,1.0
64,2020Q3,0.97
65,2020Q4,0.52
66,2021Q1,1.48
67,2021Q2,1.4
68,2021Q3,1.26
69,2021Q4,1.84
70,2022Q1,2.52
71,2022Q2,2.58
