quarter,amihud,ln_amihud
2005Q1,397.29194329995374,5.984671383984065
2005Q2,114.3803550980012,4.739529343028611
2005Q3,130.20739737301275,4.869128543621459
2005Q4,7.0816850084279865,1.9575118749298586
2006Q1,14.053423631527819,2.6428660409377
2006Q2,3.67375263842228,1.3012136569330472
2006Q3,4.242966159570679,1.4452625905981586
2006Q4,1.6309040638659733,0.48913450147110243
2007Q1,0.0013115247570698423,-6.6365648819237
2007Q2,0.001016239259166449,-6.891646466244012
2007Q3,0.0025576048874179492,-5.968684049281326
2007Q4,0.0017161758923976062,-6.3676567817720695
2008Q1,0.00892586988449232,-4.718801490016381
2008Q2,0.40520078511356106,-0.9033725690143204
2008Q3,0.13082294131363406,-2.0339104630324
2008Q4,0.016864526175162733,-4.082542906021057
2009Q1,0.019165143657428232,-3.954662084355733
2009Q2,0.0075494126773852956,-4.886285509821882
2009Q3,0.001208902550832668,-6.71804231371416
2009Q4,0.00038707703709854927,-7.856886822474604
2010Q1,0.0003393998133248234,-7.988331755179551
2010Q2,0.00039148110588586225,-7.845573304525946
2010Q3,0.0012297902070240467,-6.700911687540485
2010Q4,0.0021846673550224094,-6.126291702288652
2011Q1,0.0015683863545630904,-6.457707987811507
2011Q2,0.003381791017736642,-5.689349822923369
2011Q3,0.005485562250507183,-5.205635683579125
2011Q4,0.023458880723302027,-3.752506146899142
2012Q1,0.031084691272341914,-3.4710398230347206
2012Q2,0.005158163046695552,-5.267174761573659
2012Q3,0.016137256344426396,-4.126624621642099
2012Q4,0.011010957104254501,-4.508864401575781
2013Q1,0.003474364425293837,-5.662343715889498
2013Q2,0.0021154479271010213,-6.1584887030439885
2013Q3,0.0018667026693233715,-6.283581682957617
2013Q4,0.0008547653780901509,-7.06468353827573
2014Q1,0.0007469613950128023,-7.199497054203325
2014Q2,0.0021685030771579038,-6.13371817566385
2014Q3,0.0014755204375837333,-6.5187445123835905
2014Q4,0.0016481651849297695,-6.408092618944017
2015Q1,0.0024144284780295068,-6.026292674945074
2015Q2,0.0032595408618944816,-5.72616893343206
2015Q3,0.0016869067594413056,-6.38485874698647
2015Q4,0.0006806315643274546,-7.292489419765314
2016Q1,0.0010282450791640177,-6.879901736506799
2016Q2,0.001417115488375064,-6.559131819565724
2016Q3,0.0012222832252172023,-6.707034673224178
2016Q4,0.0014697918329205893,-6.522634498477274
2017Q1,0.0007930880060284485,-7.139576363888799
2017Q2,0.0004696512967142949,-7.663520060504895
2017Q3,0.0003952035528070702,-7.836109602234537
2017Q4,0.00033439960816642394,-8.003173848505538
2018Q1,0.00036971464108806826,-7.902779090187327
2018Q2,0.001258871682693108,-6.677539449135485
2018Q3,0.0009431782522768489,-6.966255266389414
2018Q4,0.0004896019240149534,-7.621917897004775
2019Q1,0.0008216455756036344,-7.104201429121589
2019Q2,0.0008342542122424118,-7.088972391208694
2019Q3,0.00043871869557372936,-7.731652134849373
2019Q4,0.0010645651709502914,-6.845188853381401
2020Q1,0.0021340887097202276,-6.1497155572757425
2020Q2,0.0019236437536189338,-6.253534103124429
2020Q3,0.001383712066293205,-6.582985488016771
2020Q4,0.00045870170641018615,-7.687110436267378
2021Q1,0.00021933639291893647,-8.424903965925926
2021Q2,0.0001699366435153038,-8.680084875582498
2021Q3,0.00011972333963882919,-9.030326979955973
2021Q4,0.00010488454749064053,-9.162650360461003
2022Q1,0.0002121235472525065,-8.458341682977794
2022Q2,0.00020034064451376373,-8.515491417686082
2022Q3,0.0002581262871054237,-8.262061607896571
