Attributes,adjust,change_perc1,change_perc2,close,high,low,open,value_match,value_reconcile,volume_match,volume_reconcile,volume
Symbols,PRC,PRC,PRC,PRC,PRC,PRC,PRC,PRC,PRC,PRC,PRC,PRC
date,,,,,,,,,,,,
2010-11-29,10.51,-4.2,-14.0,25.8,30.0,30.0,30.0,278630000,0,10400,0,10400
2010-11-30,10.18,-1.8,-6.72,25.0,25.7,25.7,26.8,1313200000,0,52500,0,52500
2010-12-01,9.49,-1.7,-6.8,23.3,23.3,23.3,25.0,349500000,0,15000,0,15000
2010-12-02,8.84,-1.6,-6.87,21.7,21.7,21.7,23.3,52080000,0,2400,0,2400
2010-12-03,9.33,1.2,5.53,22.9,20.2,23.2,21.7,1422040000,0,68000,0,68000
2010-12-06,7.98,-1.3,-6.22,19.6,21.0,22.0,20.9,449870000,0,22700,0,22700
2010-12-07,7.54,-1.3,-6.57,18.5,18.6,18.6,19.8,566210000,662500000,30600,35000,65600
2010-12-08,7.54,0.0,0.0,18.5,17.3,18.5,18.5,1317680000,86500000,76100,5000,81100
2010-12-09,7.33,0.7,4.05,18.0,18.5,18.5,17.3,315110000,0,19000,0,19000
2010-12-10,7.21,1.1,6.63,17.7,17.7,17.7,16.6,81790000,0,4700,0,4700
2010-12-13,7.58,1.2,6.9,18.6,18.6,18.6,17.4,217620000,148800000,11700,8000,19700
2010-12-14,7.05,-1.3,-6.99,17.3,18.5,19.0,18.6,100910000,0,5600,0,5600
2010-12-15,6.92,-1.0,-5.56,17.0,19.1,19.2,18.0,197980000,168000000,11500,10000,21500
2010-12-16,6.52,-1.2,-6.98,16.0,16.1,16.1,17.2,270470000,0,16900,0,16900
2010-12-17,6.88,0.9,5.62,16.9,15.6,16.9,16.0,37720000,84000000,2300,5000,7300
2010-12-20,6.23,-1.1,-6.71,15.3,16.0,16.0,16.4,268630000,0,17400,0,17400
2010-12-21,6.23,-0.1,-0.65,15.3,15.5,15.5,15.4,181170000,0,11900,0,11900
2010-12-22,6.07,-0.3,-1.97,14.9,15.1,15.1,15.2,258390000,0,17900,0,17900
2010-12-23,5.91,0.1,0.69,14.5,14.6,14.6,14.4,5800000,0,400,0,400
2010-12-24,5.87,-0.1,-0.69,14.4,13.7,14.4,14.5,56650000,0,4100,0,4100
2010-12-27,5.87,0.6,4.35,14.4,14.0,14.4,13.8,20680000,0,1500,0,1500
2010-12-28,5.82,0.5,3.62,14.3,13.9,14.5,13.8,32620000,0,2300,0,2300
2010-12-29,5.5,-0.7,-4.93,13.5,13.7,13.7,14.2,36710000,0,2700,0,2700
2010-12-30,5.58,0.1,0.74,13.7,14.2,14.2,13.6,69530000,0,5100,0,5100
2010-12-31,5.5,-0.1,-0.74,13.5,13.1,13.7,13.6,13480000,0,1000,0,1000
2011-01-04,5.78,0.7,5.19,14.2,13.7,14.4,13.5,136710000,0,9800,0,9800
2011-01-05,5.38,-0.8,-5.71,13.2,13.2,13.2,14.0,10560000,74500000,800,5000,5800
2011-01-06,5.74,0.9,6.82,14.1,14.1,14.1,13.2,28200000,0,2000,0,2000
2011-01-07,5.99,0.6,4.26,14.7,14.9,14.9,14.1,36800000,0,2500,0,2500
2011-01-10,5.58,-1.0,-6.8,13.7,15.3,15.3,14.7,57520000,0,4100,0,4100
2011-01-11,5.62,-0.2,-1.43,13.8,13.1,13.8,14.0,89150000,0,6800,0,6800
2011-01-12,5.66,0.8,6.11,13.9,13.9,13.9,13.1,6950000,0,500,0,500
2011-01-13,5.78,0.3,2.16,14.2,14.5,14.5,13.9,31300000,0,2200,0,2200
2011-01-14,5.78,0.0,0.0,14.2,13.3,14.2,14.2,35080000,0,2600,0,2600
2011-01-17,5.5,0.0,0.0,13.5,13.5,13.5,13.5,5400000,0,400,0,400
2011-01-18,5.13,-0.9,-6.67,12.6,12.6,13.0,13.5,108790000,0,8600,0,8600
2011-01-19,5.34,0.4,3.15,13.1,13.3,13.3,12.7,89810000,0,7000,0,7000
2011-01-20,5.3,0.2,1.56,13.0,13.0,13.1,12.8,55280000,0,4400,0,4400
2011-01-21,4.85,-0.7,-5.56,11.9,12.0,13.3,12.6,23450000,0,1800,0,1800
2011-01-24,4.93,-0.9,-6.92,12.1,13.3,13.3,13.0,135880000,0,11200,0,11200
2011-01-25,4.6,-0.8,-6.61,11.3,12.8,12.8,12.1,9200000,0,800,0,800
2011-01-26,4.85,0.4,3.48,11.9,11.0,11.9,11.5,28850000,0,2500,0,2500
2011-01-27,4.81,0.3,2.61,11.8,12.2,12.2,11.5,60910000,53500000,5400,5000,10400
2011-01-28,4.48,-0.3,-2.65,11.0,11.3,11.9,11.3,367470000,0,31200,0,31200
2011-02-08,5.13,0.8,6.78,12.6,12.5,12.6,11.8,3760000,0,300,0,300
2011-02-09,4.77,-0.8,-6.4,11.7,13.0,13.0,12.5,15340000,60000000,1300,5000,6300
