Attributes,change_perc1,change_perc2,open,high,low,close,volume_match,volume_reconcile,adjust,value_match,value_reconcile,volume
Symbols,TTB,TTB,TTB,TTB,TTB,TTB,TTB,TTB,TTB,TTB,TTB,TTB
date,,,,,,,,,,,,
2015-01-26,2.8,18.67,19.5,19.5,16.0,17.8,550000,0,10.22,9770160000,0,550000
2015-01-27,-1.7,-9.55,17.0,17.8,16.1,16.1,75800,0,9.25,1226900000,0,75800
2015-01-28,-0.3,-1.86,16.0,16.2,15.8,15.8,179400,0,9.08,2881940000,0,179400
2015-01-29,-1.5,-9.49,15.5,15.9,14.3,14.3,249200,0,8.21,3801830000,0,249200
2015-01-30,0.8,5.59,14.3,15.5,14.3,15.1,26300,0,8.67,397130000,0,26300
2015-02-02,-0.3,-1.99,15.1,15.1,14.0,14.8,8700,0,8.5,129710000,0,8700
2015-02-03,-0.2,-1.35,15.0,15.0,13.9,14.6,10300,0,8.39,144510000,0,10300
2015-02-04,0.0,0.0,13.8,14.6,13.7,14.6,10200,0,8.39,142530000,0,10200
2015-02-05,0.1,0.68,14.3,14.8,14.3,14.7,145900,0,8.44,2132040000,0,145900
2015-02-06,-0.1,-0.68,15.0,15.4,14.6,14.6,1100,0,8.39,16470000,0,1100
2015-02-09,0.0,0.0,14.6,14.7,14.5,14.6,3900,0,8.39,56960000,0,3900
2015-02-10,-1.1,-7.53,13.6,14.4,13.5,13.5,9100,0,7.75,123900000,0,9100
2015-02-11,0.7,5.19,14.1,14.2,13.9,14.2,9000,0,8.16,125300000,0,9000
2015-02-12,-0.1,-0.7,14.0,14.1,13.9,14.1,5700,0,8.1,79650000,0,5700
2015-02-13,-0.1,-0.71,14.0,14.0,14.0,14.0,5300,0,8.04,74200000,0,5300
2015-02-24,-0.1,-0.71,14.0,14.0,13.9,13.9,6100,0,7.98,85390000,0,6100
2015-02-25,-0.2,-1.44,13.9,14.1,13.7,13.7,28800,0,7.87,402230000,0,28800
2015-02-26,-0.2,-1.46,13.7,13.7,13.4,13.5,10800,0,7.75,145630000,0,10800
2015-02-27,0.1,0.74,13.4,13.9,13.4,13.6,11400,0,7.81,154590000,0,11400
2015-03-02,-0.1,-0.74,13.6,13.6,13.5,13.5,35200,0,7.75,476040000,0,35200
2015-03-03,0.8,5.93,13.6,14.3,13.5,14.3,17600,0,8.21,242160000,0,17600
2015-03-04,-0.6,-4.2,14.2,14.2,13.7,13.7,3200,0,7.87,44390000,0,3200
2015-03-05,0.0,0.0,13.7,13.9,13.5,13.7,9800,0,7.87,133070000,0,9800
2015-03-06,0.7,5.11,13.6,14.4,13.6,14.4,20700,0,8.27,294370000,0,20700
2015-03-09,-0.4,-2.78,14.9,14.9,14.0,14.0,7500,0,8.04,109250000,0,7500
2015-03-10,0.5,3.57,14.4,14.5,13.8,14.5,12700,0,8.33,180700000,0,12700
2015-03-11,-0.3,-2.07,14.0,14.5,14.0,14.2,63000,0,8.16,895400000,0,63000
2015-03-12,1.4,9.86,14.2,15.6,14.2,15.6,292000,0,8.96,4449070000,0,292000
2015-03-13,-0.1,-0.64,15.6,15.8,15.4,15.5,72200,0,8.9,1122820000,0,72200
2015-03-16,-0.3,-1.94,15.2,15.5,15.2,15.2,94700,0,8.73,1451280000,0,94700
2015-03-17,0.5,3.29,14.9,15.9,14.9,15.7,112000,0,9.02,1747750000,0,112000
2015-03-18,0.3,1.91,15.8,16.0,15.6,16.0,95600,0,9.19,1506870000,0,95600
