,quarter,roa
0,2007Q1,0.0
1,2007Q2,0.0
2,2010Q1,0.0
3,2010Q2,0.0
4,2010Q3,11.54
5,2010Q4,8.43
6,2011Q1,2.59
7,2011Q2,0.87
8,2011Q3,3.4
9,2011Q4,3.8
10,2012Q1,2.87
11,2012Q2,0.84
12,2012Q3,2.77
13,2012Q4,3.94
14,2013Q1,0.37
15,2013Q2,0.48
16,2013Q3,0.57
17,2013Q4,2.62
18,2014Q1,0.53
19,2014Q2,0.23
20,2014Q3,0.12
21,2014Q4,5.47
22,2015Q1,0.69
23,2015Q2,0.09
24,2015Q3,0.92
25,2015Q4,5.33
26,2016Q1,0.38
27,2016Q2,2.11
28,2016Q3,2.48
29,2016Q4,2.23
30,2017Q1,0.71
31,2017Q2,1.49
32,2017Q3,0.8
33,2017Q4,0.99
34,2018Q1,0.04
35,2018Q2,0.44
36,2018Q3,0.05
37,2018Q4,0.26
38,2019Q1,0.21
39,2019Q2,0.03
40,2019Q3,0.3
41,2019Q4,2.06
42,2020Q1,0.32
43,2020Q2,0.82
44,2020Q3,0.41
45,2020Q4,0.99
46,2021Q1,0.45
47,2021Q2,0.61
48,2021Q3,0.83
49,2021Q4,1.53
50,2022Q1,0.95
51,2022Q2,0.7
