,date,quarter,price,shares_est,market_cap
0,2019-03-29,2019Q1,16.2,99997955.1844594,1619966873988
1,2019-06-28,2019Q2,18.3,100004411.23514584,1830080725603
2,2019-09-30,2019Q3,18.3,100000424.95325516,1830007776645
3,2019-12-31,2019Q4,17.7,99998413.09613296,1769971911802
4,2020-03-31,2020Q1,12.6,100003180.4929764,1260040074212
5,2020-06-30,2020Q2,18.4,99999916.90211068,1839998470999
6,2020-09-30,2020Q3,26.35,99998710.197501,2634966013704
7,2020-12-31,2020Q4,32.0,100002926.7520962,3200093656067
8,2021-03-31,2021Q1,38.55,99998883.76246466,3854956969043
9,2021-06-30,2021Q2,38.6,100003681.71913745,3860142114359
10,2021-09-30,2021Q3,47.0,99998640.4293381,4699936100179
11,2021-12-31,2021Q4,68.0,99998976.52838428,6799930403930
12,2022-03-31,2022Q1,76.5,99999787.56550065,7649983748761
13,2022-06-30,2022Q2,45.0,99997760.28234015,4499899212705
