,quarter,roa
0,2012Q3,-0.05
1,2012Q4,0.57
2,2013Q1,0.54
3,2013Q2,0.44
4,2013Q3,0.29
5,2013Q4,1.57
6,2014Q1,0.19
7,2014Q2,0.61
8,2014Q3,3.01
9,2014Q4,-0.21
10,2015Q1,0.11
11,2015Q2,0.98
12,2015Q3,0.19
13,2015Q4,1.85
14,2016Q1,0.39
15,2016Q2,0.45
16,2016Q3,0.63
17,2016Q4,0.56
18,2017Q1,0.52
19,2017Q2,0.53
20,2017Q3,0.32
21,2017Q4,2.66
22,2018Q1,0.71
23,2018Q2,1.43
24,2018Q3,1.84
25,2018Q4,0.34
26,2019Q1,0.7
27,2019Q2,1.1
28,2019Q3,2.24
29,2019Q4,0.67
30,2020Q1,1.71
31,2020Q2,2.19
32,2020Q3,1.03
33,2020Q4,0.58
34,2021Q1,1.67
35,2021Q2,2.15
36,2021Q3,1.25
37,2021Q4,1.23
38,2022Q1,1.34
39,2022Q2,1.06
