,timestamp,delta_volume,date,note
0,1270486800,26000000.0,2010-04-06,"Giao dịch lần đầu - 26,000,000 CP"
1,1280336400,13000000.0,2010-07-29,"Niêm yết cổ phiếu bổ sung - 13,000,000 CP"
2,1280336400,13000000.0,2010-07-29,"Giao dịch bổ sung - 13,000,000 CP"
3,1333558800,,2012-04-05,Đưa cổ phiếu vào diện cảnh báo
4,1344186000,,2012-08-06,Đưa cổ phiếu ra khỏi diện cảnh báo
5,1395248400,,2014-03-20,Đưa cổ phiếu vào diện cảnh báo
6,1617728400,,2021-04-07,Đưa cổ phiếu ra khỏi diện cảnh báo
7,1633539600,39000000.0,2021-10-07,"Niêm yết cổ phiếu bổ sung - 39,000,000 CP"
8,1635354000,34292255.0,2021-10-28,"Giao dịch bổ sung - 34,292,255 CP"
9,1644512400,5000000.0,2022-02-11,"Niêm yết cổ phiếu bổ sung - 5,000,000 CP"
10,1664125200,4707745.0,2022-09-26,"Giao dịch bổ sung - 4,707,745 CP"
11,1673802000,5000000.0,2023-01-16,"Giao dịch bổ sung - 5,000,000 CP"
