,date,quarter,price,shares_est,market_cap
0,2016-06-30,2016Q2,19.0,10999600.447498802,208992408502
1,2016-09-30,2016Q3,19.0,11000000.0,209000000000
2,2016-12-30,2016Q4,16.0,11000000.0,176000000000
3,2017-03-31,2017Q1,14.7,11000305.017538508,161704483758
4,2017-06-30,2017Q2,14.7,11000160.025604095,161702352376
5,2017-09-29,2017Q3,13.6,11000077.89375292,149601059355
6,2017-12-29,2017Q4,14.0,11000076.173065204,154001066423
7,2018-03-30,2018Q1,14.4,11000223.964165734,158403225084
8,2018-06-29,2018Q2,14.9,11000236.910684671,163903529969
9,2018-09-28,2018Q3,14.8,10999692.827522654,162795453847
10,2018-12-28,2018Q4,14.0,10999925.088021576,153998951232
11,2019-03-29,2019Q1,14.0,10999707.815924032,153995909423
12,2019-06-28,2019Q2,13.1,11000303.030303031,144103969697
13,2019-09-30,2019Q3,13.0,11000362.213851055,143004708780
14,2019-12-31,2019Q4,20.7,11000320.41012496,227706632490
15,2020-03-31,2020Q1,18.7,11000304.191762486,205705688386
16,2020-06-30,2020Q2,16.0,11000000.0,176000000000
17,2020-09-30,2020Q3,17.2,10999885.077285526,189198023329
18,2020-12-31,2020Q4,23.3,11000169.68325792,256303953620
19,2021-03-31,2021Q1,26.0,11000221.582096169,286005761135
20,2021-06-30,2021Q2,27.5,11000307.031010132,302508443353
21,2021-09-30,2021Q3,25.4,11000117.95930404,279402996166
22,2021-12-31,2021Q4,30.3,10999774.355502903,333293162972
23,2022-03-31,2022Q1,33.6,11000214.53472781,369607208367
24,2022-06-30,2022Q2,32.0,11000024.37062852,352000779860
