quarter,s,ln_s
2014Q1,0.04576296410120414,0.001088790753152602
2014Q2,0.03538185272353287,0.0009832251990889943
2014Q3,0.06247899559574027,0.007883408073651833
2014Q4,0.0,0.0
2015Q1,0.0,0.0
2015Q2,0.0,0.0
2015Q3,0.0,0.0
2015Q4,0.0,0.0
2016Q1,0.07882009318436263,0.005864674593578962
2016Q2,0.0,0.0
2016Q3,0.05900578868846596,0.0068465920254302225
2016Q4,0.0,0.0
2017Q1,0.0,0.0
2017Q2,0.0,0.0
2017Q3,0.0,0.0
2017Q4,0.0,0.0
2018Q1,0.22740374681420003,0.03879559406673663
2018Q2,0.055020845657706964,0.01206278650816908
2018Q3,0.05596259076132554,0.010445312769273102
2018Q4,0.0,0.0
2019Q1,0.0,0.0
2019Q2,0.0,0.0
2019Q3,0.12192831563572543,0.03055168740620138
2019Q4,0.0,0.0
2020Q1,0.0,0.0
2020Q2,0.0,0.0
2020Q3,0.0,0.0
2020Q4,0.0,0.0
2021Q1,0.0,0.0
2021Q2,0.0,0.0
2021Q3,0.0037539931489269022,0.0003079271467998867
2021Q4,0.3624224602995632,0.0421389990406286
2022Q1,0.6265626589171107,0.07107723190060983
2022Q2,0.2714256299143874,0.02384821623897236
2022Q3,0.1464695103451399,0.018401297651764334
