,quarter,roa
0,2014Q1,1.52
1,2014Q2,3.85
2,2014Q3,3.31
3,2014Q4,3.33
4,2015Q1,2.91
5,2015Q2,0.0
6,2015Q3,0.12
7,2015Q4,1.2
8,2016Q1,2.35
9,2016Q2,3.1
10,2016Q3,0.68
11,2016Q4,1.81
12,2017Q1,3.09
13,2017Q2,3.64
14,2017Q3,0.91
15,2017Q4,1.22
16,2018Q1,2.66
17,2018Q2,4.02
18,2018Q3,0.47
19,2018Q4,1.15
20,2019Q1,2.04
21,2019Q2,0.96
22,2019Q3,0.59
23,2019Q4,0.01
24,2020Q1,1.07
25,2020Q2,1.74
26,2020Q3,0.77
27,2020Q4,0.64
28,2021Q1,1.34
29,2021Q2,2.26
30,2021Q3,1.02
31,2021Q4,1.43
32,2022Q1,4.63
33,2022Q2,3.5
