quarter,s,ln_s
2010Q3,1.1367558991436366,0.07845748957260959
2010Q4,0.8015567174897282,0.05977108644426092
2011Q1,0.23708425359823287,0.014699548692570305
2011Q2,0.22709256880279471,0.016915267444433692
2011Q3,0.3485578476591838,0.02601405220384534
2011Q4,0.10499900789874385,0.00851312498546352
2012Q1,0.31759185440956367,0.026176510256516006
2012Q2,0.2982308321615061,0.023063588174948975
2012Q3,0.29367630040509307,0.02288040415665071
2012Q4,0.37079876623957553,0.03637913639345904
2013Q1,0.21183587058209755,0.01739984420020876
2013Q2,0.21954856426308417,0.015949132514218374
2013Q3,0.186864485699714,0.013276813529505424
2013Q4,0.34307819243534426,0.02268102949062599
2014Q1,0.5824632773826455,0.03185156124293614
2014Q2,0.4229322401650841,0.0228605794176983
2014Q3,0.6116555856451581,0.035509646954835425
2014Q4,0.7119698314333197,0.039592353830132494
2015Q1,0.7199169824781098,0.044276746533086726
2015Q2,0.6178779266956689,0.04128992118474172
2015Q3,0.7160732143755847,0.052476840078309876
2015Q4,0.6576673154017125,0.048414013588259766
2016Q1,0.5699062933587545,0.04545014388691514
2016Q2,0.3618576469267968,0.02468540695189207
2016Q3,0.3357144982663226,0.027154992923348737
2016Q4,0.35899479724252203,0.026800824920369653
2017Q1,0.26550401576096433,0.021599150849090865
2017Q2,0.22735759081351342,0.01922870557896882
2017Q3,0.1603849615794625,0.01429413842005647
2017Q4,0.26106522185459236,0.024526483778377812
2018Q1,0.18032544657879923,0.016977620767452645
2018Q2,0.544546692438406,0.05309216614750075
2018Q3,0.32286938337838095,0.02705234522724806
2018Q4,0.3115031948539894,0.028246811620412957
2019Q1,0.12147381830473444,0.014294511716299
2019Q2,0.18272367720800328,0.023058931666129143
2019Q3,0.20156008812248094,0.02321295231882783
2019Q4,0.06799161089681949,0.007331384742155944
2020Q1,0.18936274627805397,0.03200752635642264
2020Q2,0.10549771809387191,0.013342825774076724
2020Q3,0.013800533949960192,0.0015149741885669124
2020Q4,0.32264282152900936,0.03596181422649741
2021Q1,0.6428105913856154,0.06744298469899607
2021Q2,0.41392735195940644,0.037170671830383396
2021Q3,0.6589572238001812,0.05522109356256777
2021Q4,0.6291765296886621,0.0482942341277941
2022Q1,0.6886767619421732,0.05897906855924155
2022Q2,0.9520606765415196,0.07955065080062981
2022Q3,0.5019822430411027,0.04418717921996666
