quarter,quarter,change_perc_mean,change_perc_stdv
2011Q1,2011Q1,0.5992307692307692,3.593457302461709
2011Q2,2011Q2,3.2740983606557372,11.657366251580898
2011Q3,2011Q3,3.948281249999999,11.306674886942135
2011Q4,2011Q4,-0.04815384615384615,0.3882287192642225
2012Q1,2012Q1,1.2644827586206897,6.455706892521814
2012Q2,2012Q2,0.3343548387096774,1.9087654760386845
2012Q3,2012Q3,0.0,0.0
2012Q4,2012Q4,-0.4154999999999999,3.042055741697252
2013Q1,2013Q1,0.12982758620689655,1.6726221575815228
2013Q2,2013Q2,0.22868852459016398,1.5837260657595176
2013Q3,2013Q3,0.28153846153846157,1.8822885262769482
2013Q4,2013Q4,0.642878787878788,2.6894167312471966
2014Q1,2014Q1,0.5083928571428572,2.555561334377681
2014Q2,2014Q2,0.05163934426229512,2.136196136693967
2014Q3,2014Q3,0.14937500000000012,1.8917262419819565
2014Q4,2014Q4,-0.02757575757575756,2.612258710598085
2015Q1,2015Q1,0.10625000000000007,1.256011815954843
2015Q2,2015Q2,0.04426229508196719,1.3378321506780955
2015Q3,2015Q3,0.05138461538461539,1.219433624837619
2015Q4,2015Q4,0.18545454545454543,1.9936886430920968
2016Q1,2016Q1,0.6767796610169493,2.9020025432377734
2016Q2,2016Q2,0.2056451612903226,2.978685275484142
2016Q3,2016Q3,0.5106153846153848,3.062299420433053
2016Q4,2016Q4,-0.6081538461538464,2.584860303471261
2017Q1,2017Q1,0.09915254237288143,2.140035681410229
2017Q2,2017Q2,0.10322580645161288,1.921770677874835
2017Q3,2017Q3,-0.25859375,1.5481518599761521
2017Q4,2017Q4,0.182,1.9805643135227897
2018Q1,2018Q1,-0.03245614035087721,1.664313758947078
2018Q2,2018Q2,-0.3429032258064516,2.0863619501904602
2018Q3,2018Q3,0.29031250000000003,1.905679038874687
2018Q4,2018Q4,-0.1864615384615385,1.4690233051772346
2019Q1,2019Q1,0.20500000000000002,1.7463237074574893
2019Q2,2019Q2,-0.10098360655737706,1.6080119246220703
2019Q3,2019Q3,-0.3721538461538461,1.1179522187739235
2019Q4,2019Q4,0.10909090909090906,1.7776005671195587
2020Q1,2020Q1,-0.1694915254237288,2.01621053201537
2020Q2,2020Q2,0.22225806451612903,2.3253883295335034
2020Q3,2020Q3,0.23723076923076925,2.1469444185955218
2020Q4,2020Q4,0.06409090909090905,1.806707994177193
2021Q1,2021Q1,0.1134482758620689,2.439009398947628
2021Q2,2021Q2,-0.22693548387096765,1.2984209687781838
2021Q3,2021Q3,0.42015625,2.1615628474445017
2021Q4,2021Q4,0.12469696969696957,2.973275955366388
2022Q1,2022Q1,-0.0006896551724138397,2.7159437389652314
2022Q2,2022Q2,-0.5041935483870971,2.4407984103480755
2022Q3,2022Q3,-0.08937499999999997,1.1600723499604917
