,date,quarter,price,shares_est,market_cap
0,2007-12-28,2007Q4,68.5,7999871.531346352,547991199897
1,2008-03-31,2008Q1,20.4,8000188.988282726,163203855361
2,2008-06-30,2008Q2,12.2,7999930.838923854,97599156235
3,2008-09-30,2008Q3,13.6,8000131.027253669,108801781971
4,2008-12-31,2008Q4,9.6,7999800.862927315,76798088284
5,2009-03-31,2009Q1,9.2,7999871.811306243,73598820664
6,2009-06-30,2009Q2,22.4,8000191.963143077,179204299974
7,2009-09-30,2009Q3,31.0,8000061.777969976,248001915117
8,2009-12-31,2009Q4,21.8,7999937.593609585,174398639541
9,2010-03-31,2010Q1,20.5,7999759.00710929,163995059646
10,2010-06-30,2010Q2,35.9,8000000.0,287200000000
11,2010-09-30,2010Q3,22.8,8000000.0,182400000000
12,2010-12-31,2010Q4,18.9,8000168.747890651,151203189335
13,2011-03-31,2011Q1,13.9,7999890.758138519,111198481538
14,2011-06-30,2011Q2,9.5,7999940.838904336,75999437970
15,2011-09-30,2011Q3,9.3,8000000.0,74400000000
16,2011-12-30,2011Q4,7.9,7999946.910172011,63199580590
17,2012-03-30,2012Q1,10.5,8000206.451612903,84002167742
18,2012-06-29,2012Q2,9.8,8000164.708466015,78401614143
19,2012-09-28,2012Q3,8.9,8000156.88735488,71201396297
20,2012-12-28,2012Q4,9.3,7999845.9563543005,74398567394
21,2013-03-29,2013Q1,11.0,7999899.648770697,87998896136
22,2013-06-28,2013Q2,10.4,8000161.620515031,83201680853
23,2013-09-30,2013Q3,10.0,8000000.0,80000000000
24,2013-12-31,2013Q4,12.7,7999859.858924651,101598220208
25,2014-03-31,2014Q1,16.7,7999864.761303701,133597741514
26,2014-06-30,2014Q2,14.2,8000000.0,113600000000
27,2014-09-30,2014Q3,17.0,7999816.168022428,135996874856
28,2014-12-31,2014Q4,17.0,7999867.127292054,135997741164
29,2015-03-31,2015Q1,18.4,8000041.853262462,147200770100
30,2015-06-30,2015Q2,19.6,7999911.621741052,156798267786
31,2015-09-30,2015Q3,18.0,8000126.470216264,144002276464
32,2015-12-31,2015Q4,20.7,7999917.403155199,165598290245
33,2016-03-31,2016Q1,20.5,7999842.103185568,163996763115
34,2016-06-30,2016Q2,24.8,8000000.0,198400000000
35,2016-09-30,2016Q3,26.8,8000000.0,214400000000
36,2016-12-30,2016Q4,29.0,7999963.579415086,231998943803
37,2017-03-31,2017Q1,30.4,7999931.29980764,243197911514
38,2017-06-30,2017Q2,32.7,8000102.427532521,261603349380
39,2017-09-29,2017Q3,36.6,8000000.0,292800000000
40,2017-12-29,2017Q4,33.35,8000093.359058941,266803113525
41,2018-03-30,2018Q1,31.5,7999910.367493277,251997176576
42,2018-06-29,2018Q2,25.65,7999905.081313674,205197565336
43,2018-09-28,2018Q3,26.0,7999880.095923262,207996882494
44,2018-12-28,2018Q4,29.85,8000090.785292783,238802709941
45,2019-03-29,2019Q1,35.5,8000086.798021005,284003081330
46,2019-06-28,2019Q2,34.4,8000000.0,275200000000
47,2019-09-30,2019Q3,36.3,8000056.261955665,290402042309
48,2019-12-31,2019Q4,37.1,7999972.091205939,296798964584
49,2020-03-31,2020Q1,34.85,8000026.477441221,278800922739
50,2020-06-30,2020Q2,38.5,8000029.276575812,308001127148
51,2020-09-30,2020Q3,39.7,8000027.505019666,317601091949
52,2020-12-31,2020Q4,47.0,8000083.185448092,376003909716
53,2021-03-31,2021Q1,54.9,7999949.1766619235,439197209799
54,2021-06-30,2021Q2,47.05,7999949.52171828,376397624997
55,2021-09-30,2021Q3,62.0,7999975.328744479,495998470382
56,2021-12-31,2021Q4,61.0,7999927.967729542,487995606032
57,2022-03-31,2022Q1,59.2,8000046.001334039,473602723279
58,2022-06-30,2022Q2,40.5,8000047.537554668,324001925271
