,timestamp,delta_volume,date,note
0,1520182800,12000000,2018-03-05,"Niêm yết cổ phiếu lần đầu - 12,000,000 CP"
1,1522861200,12000000,2018-04-05,"Giao dịch lần đầu - 12,000,000 CP"
2,1558458000,3000000,2019-05-22,"Niêm yết cổ phiếu bổ sung - 3,000,000 CP"
3,1560272400,3000000,2019-06-12,"Giao dịch bổ sung - 3,000,000 CP"
4,1573664400,9000000,2019-11-14,"Niêm yết cổ phiếu bổ sung - 9,000,000 CP"
5,1574960400,9000000,2019-11-29,"Giao dịch bổ sung - 9,000,000 CP"
6,1579539600,3599932,2020-01-21,"Niêm yết cổ phiếu bổ sung - 3,599,932 CP"
7,1581613200,3599932,2020-02-14,"Giao dịch bổ sung - 3,599,932 CP"
8,1605632400,1379873,2020-11-18,"Niêm yết cổ phiếu bổ sung - 1,379,873 CP"
9,1607274000,1379873,2020-12-07,"Giao dịch bổ sung - 1,379,873 CP"
10,1607274000,1200000,2020-12-07,"Niêm yết cổ phiếu bổ sung - 1,200,000 CP"
11,1609347600,1200000,2020-12-31,"Giao dịch bổ sung - 1,200,000 CP"
12,1617728400,50000000,2021-04-07,"Niêm yết cổ phiếu bổ sung - 50,000,000 CP"
13,1638205200,4008881,2021-11-30,"Niêm yết cổ phiếu bổ sung - 4,008,881 CP"
14,1639414800,4008881,2021-12-14,"Giao dịch bổ sung - 4,008,881 CP"
15,1647190800,25000000,2022-03-14,"Giao dịch bổ sung - 25,000,000 CP"
16,1648746000,4000000,2022-04-01,"Niêm yết cổ phiếu bổ sung - 4,000,000 CP"
17,1677430800,4000000,2023-02-27,"Giao dịch bổ sung - 4,000,000 CP"
18,1678640400,25000000,2023-03-13,"Giao dịch bổ sung - 25,000,000 CP"
