quarter,trend
2005Q1,0.0
2005Q2,0.0
2005Q3,100.0
2005Q4,42.281879194630875
2006Q1,0.0
2006Q2,62.41610738255034
2006Q3,0.0
2006Q4,31.543624161073826
2007Q1,0.0
2007Q2,26.845637583892618
2007Q3,0.0
2007Q4,0.0
2008Q1,20.80536912751678
2008Q2,0.0
2008Q3,14.765100671140939
2008Q4,4.697986577181208
2009Q1,22.14765100671141
2009Q2,4.026845637583893
2009Q3,4.026845637583893
2009Q4,14.093959731543624
2010Q1,2.684563758389262
2010Q2,8.053691275167786
2010Q3,2.0134228187919465
2010Q4,12.080536912751677
2011Q1,1.342281879194631
2011Q2,3.3557046979865772
2011Q3,4.697986577181208
2011Q4,7.382550335570469
2012Q1,3.3557046979865772
2012Q2,4.026845637583893
2012Q3,3.3557046979865772
2012Q4,6.7114093959731544
2013Q1,4.697986577181208
2013Q2,4.026845637583893
2013Q3,5.369127516778524
2013Q4,6.7114093959731544
2014Q1,4.026845637583893
2014Q2,4.026845637583893
2014Q3,6.040268456375839
2014Q4,3.3557046979865772
2015Q1,3.3557046979865772
2015Q2,3.3557046979865772
2015Q3,5.369127516778524
2015Q4,4.026845637583893
2016Q1,7.382550335570469
2016Q2,3.3557046979865772
2016Q3,7.382550335570469
2016Q4,6.040268456375839
2017Q1,5.369127516778524
2017Q2,4.026845637583893
2017Q3,6.7114093959731544
2017Q4,5.369127516778524
2018Q1,5.369127516778524
2018Q2,8.053691275167786
2018Q3,8.053691275167786
2018Q4,4.697986577181208
2019Q1,6.7114093959731544
2019Q2,8.053691275167786
2019Q3,7.382550335570469
2019Q4,8.053691275167786
2020Q1,5.369127516778524
2020Q2,6.7114093959731544
2020Q3,6.040268456375839
2020Q4,8.053691275167786
2021Q1,6.040268456375839
2021Q2,12.080536912751677
2021Q3,6.7114093959731544
2021Q4,6.7114093959731544
2022Q1,7.382550335570469
2022Q2,8.053691275167786
2022Q3,8.724832214765101
