,Quý,DT từ KD chứng khoán (MilVND),Lợi nhuận gộp(MilVND),LNT từ KD chứng khoán(MilVND),LNST thu nhập DN(MilVND),LNST của CĐ cty mẹ (MilVND),Tài sản ngắn hạn(MilVND),Các khoản cho vay(MilVND),Tổng tài sản(MilVND),Nợ phải trả(MilVND),Nợ ngắn hạn(MilVND),Vốn chủ sở hữu(MilVND),Lợi ích của cổ đông thiểu số(MilVND),EPS của 4 quý gần nhất(VND),BVPS cơ bản(VND),P/E cơ bản(Times),ROS(%),ROEA(%),ROAA(%)
44,2018Q1,1025106.0,579274.0,454331.0,415296.0,416000.0,19349837.0,7406118.0,20873472.0,11863004.0,10632519.0,9010468.0,77749.0,2607.0,18026.0,14.96,40.51,14.53,6.99
45,2018Q2,895318.0,404060.0,377056.0,301614.0,301913.0,19219978.0,5884565.0,20473041.0,11324248.0,10111730.0,9148792.0,68050.0,2589.0,18303.0,11.01,33.69,14.36,6.61
46,2018Q3,874217.0,636161.0,468214.0,377923.0,378557.0,20996349.0,5429218.0,23412588.0,13900528.0,12678213.0,9512060.0,67416.0,2900.0,19030.0,11.55,43.23,15.9,6.91
47,2018Q4,878097.0,402213.0,267329.0,208004.0,208460.0,22270357.0,5966651.0,23825627.0,14669962.0,13469410.0,9155665.0,66960.0,2611.0,17982.0,10.21,23.69,14.17,5.89
48,2019Q1,709259.0,456157.0,244632.0,198396.0,198813.0,21740961.0,5995588.0,25031548.0,15660656.0,14445026.0,9370891.0,66543.0,2167.0,18404.0,12.55,27.97,11.7,4.69
49,2019Q2,771187.0,516376.0,262860.0,219732.0,219958.0,25346741.0,6287090.0,27241182.0,17753050.0,16533927.0,9488132.0,66318.0,1995.0,18634.0,12.43,28.49,10.72,4.04
50,2019Q3,850926.0,576223.0,329906.0,268932.0,269428.0,23413924.0,5365597.0,25682773.0,15959232.0,14727449.0,9723542.0,65822.0,1770.0,19139.0,12.99,31.6,9.5,3.52
51,2019Q4,903607.0,515214.0,261218.0,220036.0,221003.0,22290867.0,5359342.0,27044115.0,17643055.0,16409541.0,9401060.0,64855.0,1787.0,18504.0,10.1,24.35,9.57,3.46
52,2020Q1,945078.0,270084.0,6318.0,8979.0,9617.0,21677442.0,4009405.0,27499507.0,18219391.0,18153041.0,9280116.0,64219.0,1411.0,17913.0,8.22,0.95,0.1,0.04
53,2020Q2,1327443.0,893355.0,650545.0,522393.0,522891.0,20041285.0,3979491.0,25926470.0,16122927.0,16053475.0,9803542.0,63722.0,1933.0,16259.0,7.66,39.35,5.48,1.96
54,2020Q3,919551.0,598359.0,419119.0,343612.0,344038.0,21050239.0,4710797.0,26932953.0,17436463.0,17380657.0,9496490.0,63295.0,1984.0,15803.0,8.54,37.37,3.57,1.3
55,2020Q4,1174729.0,703207.0,476476.0,380949.0,380829.0,29040031.0,9226158.0,35769528.0,25896731.0,25823379.0,9872797.0,63415.0,2178.0,16482.0,15.2,32.43,3.93,1.21
56,2021Q1,1505580.0,809980.0,529191.0,423739.0,424127.0,32861922.0,11122707.0,37623299.0,26176083.0,26106411.0,11447215.0,63027.0,2792.0,17724.0,11.37,28.14,3.98,1.16
57,2021Q2,1766190.0,1020618.0,732506.0,590808.0,591169.0,37677550.0,16158912.0,41909854.0,30510003.0,30451834.0,11399851.0,62665.0,2833.0,17407.0,19.41,33.45,5.18,1.49
58,2021Q3,1748087.0,1104710.0,736569.0,682572.0,683074.0,41316812.0,18292870.0,47603600.0,35525663.0,35460510.0,12077937.0,62162.0,3261.0,13832.0,12.47,39.05,5.82,1.53
59,2021Q4,2423325.0,1353311.0,1254045.0,997950.0,997544.0,46539595.0,23697887.0,50793057.0,36572974.0,36479185.0,14220083.0,62569.0,3684.0,14476.0,14.06,41.18,7.59,2.03
60,2022Q1,2007560.0,1191272.0,882988.0,706255.0,706536.0,45511158.0,21202912.0,50081418.0,35013404.0,34946106.0,15068014.0,99487.0,3633.0,15178.0,11.56,35.18,4.82,1.4
61,2022Q2,1629086.0,933912.0,520584.0,421175.0,422106.0,38842013.0,14723785.0,43271692.0,28904944.0,28844817.0,14366748.0,144056.0,3103.0,14472.0,6.06,25.85,2.87,0.9
