,quarter,roa
0,2009Q1,0.0
1,2009Q2,0.0
2,2009Q4,0.17
3,2010Q1,0.14
4,2010Q2,0.16
5,2010Q3,19.6
6,2010Q4,1.95
7,2011Q1,-4.14
8,2011Q2,-7.97
9,2011Q3,-7.71
10,2011Q4,0.22
11,2012Q1,0.23
12,2012Q2,0.4
13,2012Q3,-0.43
14,2012Q4,-0.23
15,2013Q1,0.0
16,2013Q2,-0.28
17,2013Q3,1.39
18,2013Q4,0.17
19,2014Q1,0.57
20,2014Q2,-1.36
21,2014Q3,-6.12
22,2014Q4,0.77
23,2015Q1,0.31
24,2015Q2,3.88
25,2015Q3,6.3
26,2015Q4,1.3
27,2016Q1,3.24
28,2016Q2,2.96
29,2016Q3,5.19
30,2016Q4,0.93
31,2017Q1,-0.35
32,2017Q2,-0.47
33,2017Q3,-1.09
34,2017Q4,2.4
35,2018Q1,0.81
36,2018Q2,-3.53
37,2018Q3,-6.03
38,2018Q4,6.01
39,2019Q1,-8.64
40,2019Q2,-7.63
41,2019Q3,-15.28
42,2019Q4,-14.74
43,2020Q1,-0.53
44,2020Q2,-0.37
45,2020Q3,0.82
46,2020Q4,4.31
47,2021Q1,-5.18
48,2021Q2,8.52
49,2021Q3,-7.11
50,2021Q4,5.43
51,2022Q1,-2.35
52,2022Q2,6.5
