,date,quarter,price,shares_est,market_cap
0,2006-12-29,2006Q4,91.0,8455672.514619883,769466198830
1,2007-03-30,2007Q1,66.0,8455415.65422281,558057433179
2,2007-06-29,2007Q2,65.0,8455629.703251455,549615930711
3,2007-09-28,2007Q3,62.0,9300993.124522535,576661573720
4,2007-12-28,2007Q4,33.4,19499249.664323512,651274938788
5,2008-03-31,2008Q1,15.2,19499961.128819093,296399409158
6,2008-06-30,2008Q2,11.4,19498707.02768482,222285260116
7,2008-09-30,2008Q3,11.1,21448919.69017529,238083008561
8,2008-12-31,2008Q4,9.3,21448568.482829724,199471686890
9,2009-03-31,2009Q1,9.9,21448997.247345656,212345072749
10,2009-06-30,2009Q2,10.7,21448530.027640507,229499271296
11,2009-09-30,2009Q3,12.0,21448440.4837683,257381285805
12,2009-12-31,2009Q4,12.8,21448828.034346715,274544998840
13,2010-03-31,2010Q1,12.7,21449664.940603107,272410744746
14,2010-06-30,2010Q2,16.0,21448544.12091576,343176705935
15,2010-09-30,2010Q3,11.8,25521888.79082083,301158287732
16,2010-12-31,2010Q4,10.4,25523321.059091706,265442539015
17,2011-03-31,2011Q1,8.6,25523321.059091706,219500561108
18,2011-06-30,2011Q2,5.7,25523613.44537815,145484596639
19,2011-09-30,2011Q3,5.7,25521865.121180188,145474631191
20,2011-12-30,2011Q4,4.0,25523805.23805238,102095220952
21,2012-03-30,2012Q1,4.2,25523037.4645049,107196757351
22,2012-06-29,2012Q2,4.7,25522110.233360574,119953918097
23,2012-09-28,2012Q3,3.8,25521935.096153848,96983353365
24,2012-12-28,2012Q4,2.7,25522530.56125636,68910832515
25,2013-03-29,2013Q1,4.2,25522033.22391326,107192539540
26,2013-06-28,2013Q2,4.2,25524062.98514083,107201064538
27,2013-09-30,2013Q3,3.1,25522617.53494282,79120114358
28,2013-12-31,2013Q4,4.0,25522113.249444857,102088452998
29,2014-03-31,2014Q1,6.2,25523638.37434338,158246557921
30,2014-06-30,2014Q2,4.6,25522646.31043257,117404173028
31,2014-09-30,2014Q3,4.2,25522432.59930027,107194216917
32,2014-12-31,2014Q4,4.1,25521667.73104644,104638837697
33,2015-03-31,2015Q1,4.6,25523515.308004428,117408170417
34,2015-06-30,2015Q2,4.6,25523726.480036717,117409141808
35,2015-09-30,2015Q3,8.4,25522063.93328701,214385337040
36,2015-12-31,2015Q4,6.0,25521927.95708081,153131567742
37,2016-03-31,2016Q1,4.7,25523301.22363968,119959515751
38,2016-06-30,2016Q2,4.2,25523370.12763022,107198154536
39,2016-09-30,2016Q3,4.31,25523722.943722945,110007245887
40,2016-12-30,2016Q4,3.9,25522397.42684553,99537349965
41,2017-03-31,2017Q1,4.3,25522755.299782723,109747847789
42,2017-06-30,2017Q2,8.87,25522849.31506849,226387673425
43,2017-09-29,2017Q3,9.09,25522819.72694344,232002431318
44,2017-12-29,2017Q4,7.98,25522362.063153163,203668449264
45,2018-03-30,2018Q1,11.7,25522783.352525085,298616565225
46,2018-06-29,2018Q2,6.36,25522157.371379163,162320920882
47,2018-09-28,2018Q3,6.79,25522258.3568801,173296134243
48,2018-12-28,2018Q4,6.37,28074429.564917523,178834116329
49,2019-03-29,2019Q1,5.75,28074067.679558013,161425889157
50,2019-06-28,2019Q2,5.5,28073907.30067243,154406490154
51,2019-09-30,2019Q3,4.9,28074186.44773633,137563513594
52,2019-12-31,2019Q4,3.9,28074594.852240227,109490919924
53,2020-03-31,2020Q1,4.16,28073306.544202067,116784955224
54,2020-06-30,2020Q2,8.95,28074110.162205536,251263285952
55,2020-09-30,2020Q3,9.59,30880554.69953775,296144519569
56,2020-12-31,2020Q4,8.7,30879635.771573298,268652831213
57,2021-03-31,2021Q1,11.55,30879616.56080922,356659571277
58,2021-06-30,2021Q2,10.9,30880286.57268315,336595123642
59,2021-09-30,2021Q3,9.0,35510550.958886534,319594958630
60,2021-12-31,2021Q4,11.85,35510123.03886466,420794958011
61,2022-03-31,2022Q1,10.95,35510462.10253493,388839560023
62,2022-06-30,2022Q2,8.81,35511754.74891856,312858559338
