quarter,trend
2005Q1,0.0
2005Q2,0.0
2005Q3,0.0
2005Q4,100.0
2006Q1,32.0
2006Q2,15.0
2006Q3,46.0
2006Q4,11.0
2007Q1,20.0
2007Q2,31.0
2007Q3,16.0
2007Q4,32.0
2008Q1,30.0
2008Q2,20.0
2008Q3,17.0
2008Q4,17.0
2009Q1,26.0
2009Q2,19.0
2009Q3,20.0
2009Q4,18.0
2010Q1,16.0
2010Q2,20.0
2010Q3,16.0
2010Q4,18.0
2011Q1,17.0
2011Q2,17.0
2011Q3,17.0
2011Q4,15.0
2012Q1,15.0
2012Q2,17.0
2012Q3,16.0
2012Q4,13.0
2013Q1,16.0
2013Q2,16.0
2013Q3,13.0
2013Q4,12.0
2014Q1,16.0
2014Q2,13.0
2014Q3,12.0
2014Q4,11.0
2015Q1,11.0
2015Q2,10.0
2015Q3,10.0
2015Q4,12.0
2016Q1,9.0
2016Q2,9.0
2016Q3,10.0
2016Q4,9.0
2017Q1,9.0
2017Q2,10.0
2017Q3,10.0
2017Q4,10.0
2018Q1,11.0
2018Q2,9.0
2018Q3,9.0
2018Q4,10.0
2019Q1,11.0
2019Q2,12.0
2019Q3,10.0
2019Q4,12.0
2020Q1,29.0
2020Q2,32.0
2020Q3,23.0
2020Q4,15.0
2021Q1,25.0
2021Q2,30.0
2021Q3,57.0
2021Q4,40.0
2022Q1,34.0
2022Q2,24.0
2022Q3,20.0
