,date,quarter,price,shares_est,market_cap
0,2014-12-31,2014Q4,16.1,31358351.247780167,504869455089
1,2015-03-31,2015Q1,15.8,30000620.732464302,474009807573
2,2015-06-30,2015Q2,21.1,29999298.73772791,632985203366
3,2015-09-30,2015Q3,12.5,29999653.619674403,374995670246
4,2015-12-31,2015Q4,10.0,30001252.295875773,300012522959
5,2016-03-31,2016Q1,10.9,29999625.94449016,326995922795
6,2016-06-30,2016Q2,12.3,62399286.52223092,767511224223
7,2016-09-30,2016Q3,11.25,62398084.22506041,701978447532
8,2016-12-30,2016Q4,15.0,62401099.36575053,936016490486
9,2017-03-31,2017Q1,13.55,64876782.07739308,879080397149
10,2017-06-30,2017Q2,12.3,64876305.153250255,797978553385
11,2017-09-29,2017Q3,10.65,64877573.31316696,690946155785
12,2017-12-29,2017Q4,9.08,64880125.92163035,589111543368
13,2018-03-30,2018Q1,4.37,163508683.72943327,714532947898
14,2018-06-29,2018Q2,3.59,163509075.98285142,586997582778
15,2018-09-28,2018Q3,3.67,163505573.17625737,600065453557
16,2018-12-28,2018Q4,2.65,163500719.9424046,433276907847
17,2019-03-29,2019Q1,2.21,163507930.97437686,361352527453
18,2019-06-28,2019Q2,1.74,163502118.28503644,284493685816
19,2019-09-30,2019Q3,1.52,163499450.9671425,248519165470
20,2019-12-31,2019Q4,1.96,163503939.64794636,320467721710
21,2020-03-31,2020Q1,2.74,163509529.00680044,448016109479
22,2020-06-30,2020Q2,3.0,163510980.72087175,490532942163
23,2020-09-30,2020Q3,2.6,163504618.74370173,425112008734
24,2020-12-31,2020Q4,2.86,163505157.2117784,467624749626
25,2021-03-31,2021Q1,4.02,163503614.45783132,657284530120
26,2021-06-30,2021Q2,5.32,163507625.99469495,869860570292
27,2021-09-30,2021Q3,4.8,163510182.1192053,784848874172
28,2021-12-31,2021Q4,8.2,163504134.9652663,1340733906715
29,2022-03-31,2022Q1,5.36,163508718.28774482,876406730022
30,2022-06-30,2022Q2,2.92,163498536.17733166,477415725638
