,timestamp,delta_volume,date,note
0,1421082000,8000000.0,2015-01-13,"Niêm yết cổ phiếu bổ sung - 8,000,000 CP"
1,1421773200,8000000.0,2015-01-21,"Giao dịch bổ sung - 8,000,000 CP"
2,1436202000,3199968.0,2015-07-07,"Niêm yết cổ phiếu bổ sung - 3,199,968 CP"
3,1437066000,3199968.0,2015-07-17,"Giao dịch bổ sung - 3,199,968 CP"
4,1487610000,959998.0,2017-02-21,"Niêm yết cổ phiếu bổ sung - 959,998 CP"
5,1488474000,959998.0,2017-03-03,"Giao dịch bổ sung - 959,998 CP"
6,1497891600,8063937.0,2017-06-20,"Niêm yết cổ phiếu bổ sung - 8,063,937 CP"
7,1498669200,8063937.0,2017-06-29,"Giao dịch bổ sung - 8,063,937 CP"
8,1506272400,28223903.0,2017-09-25,"Niêm yết cổ phiếu lần đầu - 28,223,903 CP"
9,1506531600,,2017-09-28,Giao dịch trở lại sàn HOSE
10,1506531600,,2017-09-28,Hủy niêm yết cổ phiếu
11,1507136400,28223903.0,2017-10-05,"Giao dịch lần đầu - 28,223,903 CP"
12,1530032400,8466984.0,2018-06-27,"Niêm yết cổ phiếu bổ sung - 8,466,984 CP"
13,1531328400,8466984.0,2018-07-12,"Giao dịch bổ sung - 8,466,984 CP"
