,quarter,roa
0,2011Q1,7.86
1,2011Q2,7.33
2,2011Q3,4.87
3,2011Q4,5.53
4,2012Q1,8.39
5,2012Q2,6.98
6,2012Q3,4.35
7,2012Q4,2.4
8,2013Q1,4.45
9,2013Q2,3.9
10,2013Q3,1.3
11,2013Q4,3.19
12,2014Q1,3.6
13,2014Q2,2.54
14,2014Q3,1.99
15,2014Q4,4.26
16,2015Q1,2.63
17,2015Q2,2.13
18,2015Q3,2.38
19,2015Q4,4.75
20,2016Q1,3.77
21,2016Q2,3.79
22,2016Q3,2.43
23,2016Q4,3.38
24,2017Q1,1.24
25,2017Q2,1.97
26,2017Q3,2.09
27,2017Q4,2.04
28,2018Q1,2.29
29,2018Q2,1.77
30,2018Q3,3.0
31,2018Q4,1.53
32,2019Q1,2.69
33,2019Q2,1.8
34,2019Q3,2.31
35,2019Q4,4.11
36,2020Q1,1.45
37,2020Q2,2.52
38,2020Q3,1.64
39,2020Q4,2.97
40,2021Q1,1.81
41,2021Q2,1.3
42,2021Q3,-0.07
43,2021Q4,0.96
44,2022Q1,0.66
45,2022Q2,1.33
