quarter,trend
2005Q1,28.685258964143426
2005Q2,27.49003984063745
2005Q3,25.099601593625497
2005Q4,19.52191235059761
2006Q1,42.23107569721115
2006Q2,35.85657370517928
2006Q3,37.05179282868526
2006Q4,19.9203187250996
2007Q1,16.733067729083665
2007Q2,35.85657370517928
2007Q3,40.63745019920319
2007Q4,45.0199203187251
2008Q1,49.800796812749006
2008Q2,68.92430278884463
2008Q3,70.91633466135458
2008Q4,64.9402390438247
2009Q1,70.11952191235059
2009Q2,63.34661354581673
2009Q3,68.52589641434263
2009Q4,49.800796812749006
2010Q1,50.199203187250994
2010Q2,54.9800796812749
2010Q3,49.40239043824701
2010Q4,52.58964143426295
2011Q1,100.0
2011Q2,63.745019920318725
2011Q3,59.36254980079681
2011Q4,50.199203187250994
2012Q1,49.40239043824701
2012Q2,45.0199203187251
2012Q3,46.613545816733065
2012Q4,38.645418326693225
2013Q1,37.45019920318725
2013Q2,37.05179282868526
2013Q3,37.05179282868526
2013Q4,32.669322709163346
2014Q1,33.06772908366534
2014Q2,34.66135458167331
2014Q3,34.66135458167331
2014Q4,29.48207171314741
2015Q1,28.286852589641434
2015Q2,29.8804780876494
2015Q3,32.27091633466136
2015Q4,40.63745019920319
2016Q1,41.03585657370518
2016Q2,36.254980079681275
2016Q3,45.418326693227094
2016Q4,41.43426294820717
2017Q1,40.63745019920319
2017Q2,40.2390438247012
2017Q3,42.62948207171315
2017Q4,46.21513944223108
2018Q1,61.75298804780876
2018Q2,58.167330677290835
2018Q3,54.18326693227092
2018Q4,53.386454183266935
2019Q1,58.167330677290835
2019Q2,62.54980079681275
2019Q3,47.01195219123506
2019Q4,34.66135458167331
2020Q1,42.23107569721115
2020Q2,41.03585657370518
2020Q3,35.059760956175296
2020Q4,27.888446215139442
2021Q1,34.26294820717131
2021Q2,31.872509960159363
2021Q3,41.03585657370518
2021Q4,41.832669322709165
2022Q1,49.00398406374502
2022Q2,51.39442231075697
2022Q3,57.37051792828685
