,quarter,owner_equity,bvps,shares_est,shares_est_diff,shares_est_diff_perc
0,2011Q1,191112.0,19111.0,10000104.65177123,,
1,2011Q2,209219.0,20922.0,9999952.203422235,-152.44834899529815,-0.0015244907764971765
2,2011Q3,182054.0,18205.0,10000219.719857182,267.51643494702876,0.002675105572088863
3,2011Q4,192411.0,19241.0,10000051.97235071,-167.74750647321343,-0.0016774663465452077
4,2012Q1,215103.0,21510.0,10000139.470013946,87.49766323715448,0.0008749644292414299
5,2012Q2,190794.0,19079.0,10000209.654594056,70.18458011001348,0.0007018310868889731
6,2012Q3,203118.0,20312.0,9999901.53603781,-308.11855624616146,-0.0030812159013342156
7,2012Q4,209901.0,20990.0,10000047.641734159,146.10569634847343,0.0014610500027891517
8,2013Q1,219840.0,21984.0,10000000.0,-47.64173415862024,-0.0004764173415862024
9,2013Q2,188170.0,18817.0,10000000.0,0.0,0.0
10,2013Q3,191025.0,19103.0,9999738.261006124,-261.73899387568235,-0.0026174584478508888
11,2013Q4,198661.0,19866.0,10000050.337259639,312.0762535147369,0.003120746826163043
12,2014Q1,205571.0,20557.0,10000048.645230334,-1.6920293048024178,-1.6920210739269304e-05
13,2014Q2,181764.0,18176.0,10000220.070422536,171.42519220151007,0.0017142141972308306
14,2014Q3,188941.0,18894.0,10000052.926855085,-167.14356745034456,-0.0016714268281668935
15,2014Q4,202821.0,20282.0,10000049.304802287,-3.622052798047662,-3.622034939676004e-05
16,2015Q1,232695.0,23270.0,9999785.131070048,-264.173732239753,-0.002641794086344379
17,2015Q2,213779.0,21378.0,9999953.22293947,168.09186942316592,0.00168092655711199
18,2015Q3,218251.0,21825.0,10000045.819014892,92.5960754211992,0.0009259565115704727
19,2015Q4,233437.0,23344.0,9999871.487320082,-174.33169480971992,-0.0017433393522184152
20,2016Q1,242698.0,24270.0,9999917.593737124,46.106417041271925,0.0004610679699015524
21,2016Q2,208245.0,20825.0,9999759.903961584,-157.6897755395621,-0.0015769356169950688
22,2016Q3,212344.0,21234.0,10000188.377131017,428.473169432953,0.004284650981303604
23,2016Q4,220748.0,22075.0,9999909.399773499,-278.9773575179279,-0.0027897988508200564
24,2017Q1,225342.0,22534.0,10000088.75477057,179.35499707050622,0.0017935340522347307
25,2017Q2,209478.0,20948.0,9999904.525491694,-184.22927887551486,-0.0018423103781228984
26,2017Q3,216255.0,21626.0,9999768.796818644,-135.72867305018008,-0.0013573181121283645
27,2017Q4,224569.0,22457.0,9999955.470454646,186.67363600246608,0.001866744672553817
28,2018Q1,230972.0,23097.0,10000086.591332208,131.12087756209075,0.0013111974217877534
29,2018Q2,216750.0,21675.0,10000000.0,-86.5913322083652,-0.000865913322083652
30,2018Q3,227297.0,22730.0,9999868.0158381,-131.9841619003564,-0.0013198590390524738
31,2018Q4,233097.0,23310.0,9999871.2998713,3.2840331997722387,3.284075465865751e-05
32,2019Q1,240694.0,24069.0,10000166.188873654,294.8890023548156,0.0029488410170914344
33,2019Q2,225829.0,22583.0,9999955.7189036,-210.4699700549245,-0.0021047090204315477
34,2019Q3,234412.0,23441.0,10000085.320592124,129.60168852470815,0.0012960058276486205
35,2019Q4,252042.0,25204.0,10000079.352483733,-5.968108391389251,-5.968061033342644e-05
36,2020Q1,256519.0,25652.0,9999961.016684858,-118.33579887449741,-0.0011833626018846978
37,2020Q2,271864.0,27186.0,10000147.13455455,186.11786969192326,0.0018611513129522944
38,2020Q3,281105.0,28110.0,10000177.872643188,30.73808863759041,0.0003073754190080811
39,2020Q4,506567.0,16886.0,29999230.131469857,19999052.25882667,66.66521831121
40,2021Q1,470568.0,15686.0,29999234.986612264,4.855142407119274,1.618422072858183e-05
41,2021Q2,464929.0,15498.0,29999290.230997548,55.24438528344035,0.000184152307798128
42,2021Q3,462980.0,15433.0,29999352.03784099,61.80684344097972,0.00020602726139890278
43,2021Q4,473577.0,15786.0,29999809.958190802,457.92034981399775,0.0015264108354425506
44,2022Q1,1231177.0,11725.0,105004434.96801706,75004625.00982626,71.42995915617436
45,2022Q2,1172152.0,11163.0,105003314.52118605,-1120.4468310028315,-0.0010670585363062647
