,quarter,roa
0,2016Q4,6.07
1,2017Q1,0.0
2,2017Q2,0.0
3,2017Q3,0.0
4,2017Q4,1.17
5,2018Q1,0.39
6,2018Q2,0.66
7,2018Q3,0.2
8,2018Q4,0.6
9,2019Q1,0.13
10,2019Q2,0.41
11,2019Q3,0.03
12,2019Q4,-0.32
13,2020Q1,0.06
14,2020Q2,-1.36
15,2020Q3,-0.09
16,2020Q4,-0.07
17,2021Q1,-0.13
18,2021Q2,15.26
19,2021Q3,4.51
20,2021Q4,3.66
21,2022Q1,2.1
22,2022Q2,-1.06
