,quarter,roa
0,2009Q1,0.0
1,2009Q2,6.31
2,2010Q1,0.6
3,2010Q2,2.68
4,2010Q3,0.13
5,2010Q4,7.96
6,2011Q1,1.03
7,2011Q2,1.25
8,2011Q3,0.54
9,2011Q4,2.54
10,2012Q1,-1.01
11,2012Q2,1.51
12,2012Q3,0.41
13,2012Q4,2.11
14,2013Q1,0.82
15,2013Q2,0.54
16,2013Q3,-0.7
17,2013Q4,0.61
18,2014Q1,-2.03
19,2014Q2,0.7
20,2014Q3,0.99
21,2014Q4,2.2
22,2015Q1,0.04
23,2015Q2,1.72
24,2015Q3,0.34
25,2015Q4,2.7
26,2016Q1,1.43
27,2016Q2,1.25
28,2016Q3,1.4
29,2016Q4,6.61
30,2017Q1,0.98
31,2017Q2,0.75
32,2017Q3,1.74
33,2017Q4,6.01
34,2018Q1,3.82
35,2018Q2,2.33
36,2018Q3,0.66
37,2018Q4,1.98
38,2019Q1,2.57
39,2019Q2,1.16
40,2019Q3,0.93
41,2019Q4,1.69
42,2020Q1,2.7
43,2020Q2,1.75
44,2020Q3,0.94
45,2020Q4,2.6
46,2021Q1,1.18
47,2021Q2,7.44
48,2021Q3,0.69
49,2021Q4,0.84
50,2022Q1,1.69
51,2022Q2,1.38
