,quarter,roa
0,2009Q1,1.27
1,2009Q2,2.11
2,2009Q3,1.5
3,2009Q4,1.53
4,2010Q1,0.8
5,2010Q2,1.29
6,2010Q3,2.65
7,2010Q4,0.24
8,2011Q1,0.98
9,2011Q2,1.54
10,2011Q3,1.16
11,2011Q4,2.41
12,2012Q1,0.84
13,2012Q2,1.24
14,2012Q3,0.55
15,2012Q4,2.72
16,2013Q1,-0.51
17,2013Q2,-0.61
18,2013Q3,1.16
19,2013Q4,0.07
20,2014Q1,0.04
21,2014Q2,1.2
22,2014Q3,0.31
23,2014Q4,0.61
24,2015Q1,0.42
25,2015Q2,1.11
26,2015Q3,0.82
27,2015Q4,0.86
28,2016Q1,0.96
29,2016Q2,0.52
30,2016Q3,0.57
31,2016Q4,0.84
32,2017Q1,0.02
33,2017Q2,0.02
34,2017Q3,0.03
35,2017Q4,0.01
36,2018Q1,0.02
37,2018Q2,0.02
38,2018Q3,0.08
39,2018Q4,1.04
40,2019Q1,0.2
41,2019Q2,0.29
42,2019Q3,0.22
43,2019Q4,0.5
44,2020Q1,0.02
45,2020Q2,0.03
46,2020Q3,0.03
47,2020Q4,0.02
48,2021Q1,0.02
49,2021Q2,0.04
50,2021Q3,0.03
51,2021Q4,0.05
52,2022Q1,0.02
53,2022Q2,0.75
