,Quý,Thu nhập lãi thuần(MilVND),Chi phí hoạt động(MilVND),Tổng TNTT(MilVND),Tổng LNST(MilVND),LNST của CĐ Ngân hàng mẹ(MilVND),Tổng tài sản(MilVND)," - Tiền, vàng gửi và cho vay các TCTD(MilVND)", - Cho vay khách hàng(MilVND),Nợ phải trả(MilVND), - Tiền gửi và vay các TCTD(MilVND), - Tiền gửi của khách hàng(MilVND),Vốn và các quỹ(MilVND), - Vốn của TCTD(MilVND), - Lợi nhuận chưa phân phối(MilVND),EPS của 4 quý gần nhất(VND),BVPS cơ bản(VND),P/E cơ bản(Times),ROEA(%),ROAA(%)
10,2013Q2,3529380.0,1747704.0,1125459.0,860291.0,856679.0,521539996.0,47881057.0,357483608.0,492797529.0,44905861.0,335448862.0,28527744.0,24429611.0,3753975.0,1582.0,12397.0,0.0,3.05,0.17
11,2013Q3,3261482.0,1406221.0,1481384.0,1138514.0,1132409.0,535794170.0,50176564.0,365890278.0,504100741.0,50805407.0,340844002.0,31445531.0,28142022.0,2915622.0,1578.0,11186.0,0.0,3.78,0.21
12,2013Q4,4199340.0,2743049.0,1250427.0,949399.0,944898.0,548511389.0,47658555.0,384837316.0,516190107.0,47565280.0,339135418.0,32069640.0,28142022.0,3607119.0,1450.0,11408.0,0.0,2.98,0.17
13,2014Q1,3497924.0,1959431.0,1948788.0,1544716.0,1536478.0,572262674.0,58123897.0,391709209.0,538513168.0,60532721.0,357856434.0,33450451.0,28142022.0,5107795.0,1590.0,11899.0,10.56,4.69,0.27
14,2014Q2,4164361.0,2677845.0,543796.0,427235.0,418140.0,579021818.0,57060069.0,389642596.0,545521644.0,60267896.0,386055616.0,33199191.0,28142022.0,4233591.0,1434.0,11810.0,10.6,1.25,0.07
15,2014Q3,3559292.0,1883557.0,1983243.0,1585865.0,1574004.0,598942481.0,58136898.0,405158201.0,566567026.0,60113441.0,399573612.0,32047629.0,28142333.0,3088170.0,1591.0,11400.0,8.67,4.82,0.27
16,2014Q4,4678383.0,2894398.0,1860219.0,1457194.0,1449101.0,650363737.0,50062367.0,439154336.0,616661022.0,86186209.0,440471589.0,33367041.0,28142333.0,3600257.0,1771.0,11869.0,7.17,4.43,0.23
17,2015Q1,4591467.0,2026739.0,2273116.0,1865036.0,1854649.0,662205689.0,42726263.0,457574958.0,626954315.0,87986471.0,463566173.0,35251374.0,28142332.0,5116403.0,1884.0,12540.0,9.34,5.41,0.28
18,2015Q2,3889895.0,2321900.0,876467.0,644323.0,630626.0,724814510.0,49051711.0,509166580.0,689309927.0,74043344.0,531062883.0,35504583.0,31565860.0,2076820.0,1959.0,11278.0,11.28,1.78,0.09
19,2015Q3,5224712.0,3125230.0,2417767.0,2017265.0,2009668.0,786161308.0,65374425.0,541668711.0,746180700.0,81232254.0,543117601.0,39980608.0,34271776.0,3573463.0,2114.0,11695.0,11.21,5.32,0.27
20,2015Q4,5653084.0,3470981.0,2409002.0,1868651.0,1821335.0,850748064.0,67188969.0,591091131.0,808419328.0,79750569.0,564588887.0,42328736.0,34271776.0,4242029.0,2164.0,12381.0,9.52,4.43,0.22
21,2016Q1,5639622.0,2637765.0,2077481.0,1682557.0,1659280.0,858962424.0,59857030.0,614994652.0,815199182.0,86516836.0,612338872.0,43763242.0,34271776.0,5617562.0,2000.0,12801.0,8.35,3.85,0.19
22,2016Q2,4694474.0,3143376.0,1233962.0,991465.0,975175.0,930267623.0,64693403.0,647673991.0,885845040.0,76733896.0,692338550.0,44422583.0,34271776.0,6212187.0,2015.0,12994.0,8.69,2.21,0.11
23,2016Q3,6505527.0,3153871.0,2430267.0,1989405.0,1965970.0,950377908.0,77178121.0,664598285.0,904464860.0,78678458.0,709881032.0,45913048.0,34271776.0,7742151.0,1908.0,13430.0,8.91,4.35,0.21
24,2016Q4,7030602.0,4653962.0,1976678.0,1564293.0,1538589.0,1006635168.0,62862794.0,713681558.0,962417764.0,92449724.0,726185075.0,44217404.0,34304553.0,5052981.0,1796.0,12934.0,7.91,3.41,0.16
25,2017Q1,6805759.0,3261856.0,2277065.0,1848920.0,1823679.0,1026251638.0,63945761.0,746941423.0,980500669.0,86689525.0,762402016.0,45750969.0,34304553.0,6368988.0,1844.0,13383.0,9.52,4.06,0.18
26,2017Q2,7201860.0,3618076.0,1431367.0,962402.0,882211.0,1100433040.0,78258195.0,794655016.0,1052308544.0,95453955.0,811512264.0,48124496.0,34304553.0,7351204.0,1817.0,14077.0,11.23,1.88,0.08
27,2017Q3,9019977.0,3463598.0,1861896.0,1482992.0,1505105.0,1125908666.0,85093478.0,813528138.0,1079372560.0,91634526.0,823073422.0,46536106.0,34328961.0,5955429.0,1682.0,13612.0,11.65,3.18,0.14
28,2017Q4,8008563.0,5024993.0,3245464.0,2750127.0,2681561.0,1201661645.0,118249055.0,854948489.0,1152676017.0,91057406.0,859785722.0,48985628.0,34369894.0,7261939.0,2016.0,14329.0,12.65,5.61,0.23
29,2018Q1,9165640.0,2779640.0,2485665.0,2021109.0,1978183.0,1226942713.0,119261308.0,867289606.0,1176139467.0,78920209.0,910053496.0,50803246.0,34369933.0,8931155.0,2061.0,14860.0,21.05,3.97,0.16
30,2018Q2,8321165.0,4198582.0,2551225.0,2040734.0,1963633.0,1268548943.0,101895742.0,917422710.0,1215451492.0,78010124.0,964542964.0,53097451.0,34369933.0,10723654.0,2378.0,15531.0,10.94,3.78,0.16
31,2018Q3,8150983.0,4242377.0,2283790.0,1810329.0,1753040.0,1268412620.0,81842839.0,953925133.0,1214692692.0,74093887.0,953512834.0,53719928.0,34396605.0,11212823.0,2450.0,15713.0,14.37,3.28,0.14
32,2018Q4,9339940.0,4877679.0,2218468.0,1725107.0,1714090.0,1313037674.0,104113340.0,976333888.0,1258344568.0,79198149.0,989671155.0,54693106.0,34396605.0,12483070.0,2167.0,15998.0,15.87,3.16,0.13
33,2019Q1,8545052.0,2997973.0,2520735.0,2024729.0,1969360.0,1342938577.0,112271066.0,1011891188.0,1286286275.0,85946985.0,1014934561.0,56652302.0,34396605.0,14294633.0,2165.0,16571.0,16.54,3.54,0.15
34,2019Q2,9138082.0,4219335.0,2251473.0,1801347.0,1767673.0,1400186022.0,141853194.0,1049717380.0,1342596713.0,95908169.0,1059790493.0,57589308.0,34396605.0,14195874.0,2107.0,16845.0,15.04,3.09,0.13
35,2019Q3,8751685.0,3512899.0,2319195.0,1874173.0,1813880.0,1425398552.0,130025743.0,1055970052.0,1366021552.0,89486907.0,1084798261.0,59377000.0,34485310.0,15862761.0,2125.0,17368.0,18.54,3.1,0.13
36,2019Q4,9596941.0,6551168.0,3848195.0,3019746.0,2990245.0,1490104755.0,54290120.0,1102493985.0,1412338473.0,76607606.0,1114231270.0,77766282.0,54780413.0,13998143.0,2428.0,19335.0,19.01,4.36,0.21
37,2020Q1,9148651.0,3483949.0,1814243.0,1444453.0,1409327.0,1446044081.0,121290315.0,1088942409.0,1366774763.0,84502099.0,1100292897.0,79269318.0,54780413.0,14015338.0,2181.0,19709.0,14.14,1.8,0.1
38,2020Q2,6949508.0,3961792.0,2639824.0,2136789.0,2066190.0,1446353871.0,107922963.0,1121002576.0,1366622306.0,67567177.0,1131517854.0,79731565.0,54780413.0,14607660.0,2175.0,19824.0,17.42,2.6,0.14
39,2020Q3,9144289.0,3931394.0,2703079.0,2174065.0,2108359.0,1467805954.0,116003134.0,1125740176.0,1386365229.0,84989916.0,1145003968.0,81440725.0,54780413.0,16305732.0,2164.0,20249.0,18.85,2.62,0.14
40,2020Q4,10565402.0,6322110.0,2152009.0,1695842.0,1636656.0,1516869903.0,85348812.0,1195433107.0,1437081446.0,82353246.0,1226673942.0,79788457.0,54780413.0,14680111.0,1795.0,19838.0,26.68,2.03,0.11
41,2021Q1,10830069.0,4036501.0,3396023.0,2721539.0,2648137.0,1558887407.0,85087146.0,1210123489.0,1476624113.0,112052995.0,1225957672.0,82263294.0,54780413.0,16156679.0,2103.0,20453.0,20.42,3.27,0.17
42,2021Q2,12697539.0,4079225.0,4726158.0,3788726.0,3708653.0,1642499101.0,145998134.0,1269695160.0,1557893857.0,102454278.0,1293997030.0,84605244.0,54780413.0,18538492.0,2512.0,21036.0,18.81,4.44,0.23
43,2021Q3,12204661.0,5070807.0,2673837.0,2122316.0,2048016.0,1686678164.0,115503372.0,1298625215.0,1600659921.0,111856972.0,1309952776.0,86018243.0,54780413.0,20131244.0,2497.0,21387.0,15.8,2.4,0.12
44,2021Q4,10853341.0,6145777.0,2868211.0,2295616.0,2217704.0,1761938950.0,135940238.0,1325577562.0,1675572305.0,98003606.0,1380401585.0,86366645.0,65145472.0,10269320.0,2636.0,17073.0,14.08,2.57,0.13
45,2022Q1,12825927.0,4322027.0,4513501.0,3637665.0,3571160.0,1847704434.0,163893889.0,1382262545.0,1757866709.0,128450020.0,1396301169.0,89837725.0,65145472.0,12262506.0,2703.0,17760.0,16.09,4.05,0.2
46,2022Q2,14618850.0,5194203.0,6570351.0,5264154.0,5215695.0,1979416229.0,216987172.0,1443296463.0,1885428566.0,208128128.0,1406297004.0,93987663.0,65145472.0,16392697.0,2883.0,18580.0,11.62,5.67,0.27
