,timestamp,delta_volume,date,note
0,1389805200,2811202644,2014-01-16,"Niêm yết cổ phiếu lần đầu - 2,811,202,644 CP"
1,1390496400,2811202644,2014-01-24,"Giao dịch lần đầu - 2,811,202,644 CP"
2,1447347600,336921100,2015-11-13,"Niêm yết cổ phiếu bổ sung - 336,921,100 CP"
3,1447347600,270591590,2015-11-13,"Niêm yết cổ phiếu bổ sung - 270,591,590 CP"
4,1448470800,336921100,2015-11-26,"Giao dịch bổ sung - 336,921,100 CP"
5,1448470800,270591590,2015-11-26,"Giao dịch bổ sung - 270,591,590 CP"
6,1575306000,603302706,2019-12-03,"Niêm yết cổ phiếu bổ sung - 603,302,706 CP"
7,1648141200,1036505776,2022-03-25,"Niêm yết cổ phiếu bổ sung - 1,036,505,776 CP"
8,1649091600,1036505776,2022-04-05,"Giao dịch bổ sung - 1,036,505,776 CP"
9,1730826000,603302706,2024-11-06,"Giao dịch bổ sung - 603,302,706 CP"
