,date,quarter,price,shares_est,market_cap
0,2007-03-30,2007Q1,50.0,10266031.542710751,513301577136
1,2007-06-29,2007Q2,41.5,10266372.503483512,426054458895
2,2007-09-28,2007Q3,46.9,12002879.528560905,562935049890
3,2007-12-28,2007Q4,68.0,12000184.456468271,816012543040
4,2008-03-31,2008Q1,47.2,14999679.606984569,707984877450
5,2008-06-30,2008Q2,34.9,14999949.746218404,523498246143
6,2008-09-30,2008Q3,42.3,16499618.237347296,697933851440
7,2008-12-31,2008Q4,33.9,16500080.82332022,559352739911
8,2009-03-31,2009Q1,34.8,16500177.8003556,574206187452
9,2009-06-30,2009Q2,53.0,16499769.839808509,874487801510
10,2009-09-30,2009Q3,105.0,16500060.564460777,1732506359268
11,2009-12-31,2009Q4,74.0,20535701.59857904,1519641918295
12,2010-03-31,2010Q1,70.5,20534990.347490348,1447716819498
13,2010-06-30,2010Q2,67.0,22549972.446270227,1510848153900
14,2010-09-30,2010Q3,52.0,22550654.134983238,1172634015019
15,2010-12-31,2010Q4,54.0,22549851.92497532,1217692003949
16,2011-03-31,2011Q1,47.5,22550015.56731753,1071125739448
17,2011-06-30,2011Q2,36.0,22550140.8569146,811805070849
18,2011-09-30,2011Q3,29.8,26988013.95097509,804242815739
19,2011-12-30,2011Q4,15.2,26987963.099995065,410217039120
20,2012-03-30,2012Q1,19.3,26987902.06433029,520866509842
21,2012-06-29,2012Q2,16.4,26987484.98197837,442594753704
22,2012-09-28,2012Q3,14.7,26988138.08485832,396725629847
23,2012-12-28,2012Q4,15.0,26988489.87108656,404827348066
24,2013-03-29,2013Q1,19.0,26987674.03563052,512765806677
25,2013-06-28,2013Q2,16.5,26987567.22087917,445294859145
26,2013-09-30,2013Q3,17.6,26987196.029776677,474974650124
27,2013-12-31,2013Q4,19.4,26987416.648741663,523555882986
28,2014-03-31,2014Q1,23.2,26987782.3028508,626116549426
29,2014-06-30,2014Q2,21.7,26988238.96752706,585644785595
30,2014-09-30,2014Q3,24.0,26987432.2974181,647698375138
31,2014-12-31,2014Q4,22.6,26988127.275605507,609931676429
32,2015-03-31,2015Q1,26.2,26987446.63549502,707071101850
33,2015-06-30,2015Q2,26.5,30982200.453948155,821028312030
34,2015-09-30,2015Q3,28.9,30980729.73299505,895343089284
35,2015-12-31,2015Q4,33.3,30981268.36434868,1031676236533
36,2016-03-31,2016Q1,33.6,30981223.962917328,1040969125154
37,2016-06-30,2016Q2,38.4,46472678.771190085,1784550864814
38,2016-09-30,2016Q3,40.0,46470709.85527223,1858828394211
39,2016-12-30,2016Q4,32.9,46471400.555646345,1528909078281
40,2017-03-31,2017Q1,36.3,46471196.4549483,1686904431315
41,2017-06-30,2017Q2,54.2,46470185.058259085,2518684030158
42,2017-09-29,2017Q3,53.4,46470800.99464999,2481540773114
43,2017-12-29,2017Q4,48.55,46472184.33708994,2256224549566
44,2018-03-30,2018Q1,46.0,46472768.33156217,2137747343252
45,2018-06-29,2018Q2,41.7,46470218.15507803,1937808097067
46,2018-09-28,2018Q3,44.5,46470852.68994455,2067952944703
47,2018-12-28,2018Q4,38.75,46473426.573426574,1800845279720
48,2019-03-29,2019Q1,38.5,46471645.71762642,1789158360129
49,2019-06-28,2019Q2,35.3,46473073.8566355,1640499507139
50,2019-09-30,2019Q3,28.0,46472609.80136092,1301233074438
51,2019-12-31,2019Q4,25.0,46471120.86705995,1161778021676
52,2020-03-31,2020Q1,17.0,46471223.02158273,790010791367
53,2020-06-30,2020Q2,21.2,46472078.80434783,985208070652
54,2020-09-30,2020Q3,24.95,46472892.33113255,1159498663662
55,2020-12-31,2020Q4,27.5,46471333.121221766,1277961660834
56,2021-03-31,2021Q1,31.5,46470325.69360676,1463815259349
57,2021-06-30,2021Q2,38.5,46473013.10043668,1789211004367
58,2021-09-30,2021Q3,40.5,46470844.71833033,1882069211092
59,2021-12-31,2021Q4,37.0,46470531.50450064,1719409665667
60,2022-03-31,2022Q1,38.0,46472065.08270028,1765938473143
61,2022-06-30,2022Q2,37.0,46472074.399380006,1719466752777
