,quarter,roa
0,2009Q1,1.14
1,2009Q2,0.0
2,2009Q3,3.01
3,2009Q4,1.44
4,2010Q1,1.6
5,2010Q2,1.64
6,2010Q3,2.42
7,2010Q4,2.08
8,2011Q1,1.78
9,2011Q2,10.71
10,2011Q3,1.92
11,2011Q4,-1.98
12,2012Q1,0.64
13,2012Q2,1.2
14,2012Q3,-0.64
15,2012Q4,-1.03
16,2013Q1,-0.42
17,2013Q2,-0.56
18,2013Q3,-0.4
19,2013Q4,1.61
20,2014Q1,0.67
21,2014Q2,0.2
22,2014Q3,0.4
23,2014Q4,1.84
24,2015Q1,-0.28
25,2015Q2,-0.22
26,2015Q3,-0.26
27,2015Q4,5.67
28,2016Q1,-0.44
29,2016Q2,-0.73
30,2016Q3,-0.67
31,2016Q4,3.65
32,2017Q1,0.17
33,2017Q2,-0.13
34,2017Q3,-0.01
35,2017Q4,0.06
36,2018Q1,-0.56
37,2018Q2,-0.37
38,2018Q3,2.14
39,2018Q4,7.47
40,2019Q1,0.68
41,2019Q2,1.36
42,2019Q3,0.28
43,2019Q4,1.48
44,2020Q1,-0.11
45,2020Q2,0.92
46,2020Q3,-0.62
47,2020Q4,3.52
48,2021Q1,0.52
49,2021Q2,-0.58
50,2021Q3,-0.37
51,2021Q4,3.1
52,2022Q1,-0.28
53,2022Q2,-0.31
