quarter,s,ln_s
2015Q4,0.0,0.0
2016Q1,0.0,0.0
2016Q2,0.0,0.0
2016Q3,6.832141690000949e-17,3.416070845000482e-18
2016Q4,0.0,0.0
2017Q1,0.0,0.0
2017Q2,0.0,0.0
2017Q3,0.0,0.0
2017Q4,0.0,0.0
2018Q1,0.0,0.0
2018Q2,0.0,0.0
2018Q3,0.0,0.0
2018Q4,0.0,0.0
2019Q1,0.0,0.0
2019Q2,7.280150981148568e-18,0.0
2019Q3,1.7421961309502427e-16,1.3664283380001924e-17
2019Q4,0.03820977192739068,0.0026407317265434633
2020Q1,9.570888143320303e-17,7.656710514656252e-18
2020Q2,0.005953720848636057,0.00034270629657783333
2020Q3,4.509213515400624e-16,3.0744637605004337e-17
2020Q4,3.469446951953614e-18,0.0
2021Q1,0.0022738088350730302,0.00011344801564592885
2021Q2,0.38637103717059523,0.03194263052221144
2021Q3,0.4973980035869531,0.030969531519017747
2021Q4,0.49342031866178476,0.029014513211783617
2022Q1,0.20356422916683717,0.008700576158636992
2022Q2,0.10501401311620953,0.006684979309903623
2022Q3,0.09828451100042367,0.00671581994480929
