,date,quarter,price,shares_est,market_cap
0,2019-12-31,2019Q4,12.7,15249193.74818686,193664760602
1,2020-03-31,2020Q1,11.8,427323761.4572457,5042420385195
2,2020-06-30,2020Q2,16.5,447064304.378306,7376561022242
3,2020-09-30,2020Q3,17.0,487460622.77221066,8286830587128
4,2020-12-31,2020Q4,17.0,479856344.9798675,8157557864658
5,2021-03-31,2021Q1,22.0,477074088.3163495,10495629942960
6,2021-06-30,2021Q2,18.2,473281202.8183191,8613717891293
7,2021-09-30,2021Q3,20.4,469421507.500463,9576198753009
8,2021-12-31,2021Q4,26.9,466006554.5912484,12535576318505
9,2022-03-31,2022Q1,23.9,462606084.10378766,11056285410081
10,2022-06-30,2022Q2,11.65,459229790.7263028,5350027061961
