,quarter,roa
0,2008Q3,0.76
1,2011Q3,0.0
2,2012Q1,0.74
3,2013Q1,1.91
4,2013Q2,7.83
5,2013Q3,2.81
6,2014Q1,1.29
7,2014Q2,5.02
8,2014Q3,3.89
9,2014Q4,4.96
10,2015Q1,2.49
11,2016Q1,0.0
12,2016Q2,0.0
13,2016Q3,0.0
14,2016Q4,-1.5
15,2017Q1,9.98
16,2017Q2,0.1
17,2017Q3,0.34
18,2017Q4,-1.39
19,2018Q1,8.33
20,2018Q2,1.06
21,2018Q3,0.58
22,2018Q4,0.53
23,2019Q1,8.8
24,2019Q2,1.38
25,2019Q3,0.49
26,2019Q4,-1.35
27,2020Q1,2.82
28,2020Q2,-0.54
29,2020Q3,-0.6
30,2020Q4,-1.29
31,2021Q1,3.71
32,2021Q2,-0.39
33,2021Q3,-0.81
34,2021Q4,-0.53
35,2022Q1,2.7
36,2022Q2,1.02
