,quarter,price,price_diff,price_diff_perc
1,2017Q3,62.7,0.7000000000000028,1.1290322580645207
2,2017Q4,54.5,-8.200000000000003,-13.078149920255186
3,2018Q1,57.5,3.0,5.504587155963303
4,2018Q2,53.7,-3.799999999999997,-6.608695652173908
5,2018Q3,48.0,-5.700000000000003,-10.614525139664808
6,2018Q4,50.0,2.0,4.166666666666667
7,2019Q1,47.0,-3.0,-6.0
8,2019Q2,51.0,4.0,8.51063829787234
9,2019Q3,52.0,1.0,1.9607843137254901
10,2019Q4,53.0,1.0,1.9230769230769231
11,2020Q1,33.4,-19.6,-36.981132075471706
12,2020Q2,31.2,-2.1999999999999993,-6.586826347305387
13,2020Q3,32.0,0.8000000000000007,2.5641025641025665
14,2020Q4,33.0,1.0,3.125
15,2021Q1,48.0,15.0,45.45454545454545
16,2021Q2,50.9,2.8999999999999986,6.041666666666664
17,2021Q3,45.5,-5.399999999999999,-10.609037328094301
18,2021Q4,45.0,-0.5,-1.098901098901099
19,2022Q1,54.5,9.5,21.11111111111111
20,2022Q2,43.0,-11.5,-21.10091743119266
