,date,quarter,price,shares_est,market_cap
0,2016-12-30,2016Q4,36.0,75262570.64721969,2709452543300
1,2017-03-31,2017Q1,38.3,75262616.59041741,2882558215413
2,2017-06-30,2017Q2,36.0,75261284.72222222,2709406250000
3,2017-09-29,2017Q3,35.35,97842297.05404577,3458725200861
4,2017-12-29,2017Q4,38.6,115454489.51966856,4456543295459
5,2018-03-30,2018Q1,32.9,115453279.2807257,3798412888336
6,2018-06-29,2018Q2,32.3,115450875.28582674,3729063271732
7,2018-09-28,2018Q3,28.5,132770999.91756655,3783973497651
8,2018-12-28,2018Q4,24.8,132767998.37761104,3292646359765
9,2019-03-29,2019Q1,23.5,132767544.37753376,3120037292872
10,2019-06-28,2019Q2,18.3,132769840.67054293,2429688084271
11,2019-09-30,2019Q3,20.15,159320975.1366602,3210317649004
12,2019-12-31,2019Q4,17.5,159323472.3360214,2788160765880
13,2020-03-31,2020Q1,10.1,159321178.00277275,1609143897828
14,2020-06-30,2020Q2,16.75,159323748.78794658,2668672792198
15,2020-09-30,2020Q3,21.25,159325952.50298992,3385676490689
16,2020-12-31,2020Q4,22.25,191185660.95299265,4253880956204
17,2021-03-31,2021Q1,28.0,191186321.8049577,5353217010539
18,2021-06-30,2021Q2,26.5,191189561.5265638,5066523380454
19,2021-09-30,2021Q3,38.7,191187537.61839896,7398957705832
20,2021-12-31,2021Q4,39.35,235163920.92257,9253700288303
21,2022-03-31,2022Q1,47.15,235159058.5139432,11087749608932
22,2022-06-30,2022Q2,39.5,235157068.4416148,9288704203444
