,Quý,DT từ KD chứng khoán (MilVND),Lợi nhuận gộp(MilVND),LNT từ KD chứng khoán(MilVND),LNST thu nhập DN(MilVND),LNST của CĐ cty mẹ (MilVND),Tài sản ngắn hạn(MilVND),Các khoản cho vay(MilVND),Tổng tài sản(MilVND),Nợ phải trả(MilVND),Nợ ngắn hạn(MilVND),Vốn chủ sở hữu(MilVND),Lợi ích của cổ đông thiểu số(MilVND),EPS của 4 quý gần nhất(VND),BVPS cơ bản(VND),P/E cơ bản(Times),ROS(%),ROEA(%),ROAA(%)
12,2012Q3,43395.0,30167.0,21656.0,15949.0,15949.0,920328.0,,1179663.0,303063.0,298788.0,876600.0,0.0,1100.0,11097.0,5.63,36.75,9.83,7.01
13,2012Q4,33866.0,26817.0,18160.0,13902.0,13902.0,835855.0,,1093410.0,202908.0,199657.0,890502.0,,933.0,11273.0,7.83,41.05,8.27,6.45
14,2013Q1,38100.0,24821.0,17039.0,12655.0,12655.0,708059.0,,1091381.0,188224.0,184569.0,903157.0,,778.0,11433.0,9.25,33.22,6.87,5.44
15,2013Q2,42028.0,33620.0,28137.0,21462.0,21462.0,803001.0,,1184529.0,269175.0,266015.0,915354.0,,822.0,11588.0,8.64,51.07,7.14,5.62
16,2013Q3,34093.0,24579.0,17328.0,13594.0,13594.0,1918577.0,,2297852.0,1368904.0,1366091.0,928948.0,,793.0,11760.0,8.45,39.87,6.77,4.35
17,2013Q4,34255.0,30193.0,23043.0,17526.0,17526.0,847604.0,,1082273.0,182422.0,180118.0,899852.0,,840.0,11391.0,8.34,51.16,7.15,4.61
18,2014Q1,40123.0,29132.0,22706.0,17755.0,17755.0,846791.0,,1280826.0,363219.0,360986.0,917607.0,,905.0,11616.0,13.37,44.25,7.68,4.81
19,2014Q2,35848.0,21918.0,15990.0,13330.0,13330.0,579088.0,,1158865.0,234699.0,232536.0,924166.0,,801.0,11699.0,10.74,37.18,6.78,4.28
20,2014Q3,41725.0,29874.0,19721.0,15451.0,15451.0,536457.0,,1165420.0,271208.0,269293.0,894212.0,,824.0,11320.0,12.61,37.03,7.05,5.47
21,2014Q4,59571.0,35634.0,24521.0,19914.0,19914.0,476820.0,,1139278.0,213282.0,211642.0,925996.0,,853.0,11722.0,9.85,33.43,7.26,5.6
22,2015Q1,29148.0,21972.0,14658.0,11491.0,11491.0,470371.0,,1134753.0,197266.0,195840.0,937486.0,,770.0,11868.0,10.79,39.42,6.54,5.24
23,2015Q2,70170.0,36501.0,27896.0,23363.0,23363.0,587431.0,,1250151.0,297044.0,294583.0,953107.0,,894.0,12066.0,9.73,33.3,7.57,5.99
24,2015Q3,66004.0,30027.0,19793.0,15521.0,15521.0,480789.0,,1192556.0,223928.0,221486.0,968628.0,,891.0,11568.0,8.3,23.51,7.43,5.96
25,2015Q4,69534.0,46079.0,32786.0,26496.0,26496.0,811652.0,,1325467.0,330393.0,328027.0,995074.0,,965.0,11884.0,7.25,38.11,7.98,6.27
26,2016Q1,43952.0,30712.0,23934.0,19218.0,19218.0,1058920.0,292751.0,1125423.0,111130.0,78999.0,1014292.0,,1047.0,12114.0,6.49,43.73,8.61,6.92
27,2016Q2,54412.0,17239.0,10975.0,10092.0,10289.0,1095885.0,297715.0,1163758.0,147871.0,115498.0,1015887.0,,873.0,12133.0,7.79,18.55,7.16,5.95
28,2016Q3,65141.0,40393.0,25994.0,20848.0,20848.0,1876454.0,439616.0,1943092.0,906371.0,874466.0,1036721.0,,911.0,11465.0,6.81,32.01,7.57,5.53
29,2016Q4,70207.0,62789.0,41226.0,33022.0,33022.0,1352652.0,415545.0,1420648.0,350906.0,349282.0,1069743.0,,962.0,11835.0,6.65,47.04,8.06,5.9
30,2017Q1,59624.0,47840.0,37770.0,30840.0,30840.0,1174167.0,504855.0,1243769.0,143186.0,141724.0,1100582.0,,1077.0,12176.0,8.27,51.72,9.0,6.58
31,2017Q2,75278.0,55922.0,44783.0,37975.0,37975.0,1233815.0,564749.0,1320817.0,190968.0,189737.0,1129848.0,,1365.0,12495.0,9.23,50.45,11.32,8.28
32,2017Q3,53791.0,22539.0,9288.0,5802.0,5802.0,1618004.0,575510.0,1713421.0,577785.0,576637.0,1135636.0,,1189.0,11634.0,9.84,10.79,9.71,7.56
33,2017Q4,98138.0,57694.0,41098.0,35248.0,35248.0,1734817.0,658981.0,1838253.0,667380.0,658021.0,1170873.0,,1189.0,11995.0,10.26,35.92,9.69,7.19
34,2018Q1,129506.0,80226.0,58680.0,48034.0,48034.0,2252563.0,776837.0,2364961.0,1152483.0,1130865.0,1212477.0,,1350.0,12421.0,10.33,37.09,10.93,7.02
35,2018Q2,154382.0,43328.0,15985.0,15234.0,15234.0,2167038.0,725482.0,2299177.0,1071465.0,836583.0,1227712.0,,1088.0,12577.0,9.97,9.87,8.79,5.08
36,2018Q3,190137.0,135608.0,105561.0,85359.0,85359.0,2228387.0,774798.0,2364806.0,1051751.0,797949.0,1313055.0,,1880.0,12341.0,6.67,44.89,14.94,8.29
37,2018Q4,178564.0,26889.0,1033.0,1812.0,1812.0,2418210.0,714946.0,2576522.0,1261655.0,986785.0,1314867.0,,1503.0,12358.0,6.58,1.01,11.87,6.26
38,2019Q1,110331.0,84297.0,57398.0,46189.0,46189.0,2365601.0,690370.0,2531784.0,1170728.0,883508.0,1361056.0,0.0,1455.0,12792.0,6.56,41.86,11.39,6.08
39,2019Q2,116301.0,37645.0,14468.0,15723.0,15723.0,2311162.0,550933.0,2483629.0,1117276.0,975476.0,1366353.0,,1429.0,12842.0,6.38,13.52,11.14,5.99
40,2019Q3,93414.0,25090.0,5999.0,6006.0,6006.0,2465803.0,644576.0,2645013.0,1379069.0,1177975.0,1265944.0,,655.0,11898.0,13.05,6.43,5.25,2.72
41,2019Q4,184932.0,95551.0,61347.0,46887.0,46887.0,2613613.0,657701.0,2799853.0,1486811.0,1263409.0,1313042.0,,1079.0,12341.0,6.86,25.35,8.65,4.39
42,2020Q1,51379.0,-93663.0,-116283.0,-91971.0,-91971.0,1872878.0,625188.0,2081846.0,860775.0,737485.0,1221071.0,,-220.0,11476.0,-24.15,-179.01,-1.81,-0.93
43,2020Q2,183444.0,145674.0,121549.0,102002.0,102002.0,2571758.0,621583.0,2660790.0,1341503.0,1315303.0,1319286.0,,591.0,12395.0,12.34,55.6,8.03,4.3
44,2020Q3,115945.0,49435.0,17033.0,16594.0,16594.0,2920847.0,784437.0,3007118.0,1671240.0,1647716.0,1335877.0,,691.0,12555.0,10.83,14.31,1.25,0.59
45,2020Q4,258218.0,179040.0,126652.0,101562.0,101562.0,4190363.0,922990.0,4273706.0,2836267.0,2793060.0,1437440.0,,1205.0,13510.0,13.11,39.33,7.32,2.79
46,2021Q1,158222.0,93516.0,49481.0,39897.0,39897.0,4860430.0,1222015.0,4941742.0,3464405.0,3413834.0,1477337.0,,2444.0,13885.0,6.77,25.22,2.74,0.87
47,2021Q2,254830.0,215045.0,157924.0,126806.0,126806.0,5065915.0,1534137.0,5145502.0,3553494.0,3490554.0,1592008.0,,2677.0,14963.0,8.67,49.76,8.26,2.51
48,2021Q3,201344.0,90394.0,36618.0,30011.0,30011.0,5440394.0,1329662.0,5517816.0,3895797.0,3832166.0,1622019.0,,2803.0,15245.0,9.67,14.91,1.87,0.56
49,2021Q4,450158.0,316868.0,237080.0,189790.0,189790.0,6610379.0,1594936.0,6685686.0,4873878.0,4796208.0,1811809.0,,3633.0,17028.0,12.76,42.16,11.05,3.11
50,2022Q1,226441.0,142670.0,68539.0,57605.0,57605.0,7663157.0,1764455.0,7736635.0,5884604.0,5817028.0,1852032.0,,3799.0,17406.0,8.86,25.44,3.14,0.8
51,2022Q2,309804.0,70429.0,3887.0,3503.0,3503.0,6164772.0,1718459.0,6236224.0,4388195.0,4330605.0,1848029.0,,2593.0,16082.0,5.88,1.13,0.19,0.05
