,date,quarter,price,shares_est,market_cap
0,2010-12-31,2010Q4,22.6,8450040.61738424,190970917953
1,2011-03-31,2011Q1,21.9,8449754.452832954,185049622517
2,2011-06-30,2011Q2,21.0,8450200.30390938,177454206382
3,2011-09-30,2011Q3,22.1,8450043.440486534,186745960035
4,2011-12-30,2011Q4,22.8,8450057.870370371,192661319444
5,2012-03-30,2012Q1,29.0,8450210.589651022,245056107100
6,2012-06-29,2012Q2,33.0,8450213.19287685,278857035365
7,2012-09-28,2012Q3,38.0,8450088.829669109,321103375527
8,2012-12-28,2012Q4,44.0,8449805.529275728,371791443288
9,2013-03-29,2013Q1,57.0,8450116.317713527,481656630110
10,2013-06-28,2013Q2,61.0,8449903.607821537,515444120077
11,2013-09-30,2013Q3,61.5,8450011.059500111,519675680159
12,2013-12-31,2013Q4,58.0,8449954.43092264,490097356994
13,2014-03-31,2014Q1,61.0,8450162.410037577,515459907012
14,2014-06-30,2014Q2,56.5,8449903.66088632,477419556840
15,2014-09-30,2014Q3,61.5,8449935.105513629,519671008989
16,2014-12-31,2014Q4,61.0,8450020.33760423,515451240594
17,2015-03-31,2015Q1,62.5,8450069.053436736,528129315840
18,2015-06-30,2015Q2,62.0,8449843.018168718,523890267126
19,2015-09-30,2015Q3,63.5,8449873.359428966,536566958324
20,2015-12-31,2015Q4,80.0,8449923.923744742,675993913900
21,2016-03-31,2016Q1,60.0,12082872.928176796,724972375691
22,2016-06-30,2016Q2,69.0,12082911.392405065,833720886076
23,2016-09-30,2016Q3,65.0,12082685.26989936,785374542543
24,2016-12-30,2016Q4,61.8,12083319.278124472,746749131388
25,2017-03-31,2017Q1,60.7,12083197.268814012,733450074217
26,2017-06-30,2017Q2,55.1,12083318.017521288,665790822765
27,2017-09-29,2017Q3,58.5,12083196.76608762,706867010816
28,2017-12-29,2017Q4,64.7,12082773.699828206,781755458379
29,2018-03-30,2018Q1,57.0,12082856.941209683,688722845649
30,2018-06-29,2018Q2,55.6,12082954.087217003,671812247249
31,2018-09-28,2018Q3,59.6,12083168.01464978,720156813673
32,2018-12-28,2018Q4,62.9,12082894.930920891,760014091155
33,2019-03-29,2019Q1,59.0,12082854.741560442,712888429752
34,2019-06-28,2019Q2,57.6,12082878.83047512,695973820635
35,2019-09-30,2019Q3,59.2,12083300.15923567,715331369427
36,2019-12-31,2019Q4,59.0,12083138.51548802,712905172414
37,2020-03-31,2020Q1,41.65,12082889.844718233,503252362033
38,2020-06-30,2020Q2,45.6,12083345.443976166,551000552245
39,2020-09-30,2020Q3,44.85,12083018.867924528,541923396226
40,2020-12-31,2020Q4,48.0,12082952.28045492,579981709462
41,2021-03-31,2021Q1,47.2,12082824.825122789,570309331746
42,2021-06-30,2021Q2,41.8,12083351.564209145,505084095384
43,2021-09-30,2021Q3,44.0,12082781.009062627,531642364399
44,2021-12-31,2021Q4,50.8,12082816.00845331,613807053229
45,2022-03-31,2022Q1,50.8,12083083.939005272,613820664101
46,2022-06-30,2022Q2,47.35,12082823.450884417,572121690399
