,date,quarter,price,shares_est,market_cap
0,2009-03-31,2009Q1,16.0,1256328.610093934,20101257762
1,2009-06-30,2009Q2,17.4,1251970.2040375688,21784281550
2,2009-09-30,2009Q3,18.0,1248061.6093880972,22465108969
3,2009-12-31,2009Q4,22.0,1241416.9713661617,27311173370
4,2010-03-31,2010Q1,22.5,1235395.3406283092,27796395164
5,2010-06-30,2010Q2,23.0,1235486.7380829863,28416194976
6,2010-09-30,2010Q3,30.8,1231246.4502599502,37922390668
7,2010-12-31,2010Q4,24.0,1225069.0226394257,29401656543
8,2011-03-31,2011Q1,22.2,1225384.7043850515,27203540437
9,2011-06-30,2011Q2,19.6,1228533.2144449395,24079251003
10,2011-09-30,2011Q3,13.3,1226269.362258895,16309382518
11,2011-12-30,2011Q4,14.4,1220783.6925831554,17579285173
12,2012-03-30,2012Q1,17.5,1218726.0168841137,21327705295
13,2012-06-29,2012Q2,21.0,1222209.1794811597,25666392769
14,2012-09-28,2012Q3,19.2,1220154.9238352915,23426974538
15,2012-12-28,2012Q4,22.5,1214328.602620087,27322393559
16,2013-03-29,2013Q1,45.7,1213864.4678643586,55473606181
17,2013-06-28,2013Q2,38.2,1216913.5377196004,46486097141
18,2013-09-27,2013Q3,31.4,1215167.491802225,38156259243
19,2013-12-31,2013Q4,39.0,1212247.6446837147,47277658143
20,2014-03-31,2014Q1,43.1,1211546.8172930698,52217667825
21,2014-06-30,2014Q2,54.4,1213448.884609212,66011619323
22,2014-09-30,2014Q3,27.0,2728465.448550625,73668567111
23,2014-12-31,2014Q4,24.5,2725813.5860979464,66782432859
24,2015-03-31,2015Q1,27.4,2725577.879952132,74680833911
25,2015-06-30,2015Q2,21.5,2727805.8093549707,58647824901
26,2015-09-30,2015Q3,20.0,2726146.9361565607,54522938723
27,2015-12-31,2015Q4,21.5,2724119.466920514,58568568539
28,2016-03-31,2016Q1,22.0,2723444.810258188,59915785826
29,2016-06-30,2016Q2,26.2,2725867.2458953555,71417721842
30,2016-09-30,2016Q3,36.8,2724782.9808044992,100272013694
31,2016-12-30,2016Q4,27.0,2724013.9142739223,73548375685
32,2017-03-31,2017Q1,24.5,2722832.791297521,66709403387
33,2017-06-30,2017Q2,25.5,2725495.111556781,69500125345
34,2017-09-29,2017Q3,23.2,2724099.099099099,63199099099
35,2017-12-29,2017Q4,22.7,2724148.201096021,61838164165
36,2018-03-30,2018Q1,21.5,2723768.234811647,58561017048
37,2018-06-29,2018Q2,17.5,2726658.798846053,47716528980
38,2018-09-28,2018Q3,19.2,2725806.4516129037,52335483871
39,2018-12-28,2018Q4,19.2,2723635.3077816493,52293797909
40,2019-03-29,2019Q1,19.0,2723009.752778408,51737185303
41,2019-06-28,2019Q2,19.0,2726734.2371988944,51807950507
42,2019-09-30,2019Q3,17.7,2725724.4534824607,48245322827
43,2019-12-31,2019Q4,15.4,2724765.6154876417,41961390479
44,2020-03-31,2020Q1,16.1,2724627.998785302,43866510780
45,2020-06-30,2020Q2,16.9,2727278.8338819104,46091012293
46,2020-09-30,2020Q3,17.7,2724091.0434525567,48216411469
47,2020-12-31,2020Q4,15.0,2725819.7501109918,40887296252
48,2021-03-31,2021Q1,15.1,2725820.763087844,41159893523
49,2021-06-30,2021Q2,14.7,2725452.0341536915,40064144902
50,2021-09-30,2021Q3,16.5,2724511.2781954887,44954436090
51,2021-12-31,2021Q4,17.5,2725952.929137887,47704176260
52,2022-03-31,2022Q1,17.3,2725731.6995746302,47155158403
53,2022-06-30,2022Q2,16.2,2725976.5999616394,44160820919
