,quarter,price,price_diff,price_diff_perc
1,2009Q2,17.4,1.3999999999999986,8.749999999999991
2,2009Q3,18.0,0.6000000000000014,3.448275862068974
3,2009Q4,22.0,4.0,22.22222222222222
4,2010Q1,22.5,0.5,2.272727272727273
5,2010Q2,23.0,0.5,2.2222222222222223
6,2010Q3,30.8,7.800000000000001,33.913043478260875
7,2010Q4,24.0,-6.800000000000001,-22.077922077922082
8,2011Q1,22.2,-1.8000000000000007,-7.500000000000003
9,2011Q2,19.6,-2.599999999999998,-11.711711711711702
10,2011Q3,13.3,-6.300000000000001,-32.142857142857146
11,2011Q4,14.4,1.0999999999999996,8.27067669172932
12,2012Q1,17.5,3.0999999999999996,21.527777777777775
13,2012Q2,21.0,3.5,20.0
14,2012Q3,19.2,-1.8000000000000007,-8.571428571428575
15,2012Q4,22.5,3.3000000000000007,17.187500000000004
16,2013Q1,45.7,23.200000000000003,103.11111111111113
17,2013Q2,38.2,-7.5,-16.411378555798684
18,2013Q3,31.4,-6.800000000000004,-17.801047120418858
19,2013Q4,39.0,7.600000000000001,24.20382165605096
20,2014Q1,43.1,4.100000000000001,10.512820512820516
21,2014Q2,54.4,11.299999999999997,26.218097447795817
22,2014Q3,27.0,-27.4,-50.36764705882353
23,2014Q4,24.5,-2.5,-9.25925925925926
24,2015Q1,27.4,2.8999999999999986,11.836734693877546
25,2015Q2,21.5,-5.899999999999999,-21.532846715328464
26,2015Q3,20.0,-1.5,-6.976744186046512
27,2015Q4,21.5,1.5,7.5
28,2016Q1,22.0,0.5,2.3255813953488373
29,2016Q2,26.2,4.199999999999999,19.09090909090909
30,2016Q3,36.8,10.599999999999998,40.45801526717557
31,2016Q4,27.0,-9.799999999999997,-26.630434782608692
32,2017Q1,24.5,-2.5,-9.25925925925926
33,2017Q2,25.5,1.0,4.081632653061225
34,2017Q3,23.2,-2.3000000000000007,-9.019607843137257
35,2017Q4,22.7,-0.5,-2.1551724137931036
36,2018Q1,21.5,-1.1999999999999993,-5.286343612334798
37,2018Q2,17.5,-4.0,-18.6046511627907
38,2018Q3,19.2,1.6999999999999993,9.714285714285712
39,2018Q4,19.2,0.0,0.0
40,2019Q1,19.0,-0.1999999999999993,-1.041666666666663
41,2019Q2,19.0,0.0,0.0
42,2019Q3,17.7,-1.3000000000000007,-6.842105263157897
43,2019Q4,15.4,-2.299999999999999,-12.99435028248587
44,2020Q1,16.1,0.7000000000000011,4.545454545454553
45,2020Q2,16.9,0.7999999999999972,4.968944099378864
46,2020Q3,17.7,0.8000000000000007,4.733727810650892
47,2020Q4,15.0,-2.6999999999999993,-15.25423728813559
48,2021Q1,15.1,0.09999999999999964,0.6666666666666643
49,2021Q2,14.7,-0.40000000000000036,-2.6490066225165587
50,2021Q3,16.5,1.8000000000000007,12.244897959183678
51,2021Q4,17.5,1.0,6.0606060606060606
52,2022Q1,17.3,-0.1999999999999993,-1.1428571428571388
53,2022Q2,16.2,-1.1000000000000014,-6.358381502890182
