Attributes,adjust,change_perc1,change_perc2,close,high,low,open,value_match,value_reconcile,volume_match,volume_reconcile,volume
Symbols,GMA,GMA,GMA,GMA,GMA,GMA,GMA,GMA,GMA,GMA,GMA,GMA
date,,,,,,,,,,,,
2020-12-01,12.5,3.4,29.31,15.0,15.0,15.0,11.6,349500000,0,23300,0,23300
2020-12-02,13.75,1.5,10.0,16.5,16.5,16.5,15.0,23100000,0,1400,0,1400
2020-12-03,15.08,1.6,9.7,18.1,18.1,18.1,16.5,36200000,0,2000,0,2000
2020-12-04,16.42,1.6,8.84,19.7,19.9,19.9,18.1,130260000,0,6600,0,6600
2020-12-07,18.0,1.9,9.64,21.6,19.7,21.6,19.7,81500000,0,4000,0,4000
2020-12-08,19.75,2.1,9.72,23.7,21.6,23.7,21.6,46790000,0,2000,0,2000
2020-12-09,21.67,2.3,9.7,26.0,25.5,26.0,23.7,36250000,0,1400,0,1400
2020-12-10,23.75,2.5,9.62,28.5,28.5,28.6,26.0,28540000,0,1000,0,1000
2020-12-11,26.08,2.8,9.82,31.3,31.3,31.3,28.5,12520000,0,400,0,400
2020-12-14,27.5,1.7,5.43,33.0,34.3,34.4,31.3,109440000,0,3300,0,3300
2020-12-15,30.25,3.3,10.0,36.3,33.0,36.3,33.0,42750000,0,1200,0,1200
2020-12-16,32.92,3.2,8.82,39.5,39.5,39.5,36.3,15800000,0,400,0,400
2020-12-17,34.58,2.0,5.06,41.5,40.4,41.5,39.5,56540000,0,1400,0,1400
2020-12-18,34.58,0.0,0.0,41.5,42.5,43.0,41.5,37850000,0,900,0,900
2020-12-21,35.83,1.5,3.61,43.0,41.5,43.0,41.5,210320000,0,5000,0,5000
2020-12-22,39.42,4.3,10.0,47.3,43.0,47.3,43.0,68370000,0,1500,0,1500
2020-12-23,40.08,0.8,1.69,48.1,48.0,48.1,47.3,24010000,0,500,0,500
2020-12-24,40.08,0.0,0.0,48.1,48.1,48.5,48.1,270100000,0,5600,0,5600
2020-12-25,40.42,0.4,0.83,48.5,48.1,48.5,48.1,38610000,0,800,0,800
2020-12-28,42.08,2.0,4.12,50.5,48.5,50.5,48.5,34600000,0,700,0,700
2020-12-29,41.25,-1.0,-1.98,49.5,50.0,50.0,50.5,9950000,0,200,0,200
2020-12-30,41.67,0.5,1.01,50.0,50.0,50.0,49.5,5000000,0,100,0,100
2020-12-31,42.92,1.5,3.0,51.5,51.5,52.0,50.0,15500000,0,300,0,300
2021-01-04,42.92,0.0,0.0,51.5,51.5,51.5,51.5,25700000,0,500,0,500
2021-01-05,42.5,-0.5,-0.97,51.0,51.5,51.5,51.5,10250000,0,200,0,200
2021-01-06,43.33,1.0,1.96,52.0,49.5,52.0,51.0,40280000,0,800,0,800
2021-01-07,45.0,2.0,3.85,54.0,54.0,54.0,52.0,5400000,0,100,0,100
2021-01-08,45.0,0.0,0.0,54.0,54.0,54.0,54.0,0,0,0,0,0
2021-01-11,45.0,0.0,0.0,54.0,54.0,54.0,54.0,0,0,0,0,0
2021-01-12,45.0,0.0,0.0,54.0,54.0,54.0,54.0,0,0,0,0,0
2021-01-13,43.33,-2.0,-3.7,52.0,52.0,52.0,54.0,10400000,0,200,0,200
2021-01-14,43.33,0.0,0.0,52.0,52.0,52.0,52.0,5200000,0,100,0,100
2021-01-15,43.75,0.5,0.96,52.5,52.5,52.5,52.0,10500000,0,200,0,200
2021-01-18,43.91,0.2,0.38,52.7,52.7,52.7,52.5,10540000,0,200,0,200
2021-01-19,43.75,-0.2,-0.38,52.5,52.5,52.5,52.7,5250000,0,100,0,100
2021-01-20,41.42,-2.8,-5.33,49.7,49.7,49.7,52.5,49700000,0,1000,0,1000
2021-01-21,41.42,0.0,0.0,49.7,49.7,49.7,49.7,4970000,0,100,0,100
2021-01-22,38.33,-3.7,-7.44,46.0,46.0,46.0,49.7,4600000,0,100,0,100
2021-01-25,38.33,0.0,0.0,46.0,46.0,46.0,46.0,0,0,0,0,0
2021-01-26,38.33,0.0,0.0,46.0,46.0,46.0,46.0,0,0,0,0,0
2021-01-27,38.33,0.0,0.0,46.0,46.0,46.0,46.0,0,0,0,0,0
2021-01-28,38.33,0.0,0.0,46.0,46.0,46.0,46.0,0,0,0,0,0
2021-01-29,38.33,0.0,0.0,46.0,46.0,46.0,46.0,0,0,0,0,0
2021-02-01,34.5,-4.6,-10.0,41.4,41.4,41.4,46.0,4140000,0,100,0,100
2021-02-02,31.08,-4.1,-9.9,37.3,37.3,37.3,41.4,9951640000,43230700000,266800,1159000,1425800
2021-02-03,31.67,0.7,1.88,38.0,38.0,38.0,37.3,3800000,69585600000,100,2071000,2071100
2021-02-04,31.83,0.2,0.53,38.2,39.0,39.0,38.0,7720000,43200000000,200,1140000,1140200
2021-02-05,32.08,0.3,0.79,38.5,38.5,38.5,38.2,3850000,0,100,0,100
2021-02-08,32.25,0.2,0.52,38.7,38.7,38.7,38.5,3870000,0,100,0,100
2021-02-09,32.33,0.1,0.26,38.8,38.8,38.8,38.7,3880000,0,100,0,100
2021-02-17,32.42,0.1,0.26,38.9,38.9,38.9,38.8,3890000,0,100,0,100
2021-02-18,32.42,0.0,0.0,38.9,38.9,38.9,38.9,206170000,4906980000,5300,139800,145100
2021-02-19,32.5,0.1,0.26,39.0,39.0,39.0,38.9,3900000,0,100,0,100
2021-02-22,32.58,0.1,0.26,39.1,39.1,39.1,39.0,3910000,0,100,0,100
2021-02-23,32.67,0.1,0.26,39.2,39.1,39.2,39.1,7830000,0,200,0,200
2021-02-24,32.75,0.1,0.26,39.3,39.3,39.3,39.2,3930000,0,100,0,100
2021-02-25,32.83,0.1,0.25,39.4,39.4,39.4,39.3,3940000,0,100,0,100
2021-02-26,32.92,0.1,0.25,39.5,39.5,39.5,39.4,3950000,0,100,0,100
2021-03-01,32.92,0.0,0.0,39.5,39.5,39.5,39.5,0,0,0,0,0
2021-03-02,33.0,0.1,0.25,39.6,39.6,39.6,39.5,3960000,0,100,0,100
2021-03-03,33.08,0.1,0.25,39.7,39.7,39.7,39.6,3970000,0,100,0,100
2021-03-04,33.17,0.1,0.25,39.8,39.8,39.8,39.7,3980000,0,100,0,100
2021-03-05,33.17,0.0,0.0,39.8,39.8,39.8,39.8,0,0,0,0,0
2021-03-08,33.0,-0.2,-0.5,39.6,39.6,39.6,39.8,3960000,0,100,0,100
2021-03-09,33.08,0.1,0.25,39.7,39.6,39.7,39.6,7930000,0,200,0,200
2021-03-10,33.17,0.1,0.25,39.8,39.8,39.8,39.7,3980000,0,100,0,100
2021-03-11,33.33,0.2,0.5,40.0,40.1,40.1,39.8,20040000,0,500,0,500
2021-03-12,33.33,0.0,0.0,40.0,40.1,40.2,40.0,60080000,0,1500,0,1500
2021-03-15,33.42,0.1,0.25,40.1,40.0,40.1,40.0,12020000,0,300,0,300
2021-03-16,33.75,0.4,1.0,40.5,40.1,40.5,40.1,12090000,0,300,0,300
2021-03-17,34.17,0.5,1.23,41.0,40.7,41.0,40.5,12250000,0,300,0,300
2021-03-18,34.58,0.5,1.22,41.5,41.0,41.5,41.0,16530000,0,400,0,400
2021-03-19,35.0,0.5,1.2,42.0,40.7,42.0,41.5,12440000,43200000000,300,1080000,1080300
2021-03-22,35.42,0.5,1.19,42.5,42.1,42.5,42.0,12690000,0,300,0,300
2021-03-23,35.83,0.5,1.18,43.0,42.7,43.0,42.5,12850000,0,300,0,300
2021-03-24,36.08,0.3,0.7,43.3,43.0,43.3,43.0,12940000,0,300,0,300
2021-03-25,36.42,0.4,0.92,43.7,43.3,43.7,43.3,13050000,0,300,0,300
2021-03-26,36.75,0.4,0.92,44.1,43.7,44.1,43.7,13180000,0,300,0,300
2021-03-29,37.08,0.4,0.91,44.5,44.1,44.5,44.1,13290000,0,300,0,300
2021-03-30,37.58,0.6,1.35,45.1,44.5,45.1,44.5,13460000,0,300,0,300
2021-03-31,40.83,3.9,8.65,49.0,45.5,49.0,45.1,33200000,0,700,0,700
2021-04-01,40.92,0.1,0.2,49.1,49.1,49.1,49.0,4910000,0,100,0,100
2021-04-02,41.0,0.1,0.2,49.2,49.2,49.2,49.1,4920000,0,100,0,100
2021-04-05,40.75,-0.3,-0.61,48.9,49.2,49.2,49.2,19620000,0,400,0,400
2021-04-06,40.75,0.0,0.0,48.9,48.9,48.9,48.9,4890000,0,100,0,100
2021-04-07,40.42,-0.4,-0.82,48.5,48.9,49.0,48.9,24390000,0,500,0,500
2021-04-08,40.42,0.0,0.0,48.5,48.5,48.5,48.5,4850000,0,100,0,100
2021-04-09,40.5,0.1,0.21,48.6,48.6,48.6,48.5,4860000,0,100,0,100
2021-04-12,40.42,-0.1,-0.21,48.5,48.5,48.5,48.6,4850000,0,100,0,100
2021-04-13,40.33,-0.1,-0.21,48.4,48.4,48.4,48.5,4840000,0,100,0,100
2021-04-14,40.42,0.1,0.21,48.5,48.5,48.5,48.4,4850000,0,100,0,100
2021-04-15,40.25,-0.2,-0.41,48.3,48.3,48.3,48.5,4830000,0,100,0,100
2021-04-16,40.33,0.1,0.21,48.4,48.4,48.4,48.3,4840000,0,100,0,100
2021-04-19,40.33,0.0,0.0,48.4,48.4,48.4,48.4,0,0,0,0,0
2021-04-20,42.5,2.6,5.37,51.0,48.5,51.0,48.4,19850000,0,400,0,400
2021-04-22,41.17,-1.6,-3.14,49.4,49.4,49.4,51.0,4940000,0,100,0,100
2021-04-23,41.08,-0.1,-0.2,49.3,49.3,49.3,49.4,4930000,0,100,0,100
2021-04-26,39.92,-1.4,-2.84,47.9,47.9,47.9,49.3,4790000,0,100,0,100
2021-04-27,39.83,-0.1,-0.21,47.8,47.8,47.8,47.9,4780000,0,100,0,100
