,timestamp,delta_volume,date,note
0,1603731600,6000000,2020-10-27,"Niêm yết cổ phiếu lần đầu - 6,000,000 CP"
1,1606755600,6000000,2020-12-01,"Giao dịch lần đầu - 6,000,000 CP"
2,1656349200,1199999,2022-06-28,"Niêm yết cổ phiếu bổ sung - 1,199,999 CP"
3,1657558800,1199999,2022-07-12,"Giao dịch bổ sung - 1,199,999 CP"
4,1662915600,12800000,2022-09-12,"Niêm yết cổ phiếu bổ sung - 12,800,000 CP"
5,1691427600,12800000,2023-08-08,"Giao dịch bổ sung - 12,800,000 CP"
