,quarter,roa
0,2007Q1,1.27
1,2007Q2,1.08
2,2007Q3,1.23
3,2007Q4,1.83
4,2008Q1,1.54
5,2008Q2,1.88
6,2008Q3,2.12
7,2008Q4,-0.18
8,2009Q1,0.63
9,2009Q2,3.02
10,2009Q3,2.49
11,2009Q4,8.56
12,2010Q1,3.72
13,2010Q2,3.05
14,2010Q3,5.4
15,2010Q4,4.8
16,2011Q1,1.8
17,2011Q2,2.71
18,2011Q3,3.98
19,2011Q4,1.31
20,2012Q1,1.74
21,2012Q2,1.97
22,2012Q3,1.12
23,2012Q4,1.56
24,2013Q1,1.88
25,2013Q2,2.35
26,2013Q3,1.56
27,2013Q4,1.35
28,2014Q1,1.5
29,2014Q2,1.97
30,2014Q3,2.71
31,2014Q4,2.28
32,2015Q1,1.66
33,2015Q2,3.44
34,2015Q3,2.25
35,2015Q4,1.33
36,2016Q1,1.02
37,2016Q2,2.1
38,2016Q3,1.16
39,2016Q4,1.86
40,2017Q1,1.38
41,2017Q2,1.59
42,2017Q3,0.69
43,2017Q4,1.04
44,2018Q1,1.02
45,2018Q2,1.16
46,2018Q3,0.65
47,2018Q4,0.81
48,2019Q1,1.0
49,2019Q2,0.82
50,2019Q3,0.57
51,2019Q4,0.82
52,2020Q1,0.51
53,2020Q2,1.14
54,2020Q3,0.86
55,2020Q4,0.52
56,2021Q1,1.05
57,2021Q2,1.69
58,2021Q3,0.42
59,2021Q4,0.19
60,2022Q1,0.83
61,2022Q2,0.79
