,quarter,owner_equity,bvps,shares_est,shares_est_diff,shares_est_diff_perc,lev
0,2007Q1,221401.0,14760.0,15000067.750677507,,,0.7812958402130371
1,2007Q2,212989.0,14199.0,15000281.709979575,213.95930206775665,0.0014263685589678702,0.7813829211404569
2,2007Q3,289028.0,19269.0,14999636.722196274,-644.9877833016217,-0.004300022695530865,0.6982451883662915
3,2007Q4,313491.0,19525.0,16055877.080665814,1056240.3584695403,6.578527931939919,0.7284125054007937
4,2008Q1,315742.0,19578.0,16127387.884359997,71510.803694183,0.44341218929528375,0.7336438855203682
5,2008Q2,322701.0,20010.0,16126986.506746627,-401.37761336937547,-0.0024888568809892757,0.7323842271116376
6,2008Q3,347670.0,21558.0,16127191.761758976,205.25501234829426,0.0012727263083396692,0.7050878362653956
7,2008Q4,345366.0,21415.0,16127293.952836797,102.1910778209567,0.0006336529743911642,0.7582948234319672
8,2009Q1,344529.0,21363.0,16127369.751439404,75.7986026071012,0.00046999978158457,0.6763971041844137
9,2009Q2,343990.0,21330.0,16127051.101734646,-318.64970475807786,-0.0019758708690629963,0.671644953235112
10,2009Q3,372218.0,18464.0,20159120.450606585,4032069.348871939,20.001216614341995,0.6947105954621273
11,2009Q4,475612.0,23593.0,20159030.220828213,-90.22977837175131,-0.00044758987601757914,0.6301479366024954
12,2010Q1,529818.0,23893.0,22174611.810990665,2015581.5901624523,9.089591318858831,0.6543356948873461
13,2010Q2,442969.0,19976.0,22175060.072086506,448.2610958404839,0.002021465080064182,0.45887342710375867
14,2010Q3,641329.0,22036.0,29103693.9553458,6928633.883259293,23.806716404762888,0.6621616563907129
15,2010Q4,738809.0,21155.0,34923611.439376034,5819917.484030236,16.664706896458984,0.6694689284582224
16,2011Q1,779044.0,22307.0,34923745.909355804,134.4699797704816,0.000385038821779018,0.6362566712612511
17,2011Q2,830859.0,19033.0,43653601.63925813,8729855.729902327,19.998019412106146,0.651787229507056
18,2011Q3,930338.0,21312.0,43653246.996997,-354.6422611325979,-0.0008124075195528858,0.6270704122116774
19,2011Q4,961641.0,19156.0,50200511.58905826,6547264.592061259,13.042226831585328,0.6569943626712657
20,2012Q1,1008504.0,20090.0,50199303.1358885,-1208.4531697556376,-0.0024073106482860513,0.6426775328834269
21,2012Q2,1026905.0,17047.0,60239631.60673432,10040328.470845819,16.667313864720562,0.5760442669390177
22,2012Q3,1052278.0,17468.0,60240325.16601786,693.5592835396528,0.0011513206172580493,0.5955421452913318
23,2012Q4,988713.0,16413.0,60239627.124840066,-698.0411777943373,-0.0011587740680195828,0.5990123662651246
24,2013Q1,1034980.0,17181.0,60239799.77882545,172.6539853811264,0.00028661115411245943,0.5737175352868614
25,2013Q2,1050833.0,17444.0,60240369.18138042,569.4025549739599,0.0009452175720562407,0.6294676777720142
26,2013Q3,1093448.0,16807.0,65059082.52513833,4818713.3437579125,7.406672760711002,0.5858728781041609
27,2013Q4,1131747.0,17396.0,65057886.870544955,-1195.6545933783054,-0.0018378318923230194,0.6257517224805669
28,2014Q1,1176868.0,18090.0,65056274.18463239,-1612.6859125643969,-0.0024789091179545997,0.6057319666279394
29,2014Q2,1129830.0,17367.0,65056140.95698739,-133.2276450023055,-0.0002047887302297726,0.6381582105806423
30,2014Q3,1215103.0,17294.0,70261535.79276049,5205394.835773103,7.408598142697373,0.617833851823994
31,2014Q4,1101400.0,15676.0,70260270.47716254,-1265.3155979514122,-0.0018008977041480243,0.6832089686573873
32,2015Q1,1160745.0,16521.0,70258761.57617578,-1508.9009867608547,-0.0021476339077296114,0.6739650679279214
33,2015Q2,1288273.0,18336.0,70259216.84118673,455.2650109529495,0.0006479790572986691,0.6662415258362352
34,2015Q3,1339729.0,16581.0,80799047.10210481,10539830.26091808,13.04449821988497,0.6612544059965915
35,2015Q4,1151142.0,14247.0,80798905.03263845,-142.06946636736393,-0.00017583093027062117,0.7197301166739838
36,2016Q1,1190176.0,14730.0,80799456.89069925,551.8580608069897,0.0006829972403818392,0.6594405290368598
37,2016Q2,1243166.0,15386.0,80798518.133368,-938.7573312520981,-0.0011618496885085967,0.6066866364059291
38,2016Q3,1279462.0,15835.0,80799621.09251657,1102.9591485708952,0.0013650548525567876,0.5872981464838989
39,2016Q4,1351984.0,16733.0,80797466.08498177,-2155.00753480196,-0.00266717217658206,0.5983957023677717
40,2017Q1,1399644.0,17323.0,80796859.66633955,-606.4186422228813,-0.0007505472919704563,0.6166130928110056
41,2017Q2,1279331.0,15834.0,80796450.67576101,-408.99057853221893,-0.0005061986945113622,0.6574249788369588
42,2017Q3,1304736.0,16148.0,80798612.83131038,2162.155549362302,0.002675981026897583,0.6376031544497823
43,2017Q4,1343643.0,16630.0,80796331.93024655,-2280.9010638296604,-0.0028230255128398876,0.6535413151771841
44,2018Q1,1384725.0,17138.0,80798517.9134088,2185.983162254095,0.0027054743313445397,0.66499866561582
45,2018Q2,1260657.0,15603.0,80795808.4983657,-2709.4150431007147,-0.003353410397713292,0.6960414111720727
46,2018Q3,1287915.0,15940.0,80797678.79548307,1870.2971173673868,0.0023147906539512423,0.6944017006684451
47,2018Q4,1324714.0,16395.0,80799878.0115889,2199.2161058336496,0.002721806220447786,0.727523328888943
48,2019Q1,1372726.0,16990.0,80796115.36197764,-3762.6496112644672,-0.004656968462415901,0.7117131456879044
49,2019Q2,1266525.0,15675.0,80799043.06220096,2927.700223326683,0.0036234342788848033,0.7315049458650236
50,2019Q3,1292733.0,16000.0,80795812.5,-3230.562200963497,-0.003998427766245307,0.7063577080371638
51,2019Q4,1326582.0,16419.0,80795541.75041111,-270.7495888918638,-0.00033510461471778695,0.7026986079798025
52,2020Q1,1343981.0,16634.0,80797222.55621018,1680.8057990670204,0.002080276704929669,0.7263473408432067
53,2020Q2,1401008.0,17340.0,80796309.11188005,-913.4443301260471,-0.0011305520514076762,0.7272706388902312
54,2020Q3,1313635.0,16258.0,80799298.8067413,2989.6948612481356,0.003700149512929557,0.7291249706204256
55,2020Q4,1257734.0,15566.0,80800077.09109598,778.2843546867371,0.0009632222922377663,0.7325296750202124
56,2021Q1,1303396.0,16132.0,80795685.59385073,-4391.497245252132,-0.005435311567659207,0.6971630284563404
57,2021Q2,1325553.0,16406.0,80796842.61855419,1157.0247034579515,0.0014320172248813252,0.7321600716880259
58,2021Q3,1346092.0,16660.0,80797839.13565426,996.5171000659466,0.0012333462264911069,0.7479986826533666
59,2021Q4,1355795.0,16780.0,80798271.75208582,432.61643156409264,0.000535427828074707,0.7179984344637221
60,2022Q1,1413721.0,17497.0,80797908.21283649,-363.53924933075905,-0.0004499364616880057,0.7182144090084376
61,2022Q2,1288687.0,15950.0,80795423.19749217,-2485.0153443217278,-0.003075688258043385,0.7503729333209155
