Attributes,change_perc1,change_perc2,open,high,low,close,volume_match,volume_reconcile,adjust,value_match,value_reconcile,volume
Symbols,VTZ,VTZ,VTZ,VTZ,VTZ,VTZ,VTZ,VTZ,VTZ,VTZ,VTZ,VTZ
date,,,,,,,,,,,,
2021-11-25,3.4,29.57,11.5,14.9,14.9,14.9,100,0,12.96,1490000,0,100
2021-11-26,1.4,9.4,14.9,16.3,16.3,16.3,100,0,14.17,1630000,0,100
2021-11-29,1.6,9.82,16.3,17.9,17.9,17.9,1110100,0,15.57,19870340000,0,1110100
2021-11-30,-0.9,-5.03,17.9,19.6,19.6,17.0,421800,0,14.78,8119530000,0,421800
2021-12-01,0.0,0.0,17.0,17.5,17.5,17.0,16700,0,14.78,278920000,0,16700
2021-12-02,-1.7,-10.0,17.0,15.3,16.5,15.3,96600,0,13.3,1480600000,0,96600
2021-12-03,-1.5,-9.8,15.3,13.8,13.8,13.8,59100,0,12.0,815580000,0,59100
2021-12-06,-1.3,-9.42,13.8,12.5,13.5,12.5,596300,0,10.87,7498330000,0,596300
2021-12-07,1.0,8.0,12.5,12.5,13.6,13.5,58000,0,11.74,769850000,0,58000
2021-12-08,0.8,5.93,13.5,14.0,14.7,14.3,138100,0,12.44,1991510000,0,138100
2021-12-09,-1.0,-6.99,14.3,14.0,14.0,13.3,244100,0,11.57,3180060000,0,244100
2021-12-10,-0.1,-0.75,13.3,13.1,13.5,13.2,65800,0,11.48,856080000,0,65800
2021-12-13,-0.3,-2.27,13.2,13.3,13.5,12.9,93100,0,11.22,1193900000,0,93100
2021-12-14,0.0,0.0,12.9,13.0,13.2,12.9,154411,0,11.22,1975702100,0,154411
2021-12-15,0.0,0.0,12.9,12.8,12.9,12.9,120411,0,11.22,1525833100,0,120411
2021-12-16,-0.1,-0.78,12.9,12.9,12.9,12.8,112000,0,11.13,1412050000,0,112000
2021-12-17,-0.1,-0.78,12.8,12.8,12.8,12.7,92200,0,11.04,1146780000,0,92200
2021-12-20,-0.5,-3.94,12.7,12.7,12.7,12.2,45400,0,10.61,554720000,0,45400
2021-12-21,0.4,3.28,12.2,12.1,12.6,12.6,77878,0,10.96,955189400,0,77878
2021-12-22,-0.4,-3.17,12.6,12.8,13.0,12.2,82400,0,10.61,1008380000,0,82400
2021-12-23,0.1,0.82,12.2,12.6,12.6,12.3,56600,0,10.7,690410000,0,56600
2021-12-24,-0.1,-0.81,12.3,12.0,12.4,12.2,58000,0,10.61,699800000,0,58000
2021-12-27,-0.3,-2.46,12.2,12.2,12.3,11.9,98700,0,10.35,1185700000,0,98700
2021-12-28,0.3,2.52,11.9,12.2,12.2,12.2,163500,0,10.61,1956750000,0,163500
2021-12-29,0.1,0.82,12.2,12.2,12.5,12.3,36400,0,10.7,441750000,0,36400
2021-12-30,0.0,0.0,12.3,12.3,12.4,12.3,40600,0,10.7,489070000,0,40600
2021-12-31,-0.3,-2.44,12.3,12.2,12.2,12.0,25000,0,10.44,301040000,0,25000
2022-01-04,0.2,1.67,12.0,11.9,12.2,12.2,181800,0,10.61,2176580000,0,181800
2022-01-05,0.2,1.64,12.2,12.3,12.8,12.4,88300,0,10.78,1104110000,0,88300
2022-01-06,-0.4,-3.23,12.4,12.4,12.4,12.0,92400,0,10.44,1115290000,0,92400
2022-01-07,0.2,1.67,12.0,12.2,12.2,12.2,120200,0,10.61,1442870000,0,120200
2022-01-10,-0.1,-0.82,12.2,12.1,12.8,12.1,209100,0,10.52,2621070000,0,209100
2022-01-11,0.2,1.65,12.1,12.4,12.5,12.3,137088,0,10.7,1666993600,0,137088
2022-01-12,-0.3,-2.44,12.3,12.4,12.8,12.0,88500,0,10.44,1063110000,0,88500
2022-01-13,0.0,0.0,12.0,12.0,12.2,12.0,64400,0,10.44,768990000,0,64400
2022-01-14,0.0,0.0,12.0,12.0,12.0,12.0,47200,0,10.44,563850000,0,47200
2022-01-17,-0.1,-0.83,12.0,12.0,12.1,11.9,69000,0,10.35,818320000,0,69000
2022-01-18,-0.2,-1.68,11.9,11.9,12.0,11.7,37200,0,10.17,442810000,0,37200
2022-01-19,-0.1,-0.85,11.7,11.2,11.8,11.6,33700,0,10.09,392780000,0,33700
2022-01-20,0.2,1.72,11.6,11.6,11.9,11.8,71200,0,10.26,834900000,0,71200
2022-01-21,0.1,0.85,11.8,11.8,11.9,11.9,21600,0,10.35,253430000,0,21600
2022-01-24,-0.1,-0.84,11.9,11.8,12.0,11.8,82900,0,10.26,984090000,0,82900
2022-01-25,0.1,0.85,11.8,11.8,11.9,11.9,64800,0,10.35,767950000,0,64800
2022-01-26,0.0,0.0,11.9,11.9,12.0,11.9,81400,0,10.35,971230000,0,81400
2022-01-27,0.0,0.0,11.9,11.8,12.0,11.9,47400,0,10.35,560310000,0,47400
2022-01-28,0.0,0.0,11.9,11.8,12.0,11.9,50200,0,10.35,599160000,0,50200
2022-02-07,0.2,1.68,11.9,12.2,12.2,12.1,21000,0,10.52,254080000,0,21000
2022-02-08,0.1,0.83,12.1,12.1,12.4,12.2,110700,0,10.61,1353220000,0,110700
2022-02-09,0.1,0.82,12.2,12.2,12.3,12.3,40300,0,10.7,493920000,0,40300
2022-02-10,0.1,0.81,12.3,12.3,12.4,12.4,7400,0,10.78,90890000,0,7400
2022-02-11,1.2,9.68,12.4,12.4,13.6,13.6,139700,0,11.83,1844080000,0,139700
2022-02-14,-0.4,-2.94,13.6,13.7,13.7,13.2,38600,0,11.48,520310000,0,38600
2022-02-15,0.0,0.0,13.2,12.8,13.3,13.2,2600,0,11.48,34140000,0,2600
2022-02-16,0.1,0.76,13.2,14.0,14.0,13.3,21500,0,11.57,280730000,0,21500
2022-02-17,-0.1,-0.75,13.3,13.3,13.4,13.2,37600,0,11.48,487640000,0,37600
2022-02-18,-0.2,-1.52,13.2,13.2,13.2,13.0,48200,0,11.3,621990000,0,48200
2022-02-21,0.0,0.0,13.0,12.8,13.0,13.0,27500,0,11.3,350940000,0,27500
2022-02-22,-0.3,-2.31,13.0,12.7,13.0,12.7,54500,0,11.04,688860000,0,54500
2022-02-23,-0.1,-0.79,12.7,12.7,12.7,12.6,26300,0,10.96,331390000,0,26300
2022-02-24,-0.3,-2.38,12.6,12.6,12.7,12.3,47000,0,10.7,588320000,0,47000
2022-02-25,0.0,0.0,12.3,12.3,12.9,12.3,19200,0,10.7,237130000,0,19200
2022-02-28,0.3,2.44,12.3,12.3,12.7,12.6,5500,0,10.96,67700000,0,5500
2022-03-01,-0.3,-2.38,12.6,12.5,12.6,12.3,25900,0,10.7,320220000,0,25900
2022-03-02,0.0,0.0,12.3,12.0,12.5,12.3,29500,0,10.7,365330000,0,29500
2022-03-03,0.4,3.25,12.3,12.3,12.9,12.7,38800,0,11.04,490010000,0,38800
2022-03-04,0.0,0.0,12.7,12.7,12.8,12.7,33500,0,11.04,425880000,0,33500
2022-03-07,-0.1,-0.79,12.7,12.7,12.7,12.6,6100,0,10.96,76940000,0,6100
2022-03-08,-0.1,-0.79,12.6,12.6,12.7,12.5,51200,0,10.87,642700000,0,51200
2022-03-09,0.0,0.0,12.5,12.5,12.6,12.5,153100,0,10.87,1921710000,0,153100
2022-03-10,0.4,3.2,12.5,12.5,13.5,12.9,73610,0,11.22,935267000,0,73610
2022-03-11,0.0,0.0,12.9,12.9,12.9,12.9,32802,0,11.22,417815600,0,32802
2022-03-14,-0.3,-2.33,12.9,12.9,13.0,12.6,20600,0,10.96,261970000,0,20600
2022-03-15,-0.1,-0.79,12.6,12.6,12.6,12.5,30803,0,10.87,376977500,0,30803
2022-03-16,0.1,0.8,12.5,12.3,12.6,12.6,29122,0,10.96,365295000,0,29122
2022-03-17,0.1,0.79,12.6,12.6,12.7,12.7,16300,0,11.04,204600000,0,16300
2022-03-18,0.1,0.79,12.7,12.7,13.0,12.8,42200,0,11.13,544270000,0,42200
2022-03-21,-0.1,-0.78,12.8,13.0,13.0,12.7,13618,0,11.04,173126800,0,13618
2022-03-22,0.4,3.15,12.7,12.7,13.1,13.1,134800,0,11.39,1754550000,0,134800
2022-03-23,-0.3,-2.29,13.1,12.6,13.0,12.8,30800,0,11.13,396090000,0,30800
2022-03-24,0.1,0.78,12.8,12.8,13.0,12.9,43000,0,11.22,554640000,0,43000
2022-03-25,0.2,1.55,12.9,12.8,13.2,13.1,37000,0,11.39,483160000,0,37000
2022-03-28,0.5,3.82,13.1,13.0,14.0,13.6,50100,0,11.83,675080000,0,50100
2022-03-29,-0.1,-0.74,13.6,14.0,14.0,13.5,27400,0,11.74,373980000,0,27400
2022-03-30,-0.3,-2.22,13.5,13.4,13.4,13.2,31600,0,11.48,413880000,0,31600
2022-03-31,0.1,0.76,13.2,13.0,13.3,13.3,25300,0,11.57,330480000,0,25300
2022-04-04,-0.1,-0.75,13.4,13.3,13.4,13.3,12300,0,11.57,162950000,0,12300
2022-04-05,-0.1,-0.75,13.3,13.1,13.3,13.2,19700,0,11.48,261000000,0,19700
2022-04-06,-0.3,-2.27,13.2,13.2,13.2,12.9,36400,0,11.22,470160000,0,36400
2022-04-07,0.2,1.55,12.9,12.8,13.1,13.1,32700,0,11.39,418550000,0,32700
2022-04-08,0.2,1.53,13.1,12.8,13.3,13.3,14300,0,11.57,185030000,0,14300
2022-04-12,-0.2,-1.5,13.3,12.8,13.1,13.1,4600,0,11.39,59590000,0,4600
2022-04-13,-0.1,-0.76,13.1,12.8,13.0,13.0,8400,0,11.3,106870000,0,8400
2022-04-14,-0.4,-3.08,13.0,13.0,13.0,12.6,1900,0,10.96,24220000,0,1900
2022-04-18,-1.1,-8.66,12.7,11.7,12.1,11.6,35900,0,10.09,420230000,0,35900
2022-04-19,0.8,6.9,11.6,11.8,12.4,12.4,6400,0,10.78,76980000,0,6400
2022-04-20,-0.7,-5.65,12.4,12.5,12.5,11.7,10600,0,10.17,125660000,0,10600
2022-04-21,-0.2,-1.71,11.7,11.7,11.7,11.5,19300,0,10.0,212030000,0,19300
2022-04-22,0.2,1.74,11.5,11.5,11.8,11.7,28900,0,10.17,330290000,0,28900
2022-04-25,0.0,0.0,11.7,11.7,11.7,11.7,2200,0,10.17,24800000,0,2200
2022-04-26,-0.2,-1.71,11.7,11.1,11.5,11.5,13600,0,10.0,147070000,0,13600
2022-04-27,0.2,1.74,11.5,11.5,11.7,11.7,7400,0,10.17,85430000,0,7400
2022-04-28,0.0,0.0,11.7,11.7,11.8,11.7,12500,0,10.17,146480000,0,12500
2022-04-29,0.1,0.85,11.7,12.1,12.1,11.8,400,0,10.26,4720000,0,400
2022-05-04,-0.1,-0.85,11.8,11.8,11.8,11.7,2300,0,10.17,27020000,0,2300
2022-05-05,0.0,0.0,11.7,12.0,12.0,11.7,12600,0,10.17,147190000,0,12600
2022-05-06,0.0,0.0,11.7,11.1,11.8,11.7,1300,0,10.17,15150000,0,1300
2022-05-09,-0.2,-1.71,11.7,11.6,11.7,11.5,14500,0,10.0,166940000,0,14500
2022-05-10,0.0,0.0,11.5,11.5,11.5,11.5,4600,0,10.0,51310000,0,4600
2022-05-11,0.0,0.0,11.5,11.5,11.5,11.5,500,0,10.0,5600000,0,500
2022-05-12,-0.4,-3.48,11.5,11.1,11.1,11.1,6600,0,9.65,73260000,0,6600
2022-05-13,-0.1,-0.9,11.1,11.0,11.0,11.0,9200,0,9.57,96720000,0,9200
2022-05-16,0.0,0.0,11.0,11.0,11.0,11.0,500,0,9.57,5500000,0,500
2022-05-17,0.0,0.0,11.0,10.9,11.0,11.0,5301,0,9.57,57911800,0,5301
2022-05-18,-0.8,-7.27,11.0,11.0,11.4,10.2,8000,0,8.87,86860000,0,8000
2022-05-19,0.9,8.82,10.2,10.9,11.2,11.1,500,0,9.65,5510000,0,500
2022-05-20,0.0,0.0,11.1,11.1,11.1,11.1,0,0,9.65,0,0,0
2022-05-23,0.4,3.6,11.1,10.1,11.5,11.5,4600,0,10.0,49260000,0,4600
2022-05-24,0.0,0.0,11.5,11.5,11.5,11.5,3000,0,10.0,34500000,0,3000
2022-05-25,0.0,0.0,11.5,11.5,11.5,11.5,4900,0,10.0,56350000,0,4900
2022-05-26,0.0,0.0,11.5,11.3,11.5,11.5,1400,0,10.0,16050000,0,1400
2022-05-27,-1.0,-8.7,11.5,11.6,11.6,10.5,600,0,9.13,6410000,0,600
2022-05-30,0.9,8.57,10.5,11.4,11.4,11.4,100,0,9.91,1140000,0,100
2022-05-31,-0.1,-0.88,11.4,11.3,11.3,11.3,100,0,9.83,1130000,0,100
2022-06-01,-0.5,-4.42,11.3,10.5,10.8,10.8,8800,0,9.39,91600000,0,8800
2022-06-02,0.1,0.93,10.8,10.2,10.9,10.9,6000,0,9.48,60950000,0,6000
2022-06-03,0.6,5.5,10.9,10.9,11.5,11.5,500,0,10.0,5570000,0,500
2022-06-06,-0.2,-1.74,11.5,10.5,11.3,11.3,5300,0,9.83,55290000,0,5300
2022-06-07,0.0,0.0,11.3,11.3,11.3,11.3,0,0,9.83,0,0,0
2022-06-08,-0.3,-2.65,11.3,10.9,11.0,11.0,2900,0,9.57,29830000,0,2900
2022-06-09,0.0,0.0,11.0,11.0,11.0,11.0,0,0,9.57,0,0,0
2022-06-10,-0.1,-0.91,11.0,10.9,10.9,10.9,2500,0,9.48,27250000,0,2500
2022-06-13,-0.3,-2.75,10.9,10.6,10.6,10.6,100,0,9.22,1060000,0,100
2022-06-14,-0.1,-0.94,10.6,10.5,10.5,10.5,200,0,9.13,2100000,0,200
2022-06-15,-0.1,-0.95,10.5,9.8,10.4,10.4,11200,0,9.04,106980000,0,11200
2022-06-16,0.0,0.0,10.4,10.4,10.4,10.4,0,0,9.04,0,0,0
2022-06-17,0.0,0.0,10.4,10.3,10.5,10.4,2000,0,9.04,20300000,0,2000
2022-06-20,-0.2,-1.92,10.4,10.1,10.4,10.2,11501,0,8.87,108980400,0,11501
2022-06-21,-1.0,-9.8,10.2,9.2,10.2,9.2,8700,0,8.0,80580000,0,8700
2022-06-22,-0.9,-9.78,9.2,9.7,10.1,8.3,5200,0,7.22,43480000,0,5200
