,quarter,roa
0,2014Q1,0.46
1,2014Q2,-0.21
2,2014Q3,0.27
3,2014Q4,0.0
4,2015Q1,0.48
5,2015Q2,0.0
6,2015Q3,0.84
7,2015Q4,0.29
8,2016Q1,0.46
9,2016Q2,0.12
10,2016Q3,0.43
11,2016Q4,0.09
12,2017Q1,0.61
13,2017Q2,0.59
14,2017Q3,-0.05
15,2017Q4,0.44
16,2018Q1,0.57
17,2018Q2,-0.11
18,2018Q3,0.38
19,2018Q4,0.27
20,2019Q1,0.31
21,2019Q2,0.15
22,2019Q3,0.5
23,2019Q4,0.3
24,2020Q1,0.41
25,2020Q2,-0.01
26,2020Q3,0.33
27,2020Q4,0.26
28,2021Q1,0.41
29,2021Q2,0.11
30,2021Q3,0.29
31,2021Q4,0.29
32,2022Q1,0.41
33,2022Q2,0.05
