,quarter,roa
0,2005Q2,0.0
1,2005Q3,0.0
2,2005Q4,6.12
3,2006Q1,1.85
4,2006Q2,1.65
5,2006Q3,2.61
6,2006Q4,3.05
7,2007Q1,2.26
8,2007Q2,1.37
9,2007Q3,2.23
10,2007Q4,1.56
11,2008Q1,2.05
12,2008Q2,1.38
13,2008Q3,2.8
14,2008Q4,-3.65
15,2009Q1,1.63
16,2009Q2,5.19
17,2009Q3,5.65
18,2009Q4,3.69
19,2010Q1,6.32
20,2010Q2,1.79
21,2010Q3,1.51
22,2010Q4,1.47
23,2011Q1,0.5
24,2011Q2,-1.75
25,2011Q3,3.27
26,2011Q4,-6.36
27,2012Q1,1.93
28,2012Q2,3.39
29,2012Q3,-4.03
30,2012Q4,-2.44
31,2013Q1,0.15
32,2013Q2,0.45
33,2013Q3,0.03
34,2013Q4,-0.18
35,2014Q1,-0.02
36,2014Q2,0.18
37,2014Q3,0.03
38,2014Q4,0.33
39,2015Q1,2.58
40,2015Q2,0.48
41,2015Q3,2.96
42,2015Q4,1.35
43,2016Q1,0.08
44,2016Q2,0.11
45,2016Q3,0.52
46,2016Q4,-0.41
47,2017Q1,-0.08
48,2017Q2,0.73
49,2017Q3,-0.1
50,2017Q4,0.07
51,2018Q1,-0.08
52,2018Q2,-0.31
53,2018Q3,-0.11
54,2018Q4,0.52
55,2019Q1,-0.11
56,2019Q2,-0.01
57,2019Q3,-0.13
58,2019Q4,0.25
59,2020Q1,-0.31
60,2020Q2,0.77
61,2020Q3,-0.03
62,2020Q4,-0.14
63,2021Q1,-0.27
64,2021Q2,0.23
65,2021Q3,-0.02
66,2021Q4,0.03
67,2022Q1,-0.02
68,2022Q2,-0.03
