,date,quarter,price,shares_est,market_cap
0,2006-12-29,2006Q4,45.0,1000000.0,45000000000
1,2007-03-30,2007Q1,83.3,1000000.0,83300000000
2,2007-06-29,2007Q2,43.5,1000000.0,43500000000
3,2007-09-28,2007Q3,47.0,1500000.0,70500000000
4,2007-12-28,2007Q4,78.0,1498757.305031235,116903069792
5,2008-03-31,2008Q1,24.4,1500000.0,36600000000
6,2008-06-30,2008Q2,13.5,1571134.389828991,21210314263
7,2008-09-30,2008Q3,25.3,1547962.5812589186,39163453306
8,2008-12-31,2008Q4,11.6,1615575.8077879038,18740679370
9,2009-03-31,2009Q1,11.0,1535155.954988294,16886715505
10,2009-06-30,2009Q2,14.1,1499964.0158330337,21149492623
11,2009-09-30,2009Q3,16.0,4137127.09952369,66194033592
12,2009-12-31,2009Q4,12.1,4137026.940346376,50058025978
13,2010-03-31,2010Q1,12.3,4137010.3636044255,50885227472
14,2010-06-30,2010Q2,14.4,4136935.991605457,59571878279
15,2010-09-30,2010Q3,11.1,4137100.195130228,45921812166
16,2010-12-31,2010Q4,8.2,4137014.653530921,33923520159
17,2011-03-31,2011Q1,6.4,4137085.914354969,26477349852
18,2011-06-30,2011Q2,5.5,4136957.658128594,22753267120
19,2011-09-30,2011Q3,5.1,4136858.0824690103,21097976221
20,2011-12-30,2011Q4,4.8,4136959.8116697497,19857407096
21,2012-03-30,2012Q1,6.7,4137122.525317033,27718720920
22,2012-06-29,2012Q2,7.8,4136833.660188982,32267302549
23,2012-09-28,2012Q3,7.6,4137127.963679166,31442172524
24,2012-12-28,2012Q4,9.4,4137116.986013421,38888899669
25,2013-03-29,2013Q1,8.8,4136919.711577412,36404893462
26,2013-06-28,2013Q2,10.7,4137138.29220664,44267379727
27,2013-09-30,2013Q3,11.0,4136810.338156775,45504913720
28,2013-12-31,2013Q4,12.6,4137119.951595825,52127711390
29,2014-03-31,2014Q1,11.0,4137026.9601780856,45507296562
30,2014-06-30,2014Q2,10.5,4136874.85044269,43437185930
31,2014-09-30,2014Q3,10.4,4137098.628247375,43025825734
32,2014-12-31,2014Q4,11.0,4136850.094876661,45505351044
33,2015-03-31,2015Q1,10.0,4137046.35869124,41370463587
34,2015-06-30,2015Q2,10.6,4137001.418886962,43852215040
35,2015-09-30,2015Q3,10.0,4136895.576131687,41368955761
36,2015-12-31,2015Q4,10.4,4136892.278360343,43023679695
37,2016-03-31,2016Q1,9.5,4136893.268526533,39300486051
38,2016-06-30,2016Q2,9.0,4137071.851661087,37233646665
39,2016-09-30,2016Q3,8.3,4137123.954562477,34338128823
40,2016-12-30,2016Q4,9.5,4042971.293282036,38408227286
41,2017-03-31,2017Q1,10.8,4042892.389447713,43663237806
42,2017-06-30,2017Q2,10.8,4042906.700748585,43663392368
43,2017-09-29,2017Q3,13.1,4042943.70257074,52962562504
44,2017-12-29,2017Q4,12.5,4042976.9392033545,50537211740
45,2018-03-30,2018Q1,11.0,4043083.1994066015,44473915193
46,2018-06-29,2018Q2,10.3,4042903.882955738,41641909994
47,2018-09-28,2018Q3,10.0,4042964.363808285,40429643638
48,2018-12-28,2018Q4,10.6,4042985.109353188,42855642159
49,2019-03-29,2019Q1,10.3,4043063.434760186,41643553378
50,2019-06-28,2019Q2,12.0,4043102.91669236,48517235000
51,2019-09-30,2019Q3,12.0,4042935.390776842,48515224689
52,2019-12-31,2019Q4,11.8,4043063.096798352,47708144542
53,2020-03-31,2020Q1,10.2,4042918.723058662,41237770975
54,2020-06-30,2020Q2,10.5,4043039.842597147,42451918347
55,2020-09-30,2020Q3,10.0,4042926.131282418,40429261313
56,2020-12-31,2020Q4,9.0,4042983.4905660376,36386851415
57,2021-03-31,2021Q1,10.1,4043019.062339,40834492530
58,2021-06-30,2021Q2,9.8,4042959.27486276,39621000894
59,2021-09-30,2021Q3,10.2,4043000.4472557674,41238604562
60,2021-12-31,2021Q4,10.5,4043053.3217864656,42452059879
61,2022-03-31,2022Q1,17.0,4042845.068591119,68728366166
62,2022-06-30,2022Q2,15.4,4043085.343346274,62263514288
