,quarter,roa
0,2007Q3,19.5
1,2009Q4,13.54
2,2010Q1,4.12
3,2010Q2,5.59
4,2010Q3,3.63
5,2010Q4,4.93
6,2011Q1,2.79
7,2011Q2,5.18
8,2011Q3,3.98
9,2011Q4,1.4
10,2012Q1,2.4
11,2012Q2,4.13
12,2012Q3,5.69
13,2012Q4,3.32
14,2013Q1,2.84
15,2013Q2,4.18
16,2013Q3,1.93
17,2013Q4,2.75
18,2014Q1,8.05
19,2014Q2,3.83
20,2014Q3,2.62
21,2014Q4,1.93
22,2015Q1,3.06
23,2015Q2,4.62
24,2015Q3,4.97
25,2015Q4,5.08
26,2016Q1,2.94
27,2016Q2,6.63
28,2016Q3,4.4
29,2016Q4,3.52
30,2017Q1,1.38
31,2017Q2,3.92
32,2017Q3,2.47
33,2017Q4,1.02
34,2018Q1,0.75
35,2018Q2,2.03
36,2018Q3,2.01
37,2018Q4,1.12
38,2019Q1,0.63
39,2019Q2,3.23
40,2019Q3,1.71
41,2019Q4,2.31
42,2020Q1,0.4
43,2020Q2,0.88
44,2020Q3,0.86
45,2020Q4,0.7
46,2021Q1,0.32
47,2021Q2,1.21
48,2021Q3,-0.1
49,2021Q4,1.09
50,2022Q1,2.06
51,2022Q2,1.94
