quarter,s,ln_s
2010Q2,0.6711551983396423,0.042962807574737874
2010Q3,0.25034876905821923,0.015037506776443997
2010Q4,0.07446246625481882,0.005528731739044918
2011Q1,0.03212936046058725,0.0017579794366885883
2011Q2,0.07596061992431032,0.005825670150808063
2011Q3,0.09991378727777014,0.009577927590527313
2011Q4,0.10200472922010928,0.014058694546627497
2012Q1,0.04667356172012288,0.004827519964927136
2012Q2,0.19525246326027063,0.020447731528808428
2012Q3,0.2148106981299155,0.0207830852955843
2012Q4,0.07871639650574072,0.007960018159154066
2013Q1,0.19524339463979373,0.024232093240310715
2013Q2,0.1741243829470828,0.032327127364687694
2013Q3,0.26902395902521853,0.042615277070920415
2013Q4,0.0,0.0
2014Q1,0.04116334171367863,0.003260849117175554
2014Q2,0.045843849929745085,0.003584294415469995
2014Q3,0.06459105407829913,0.004751729199382255
2014Q4,0.17873087344622632,0.016305168756465
2015Q1,0.2720541161220498,0.02553784000862865
2015Q2,0.29968509811306654,0.046149661352565964
2015Q3,0.014375950304296184,0.0010260091883547782
2015Q4,0.18429441941657218,0.025702698560307026
2016Q1,0.10250222302060782,0.010590931414557397
2016Q2,0.4275510354386937,0.04230956263540451
2016Q3,0.40936041814207386,0.029862236140236434
2016Q4,0.3020174373222669,0.022744907760452394
2017Q1,0.1757084157967711,0.014339357908137578
2017Q2,0.339305692807,0.031576327198170905
2017Q3,0.25677994996675846,0.021484333037485003
2017Q4,0.1650938994125832,0.014176210897053138
2018Q1,0.1005778777886351,0.009759304402824383
2018Q2,0.04122934329327627,0.0030741612513740533
2018Q3,0.0,0.0
2018Q4,0.0,0.0
2019Q1,0.0,0.0
2019Q2,0.0,0.0
2019Q3,0.0,0.0
2019Q4,0.0,0.0
2020Q1,0.019276106242012446,0.0018629134502274026
2020Q2,0.027180198225115443,0.0020761670095218437
2020Q3,0.0,0.0
2020Q4,0.0,0.0
2021Q1,0.0,0.0
2021Q2,0.0,0.0
2021Q3,0.0,0.0
2021Q4,0.0,0.0
2022Q1,0.0,0.0
2022Q2,0.0,0.0
2022Q3,0.0,0.0
