,quarter,price,price_diff,price_diff_perc
1,2007Q1,100.0,51.9,107.9002079002079
2,2007Q2,67.2,-32.8,-32.8
3,2007Q3,68.5,1.2999999999999972,1.9345238095238053
4,2007Q4,130.0,61.5,89.78102189781022
5,2008Q1,39.5,-90.5,-69.61538461538461
6,2008Q2,27.0,-12.5,-31.645569620253166
7,2008Q3,29.9,2.8999999999999986,10.740740740740737
8,2008Q4,21.0,-8.899999999999999,-29.765886287625417
9,2009Q1,22.5,1.5,7.142857142857143
10,2009Q2,22.8,0.3000000000000007,1.3333333333333366
11,2009Q3,34.6,11.8,51.75438596491228
12,2009Q4,28.4,-6.200000000000003,-17.919075144508675
13,2010Q1,26.8,-1.5999999999999979,-5.633802816901401
14,2010Q2,25.9,-0.9000000000000021,-3.3582089552238883
15,2010Q3,22.1,-3.799999999999997,-14.671814671814662
16,2010Q4,18.2,-3.900000000000002,-17.64705882352942
17,2011Q1,17.0,-1.1999999999999993,-6.5934065934065895
18,2011Q2,15.0,-2.0,-11.764705882352942
19,2011Q3,16.5,1.5,10.0
20,2011Q4,9.4,-7.1,-43.03030303030303
21,2012Q1,9.3,-0.09999999999999964,-1.0638297872340388
22,2012Q2,10.0,0.6999999999999993,7.526881720430099
23,2012Q3,7.5,-2.5,-25.0
24,2012Q4,7.5,0.0,0.0
25,2013Q1,6.5,-1.0,-13.333333333333334
26,2013Q2,8.2,1.6999999999999993,26.153846153846146
27,2013Q3,6.5,-1.6999999999999993,-20.731707317073166
28,2013Q4,6.4,-0.09999999999999964,-1.538461538461533
29,2014Q1,11.5,5.1,79.68749999999999
30,2014Q2,13.6,2.0999999999999996,18.260869565217387
31,2014Q3,14.3,0.7000000000000011,5.14705882352942
32,2014Q4,12.0,-2.3000000000000007,-16.083916083916087
33,2015Q1,15.0,3.0,25.0
34,2015Q2,15.0,0.0,0.0
35,2015Q3,13.0,-2.0,-13.333333333333334
36,2015Q4,12.1,-0.9000000000000004,-6.923076923076925
37,2016Q1,10.0,-2.0999999999999996,-17.355371900826444
38,2016Q2,15.6,5.6,56.0
39,2016Q3,14.5,-1.0999999999999996,-7.051282051282049
40,2016Q4,14.5,0.0,0.0
41,2017Q1,14.5,0.0,0.0
42,2017Q2,13.1,-1.4000000000000004,-9.655172413793105
43,2017Q3,13.5,0.40000000000000036,3.0534351145038197
44,2017Q4,13.5,0.0,0.0
45,2018Q1,14.4,0.9000000000000004,6.666666666666669
46,2018Q2,13.9,-0.5,-3.4722222222222223
47,2018Q3,13.5,-0.40000000000000036,-2.8776978417266212
48,2018Q4,12.5,-1.0,-7.407407407407407
49,2019Q1,16.5,4.0,32.0
50,2019Q2,15.4,-1.0999999999999996,-6.666666666666665
51,2019Q3,16.5,1.0999999999999996,7.142857142857141
52,2019Q4,16.5,0.0,0.0
53,2020Q1,13.5,-3.0,-18.181818181818183
54,2020Q2,16.2,2.6999999999999993,19.999999999999996
55,2020Q3,13.3,-2.8999999999999986,-17.901234567901227
56,2020Q4,11.6,-1.700000000000001,-12.781954887218053
57,2021Q1,8.2,-3.4000000000000004,-29.310344827586214
58,2021Q2,8.1,-0.09999999999999964,-1.219512195121947
59,2021Q3,10.0,1.9000000000000004,23.456790123456795
60,2021Q4,9.6,-0.40000000000000036,-4.0000000000000036
61,2022Q1,10.0,0.40000000000000036,4.1666666666666705
62,2022Q2,9.0,-1.0,-10.0
