,timestamp,delta_volume,date,note
0,1263920400,18450000,2010-01-20,"Giao dịch lần đầu - 18,450,000 CP"
1,1279040400,12300000,2010-07-14,"Giao dịch bổ sung - 12,300,000 CP"
2,1317229200,1020000,2011-09-29,"Niêm yết cổ phiếu bổ sung - 1,020,000 CP"
3,1317834000,1020000,2011-10-06,"Giao dịch bổ sung - 1,020,000 CP"
4,1334682000,10430000,2012-04-18,"Giao dịch bổ sung - 10,430,000 CP"
5,1440349200,1053000,2015-08-24,"Niêm yết cổ phiếu bổ sung - 1,053,000 CP"
6,1464800400,3604530,2016-06-02,"Niêm yết cổ phiếu bổ sung - 3,604,530 CP"
7,1465318800,3604530,2016-06-08,"Giao dịch bổ sung - 3,604,530 CP"
8,1473354000,2339540,2016-09-09,"Niêm yết cổ phiếu bổ sung - 2,339,540 CP"
9,1478710800,16376179,2016-11-10,"Niêm yết cổ phiếu bổ sung - 16,376,179 CP"
10,1479142800,16376179,2016-11-15,"Giao dịch bổ sung - 16,376,179 CP"
11,1481130000,11476751,2016-12-08,"Niêm yết cổ phiếu bổ sung - 11,476,751 CP"
12,1511283600,11476751,2017-11-22,"Giao dịch bổ sung - 11,476,751 CP"
13,1519232400,1305000,2018-02-22,"Niêm yết cổ phiếu bổ sung - 1,305,000 CP"
14,1535475600,2339540,2018-08-29,"Giao dịch bổ sung - 2,339,540 CP"
15,1552582800,900000,2019-03-15,"Niêm yết cổ phiếu bổ sung - 900,000 CP"
16,1579021200,1305000,2020-01-15,"Giao dịch bổ sung - 1,305,000 CP"
17,1614013200,900000,2021-02-23,"Giao dịch bổ sung - 900,000 CP"
