,Quý,Doanh thu thuần(MilVND),Lợi nhuận gộp(MilVND),LN thuần từ HĐKD (MilVND),LNST thu nhập DN(MilVND),LNST của CĐ cty mẹ (MilVND),Tài sản ngắn hạn(MilVND),Tổng tài sản (MilVND),Nợ phải trả(MilVND),Nợ ngắn hạn(MilVND),Vốn chủ sở hữu(MilVND),Lợi ích của CĐ thiểu số(MilVND),EPS của 4 quý gần nhất(VND),BVPS cơ bản(VND),P/E cơ bản(Times),ROS(%),ROEA(%),ROAA(%)
0,2009Q3,71527.0,16793.0,9196.0,7704.0,7704.0,176443.0,209377.0,113890.0,113808.0,95487.0,0.0,963.0,11936.0,18.69,10.77,16.14,7.36
1,2009Q4,16318.0,1854.0,-237.0,-482.0,-482.0,160423.0,193166.0,99432.0,99383.0,93734.0,0.0,903.0,11717.0,21.82,-2.95,-0.51,-0.24
2,2010Q1,20410.0,1134.0,-2063.0,-2000.0,-2000.0,174474.0,207688.0,123575.0,123509.0,84112.0,0.0,653.0,10514.0,22.83,-9.8,-2.25,-1.0
3,2010Q2,107489.0,25810.0,16844.0,13166.0,13166.0,189028.0,227986.0,130707.0,130651.0,97279.0,0.0,2299.0,12160.0,6.31,12.25,14.52,6.04
4,2010Q3,67601.0,18020.0,9163.0,6941.0,6941.0,179784.0,220692.0,122917.0,122847.0,97775.0,0.0,2203.0,12222.0,6.45,10.27,7.12,3.09
5,2010Q4,10407.0,1308.0,18.0,504.0,504.0,164740.0,205238.0,110235.0,110174.0,95002.0,0.0,2326.0,11875.0,4.04,4.84,0.52,0.24
6,2011Q1,35564.0,4380.0,271.0,828.0,828.0,173881.0,212854.0,117406.0,117345.0,95448.0,0.0,2680.0,11931.0,3.02,2.33,0.87,0.4
7,2011Q2,141159.0,36356.0,19981.0,15311.0,15311.0,194185.0,233033.0,128674.0,128614.0,104359.0,0.0,2948.0,13045.0,2.24,10.85,15.33,6.87
8,2011Q3,72056.0,20436.0,11452.0,11043.0,11043.0,175376.0,211958.0,97522.0,97462.0,114436.0,0.0,3461.0,14305.0,2.25,15.32,10.09,4.96
9,2011Q4,18521.0,3722.0,430.0,416.0,416.0,173867.0,213684.0,102826.0,102687.0,110857.0,0.0,3450.0,13857.0,2.0,2.25,0.37,0.2
10,2012Q1,38547.0,4187.0,-1424.0,-1024.0,-1024.0,205490.0,245145.0,148174.0,148021.0,96971.0,,3218.0,12121.0,2.49,-2.66,-1.05,-0.45
11,2012Q2,139671.0,32243.0,18330.0,15397.0,15397.0,219293.0,258453.0,146085.0,145910.0,112368.0,0.0,3229.0,2548198.0,2.79,11.02,14.71,6.11
12,2012Q3,87769.0,25609.0,12784.0,10680.0,10680.0,180636.0,219295.0,96247.0,96066.0,123048.0,,3184.0,15381.0,2.83,12.17,9.07,4.47
13,2012Q4,19628.0,4174.0,1178.0,971.0,971.0,171322.0,212090.0,102471.0,102471.0,109619.0,,3253.0,13702.0,2.92,4.95,0.83,0.45
14,2013Q1,53371.0,4172.0,-2225.0,-1867.0,-1867.0,180961.0,222232.0,118605.0,118605.0,103627.0,,3148.0,12953.0,3.59,-3.5,-1.79,-0.86
15,2013Q2,162502.0,35572.0,21014.0,20708.0,20708.0,192006.0,231379.0,107044.0,107044.0,124335.0,,3812.0,15542.0,3.54,12.74,18.17,9.13
16,2013Q3,97949.0,29419.0,13457.0,11631.0,11631.0,129628.0,191784.0,56193.0,56193.0,135592.0,,3930.0,16949.0,3.56,11.87,8.95,5.5
17,2013Q4,26269.0,6836.0,1055.0,937.0,937.0,146281.0,209267.0,87138.0,87138.0,122129.0,,3926.0,15266.0,4.58,3.57,0.73,0.47
18,2014Q1,55444.0,3132.0,-1921.0,-1592.0,-1592.0,170535.0,233677.0,116314.0,116314.0,117363.0,0.0,3960.0,14670.0,5.02,-2.87,-1.35,-0.72
19,2014Q2,170708.0,39317.0,20975.0,16604.0,16604.0,152316.0,216771.0,82803.0,82803.0,133968.0,,3447.0,16746.0,5.37,9.73,13.21,7.37
20,2014Q3,106965.0,26026.0,8479.0,6376.0,6376.0,138382.0,201552.0,61206.0,61206.0,140346.0,,2791.0,17543.0,6.99,5.96,4.65,3.05
21,2014Q4,31081.0,13296.0,4323.0,2911.0,2911.0,136026.0,206991.0,79381.0,79381.0,127610.0,,3037.0,15951.0,5.4,9.37,2.17,1.43
22,2015Q1,76720.0,7884.0,1105.0,862.0,862.0,171643.0,242246.0,113774.0,113774.0,128472.0,,3344.0,16059.0,4.75,1.12,0.67,0.38
23,2015Q2,174300.0,46589.0,23590.0,18167.0,18167.0,159191.0,229577.0,63009.0,63009.0,166567.0,,3540.0,16657.0,4.75,10.42,12.31,7.7
24,2015Q3,170786.0,37367.0,12897.0,10060.0,10060.0,232126.0,301747.0,125000.0,125000.0,176747.0,,3815.0,17675.0,4.56,5.89,5.86,3.79
25,2015Q4,54270.0,11540.0,915.0,298.0,298.0,177183.0,240731.0,79686.0,79686.0,161045.0,,3295.0,16104.0,5.58,0.55,0.18,0.11
26,2016Q1,48269.0,8981.0,1169.0,935.0,935.0,235015.0,301039.0,143250.0,143250.0,157789.0,,3141.0,15779.0,5.51,1.94,0.59,0.34
27,2016Q2,229863.0,65064.0,32075.0,24648.0,24648.0,307836.0,343953.0,161516.0,161516.0,182437.0,,3643.0,18244.0,5.41,10.72,14.49,7.64
28,2016Q3,175077.0,37477.0,7958.0,6385.0,6385.0,258672.0,312511.0,123689.0,123689.0,188822.0,,3227.0,18882.0,7.75,3.65,3.44,1.95
29,2016Q4,52261.0,8059.0,2293.0,1996.0,1996.0,217113.0,271324.0,80506.0,80506.0,190818.0,,3396.0,19082.0,4.95,3.82,1.05,0.68
30,2017Q1,64979.0,13877.0,4756.0,3987.0,3987.0,255347.0,307533.0,133407.0,133407.0,174126.0,,3702.0,17413.0,5.4,6.14,2.32,1.38
31,2017Q2,221224.0,70691.0,30686.0,24012.0,24012.0,300568.0,356146.0,150634.0,150634.0,205512.0,,3638.0,20551.0,5.77,10.85,12.65,7.24
32,2017Q3,178012.0,37047.0,9400.0,7499.0,7499.0,329908.0,383212.0,170201.0,170201.0,213011.0,,3749.0,21301.0,5.41,4.21,3.58,2.03
33,2017Q4,49297.0,3843.0,-745.0,-736.0,-736.0,297506.0,343829.0,131554.0,131554.0,212275.0,,3476.0,21228.0,6.04,-1.49,-0.35,-0.2
34,2018Q1,121518.0,27354.0,8929.0,7141.0,7141.0,282890.0,336108.0,139042.0,139042.0,197066.0,,3792.0,19707.0,4.83,5.88,3.53,2.1
35,2018Q2,192370.0,65464.0,28454.0,21720.0,21720.0,335047.0,392886.0,174100.0,174100.0,218785.0,,3562.0,21879.0,5.14,11.29,10.45,5.96
36,2018Q3,181872.0,48526.0,9488.0,7669.0,7669.0,350280.0,406637.0,180510.0,180510.0,226127.0,,3579.0,22613.0,5.22,4.22,3.45,1.92
37,2018Q4,58208.0,-2981.0,1822.0,1058.0,1058.0,315413.0,372919.0,145734.0,145734.0,227185.0,,3759.0,22719.0,4.58,1.82,0.47,0.27
38,2019Q1,101374.0,31253.0,8185.0,6443.0,6443.0,351859.0,415145.0,203272.0,203272.0,211873.0,,3689.0,21187.0,4.61,6.36,2.97,1.64
39,2019Q2,86204.0,26651.0,12445.0,9547.0,9547.0,427094.0,488633.0,250765.0,250765.0,237868.0,,2472.0,23787.0,7.28,11.07,4.25,2.11
40,2019Q3,166594.0,48551.0,5519.0,4414.0,4414.0,397183.0,460978.0,218595.0,218595.0,242384.0,,2146.0,24238.0,8.29,2.65,1.84,0.93
