quarter,s,ln_s
2015Q3,0.3059852238295929,0.007306213208849434
2015Q4,0.24652157857866994,0.007254365941921641
2016Q1,0.4120205715697368,0.014829519333889943
2016Q2,0.16631110627912912,0.007166350215644897
2016Q3,0.14302119628137194,0.007696842629122455
2016Q4,0.2128738353642959,0.010276244953825515
2017Q1,0.11371873058764849,0.007165458055302712
2017Q2,0.1144299190019151,0.007800656340762644
2017Q3,0.07672049932051285,0.004810977243828355
2017Q4,0.1546576806184418,0.008019990909681696
2018Q1,0.18963326664105618,0.008552323641251868
2018Q2,0.1637858192624735,0.0062100223099879484
2018Q3,0.20460868212394662,0.008727156726890048
2018Q4,0.17431081919976174,0.007363204494745396
2019Q1,0.13992329202835693,0.006067656615101834
2019Q2,0.12800680718643961,0.005782523412866178
2019Q3,0.13647621776771932,0.005869013603037756
2019Q4,0.1041352094701709,0.004275544423207297
2020Q1,0.14907230831537932,0.006844436900641105
2020Q2,0.2740192006055221,0.010270542109005498
2020Q3,0.43089667666672793,0.010330755210663593
2020Q4,0.5222480014771784,0.009326757889563256
2021Q1,0.4927382197718971,0.00736844044681694
2021Q2,0.7054056621362299,0.008578188415981463
2021Q3,0.6459279350965969,0.00758999926139514
2021Q4,0.7246787977889013,0.008051088145457675
2022Q1,0.8085579466013619,0.011163948281866006
2022Q2,0.5303722536813823,0.008234635602964356
2022Q3,0.504548611267849,0.009502630218191411
