,quarter,price,price_diff,price_diff_perc
1,2016Q3,16.8,2.200000000000001,15.06849315068494
2,2016Q4,20.65,3.849999999999998,22.916666666666654
3,2017Q1,22.3,1.6500000000000021,7.990314769975798
4,2017Q2,19.5,-2.8000000000000007,-12.556053811659195
5,2017Q3,20.4,0.8999999999999986,4.615384615384608
6,2017Q4,17.4,-3.0,-14.705882352941178
7,2018Q1,16.0,-1.3999999999999986,-8.045977011494246
8,2018Q2,15.85,-0.15000000000000036,-0.9375000000000022
9,2018Q3,15.7,-0.15000000000000036,-0.9463722397476363
10,2018Q4,14.4,-1.299999999999999,-8.280254777070057
11,2019Q1,13.35,-1.0500000000000007,-7.291666666666671
12,2019Q2,13.25,-0.09999999999999964,-0.7490636704119824
13,2019Q3,10.45,-2.8000000000000007,-21.13207547169812
14,2019Q4,12.4,1.950000000000001,18.660287081339725
15,2020Q1,10.1,-2.3000000000000007,-18.5483870967742
16,2020Q2,9.79,-0.3100000000000005,-3.0693069306930743
17,2020Q3,9.01,-0.7799999999999994,-7.967313585291108
18,2020Q4,10.2,1.1899999999999995,13.207547169811315
19,2021Q1,16.4,6.199999999999999,60.784313725490186
20,2021Q2,25.9,9.5,57.926829268292686
21,2021Q3,37.3,11.399999999999999,44.01544401544401
22,2021Q4,36.35,-0.9499999999999957,-2.5469168900804178
23,2022Q1,36.95,0.6000000000000014,1.6506189821182982
24,2022Q2,19.5,-17.450000000000003,-47.22598105548038
