,quarter,owner_equity,bvps,shares_est,shares_est_diff,shares_est_diff_perc
0,2014Q3,413672.0,12927.0,32000618.859750908,,
1,2014Q4,419381.0,13094.0,32028486.329616617,27867.469865709543,0.08700838865413568
2,2015Q1,436850.0,13652.0,31998974.509229418,-29511.82038719952,-0.09222739428317452
3,2015Q2,461546.0,14423.0,32000693.33703113,1718.8278017118573,0.005371220503284639
4,2015Q3,488168.0,15255.0,32000524.418223534,-168.91880759596825,-0.0005278626230880548
5,2015Q4,750057.0,11720.0,63998037.542662114,31997513.12443858,49.99764735459041
6,2016Q1,707911.0,11061.0,64000632.85417232,2595.311510205269,0.004055134136124524
7,2016Q2,739764.0,11559.0,63998961.84791072,-1671.006261602044,-0.002610989636946111
8,2016Q3,731701.0,11433.0,63999037.87282428,76.02491356432438,0.0001187907132532169
9,2016Q4,788586.0,12322.0,63998214.57555591,-823.2972683683038,-0.0012864378699132676
10,2017Q1,843550.0,12167.0,69330977.23350045,5332762.657944538,7.691745985325255
11,2017Q2,871394.0,12569.0,69328824.88662583,-2152.3468746244907,-0.0031045483291318537
12,2017Q3,895095.0,12911.0,69328092.32437457,-732.5622512549162,-0.0010566600445709362
13,2017Q4,809111.0,11670.0,69332562.12510711,4469.800732538104,0.006446899689748338
14,2018Q1,819854.0,11825.0,69332262.1564482,-299.9686589092016,-0.00043265378855275566
15,2018Q2,831875.0,11999.0,69328694.05783816,-3568.0986100435257,-0.005146640447412443
16,2018Q3,791685.0,11419.0,69330501.79525353,1807.7374153733253,0.002607420065575071
17,2018Q4,896263.0,12928.0,69327274.13366337,-3227.6615901589394,-0.004655688010949327
18,2019Q1,895775.0,12920.0,69332430.34055728,5156.206893905997,0.0074369337243465694
19,2019Q2,843824.0,12171.0,69330704.13277462,-1726.2077826559544,-0.0024898171802064913
20,2019Q3,775701.0,11189.0,69327106.98006971,-3597.152704909444,-0.005188666975449531
21,2019Q4,716478.0,10334.0,69332107.6059609,5000.6258911937475,0.007212568698494048
22,2020Q1,714358.0,10304.0,69328222.04968944,-3885.5562714636326,-0.005604580871378394
23,2020Q2,694504.0,10017.0,69332534.69102526,4312.641335815191,0.006220227422860166
24,2020Q3,677752.0,9776.0,69328150.57283142,-4384.11819383502,-0.006323720101590428
25,2020Q4,643431.0,9281.0,69327766.40448228,-384.16834914684296,-0.0005541334577339062
26,2021Q1,620317.0,8947.0,69332401.9224321,4635.517949819565,0.006685933014416121
27,2021Q2,618632.0,8923.0,69330045.94867197,-2355.9737601280212,-0.003398200200057924
28,2021Q3,520424.0,7506.0,69334399.14734879,4353.19867682457,0.006278555421780167
29,2021Q4,618125.0,8916.0,69327613.27949753,-6785.867851257324,-0.009788116928098735
30,2022Q1,606444.0,8747.0,69331656.56796616,4043.288468629122,0.005831807097621367
31,2022Q2,625932.0,9028.0,69332299.51262738,642.9446612149477,0.0009273378580178914
