quarter,s,ln_s
2018Q2,0.06720365500651318,0.0028538364342790526
2018Q3,0.12266293150624097,0.0059674209190877575
2018Q4,0.12810021214305378,0.008262931604734191
2019Q1,0.0818853461802487,0.007582227315959375
2019Q2,0.08205439782195652,0.008979476068813037
2019Q3,0.06052023316900595,0.007425381063841106
2019Q4,0.06114912760088702,0.007994612461584349
2020Q1,0.043507833740646686,0.007633709993675656
2020Q2,0.05305098084801292,0.009648397867391578
2020Q3,0.04831896845424471,0.010030497766368112
2020Q4,0.04501224510747448,0.008319822793666326
2021Q1,0.0699352310228395,0.011345951837225442
2021Q2,0.07418899979632962,0.010687978260053212
2021Q3,0.051257792630838295,0.007714110516273446
2021Q4,0.09593168021685665,0.010579722594110092
2022Q1,0.1057904306407191,0.010724677985907332
2022Q2,0.07313138569607089,0.01016672894427208
2022Q3,0.039088202130307705,0.006278267010843177
