Attributes,change_perc1,change_perc2,open,high,low,close,volume_match,volume_reconcile,adjust,value_match,value_reconcile,volume
Symbols,HTV,HTV,HTV,HTV,HTV,HTV,HTV,HTV,HTV,HTV,HTV,HTV
date,,,,,,,,,,,,
2006-01-05,0.0,0.0,17.0,17.0,17.0,17.0,4000,0,3.11,68000,0,4000
2006-01-06,0.3,1.76,17.2,17.3,17.2,17.3,4210,0,3.16,72598,0,4210
2006-01-09,-0.3,-1.73,17.0,17.0,17.0,17.0,11320,0,3.11,192440,0,11320
2006-01-10,-0.1,-0.59,16.9,16.9,16.9,16.9,12090,0,3.09,204321,0,12090
2006-01-11,-0.6,-3.55,16.8,16.8,16.3,16.3,10830,0,2.98,180839,0,10830
2006-01-12,-0.5,-3.07,16.0,16.0,15.8,15.8,32920,0,2.89,523418,0,32920
2006-01-13,0.2,1.27,16.0,16.0,16.0,16.0,3050,0,2.92,48800,0,3050
2006-01-17,0.0,0.0,16.0,16.0,16.0,16.0,8190,0,2.92,131040,0,8190
2006-01-18,0.0,0.0,16.0,16.0,16.0,16.0,7050,0,2.92,112800,0,7050
2006-01-19,-0.3,-1.88,15.9,15.9,15.7,15.7,10850,0,2.87,171205,0,10850
2006-01-20,-0.1,-0.64,15.7,15.7,15.6,15.6,15660,0,2.85,244296,0,15660
2006-01-23,-0.3,-1.92,15.4,15.4,15.3,15.3,25090,0,2.8,384382,0,25090
2006-01-24,0.5,3.27,15.8,15.8,15.8,15.8,3200,0,2.89,50560,0,3200
2006-01-25,0.4,2.53,15.8,16.2,15.8,16.2,10,0,2.96,162,0,10
2006-01-26,-0.2,-1.23,16.1,16.1,16.0,16.0,950,0,2.92,15205,0,950
2006-01-27,0.3,1.88,16.1,16.3,16.1,16.3,200,0,2.98,3240,0,200
2006-02-06,0.0,0.0,16.3,16.3,16.3,16.3,5940,0,2.98,96822,0,5940
2006-02-07,-0.3,-1.84,16.0,16.0,16.0,16.0,4500,0,2.92,72000,0,4500
2006-02-08,0.0,0.0,16.0,16.0,16.0,16.0,7560,0,2.92,120960,0,7560
2006-02-09,0.0,0.0,16.0,16.0,16.0,16.0,13500,0,2.92,216000,0,13500
2006-02-10,0.1,0.63,16.0,16.1,16.0,16.1,7010,0,2.94,112639,0,7010
2006-02-13,-0.1,-0.62,16.0,16.0,16.0,16.0,4100,0,2.92,65600,0,4100
2006-02-14,0.0,0.0,16.0,16.0,16.0,16.0,1800,0,2.92,28800,0,1800
2006-02-15,0.1,0.63,16.0,16.1,16.0,16.1,6900,0,2.94,111090,0,6900
2006-02-16,0.0,0.0,16.1,16.1,16.1,16.1,10550,0,2.94,169855,0,10550
2006-02-17,-0.1,-0.62,16.1,16.1,16.0,16.0,26370,0,2.92,422930,0,26370
2006-02-20,0.0,0.0,16.0,16.0,16.0,16.0,3700,0,2.92,59200,0,3700
2006-02-21,0.1,0.63,16.1,16.1,16.1,16.1,28660,0,2.94,461426,0,28660
2006-02-22,0.0,0.0,16.3,16.3,16.1,16.1,9200,0,2.94,148540,0,9200
2006-02-23,0.1,0.62,16.1,16.2,16.1,16.2,15460,0,2.96,250012,0,15460
2006-02-24,0.4,2.47,16.3,16.6,16.3,16.6,16950,0,3.03,278868,0,16950
2006-02-27,0.7,4.22,17.0,17.3,17.0,17.3,30870,0,3.16,532860,0,30870
2006-02-28,0.8,4.62,18.1,18.1,18.1,18.1,23390,0,3.31,423359,0,23390
2006-03-01,0.9,4.97,18.8,19.0,18.8,19.0,52010,0,3.47,982692,0,52010
2006-03-02,0.9,4.74,19.9,19.9,19.9,19.9,23140,0,3.64,460486,0,23140
2006-03-03,0.6,3.02,20.8,20.8,20.5,20.5,147720,0,3.75,3035520,0,147720
2006-03-06,0.5,2.44,21.0,21.0,21.0,21.0,56520,17700,3.84,1186920,371700,74220
2006-03-07,-0.4,-1.9,20.6,20.6,20.6,20.6,28390,0,3.77,584834,0,28390
2006-03-08,0.4,1.94,21.6,21.6,21.0,21.0,22090,0,3.84,471270,0,22090
2006-03-09,-1.0,-4.76,20.0,20.0,20.0,20.0,12730,0,3.66,254600,0,12730
2006-03-10,-1.0,-5.0,19.3,19.3,19.0,19.0,26710,0,3.47,510304,0,26710
2006-03-13,0.9,4.74,19.0,19.9,19.0,19.9,16080,0,3.64,314394,0,16080
2006-03-14,0.6,3.02,20.5,20.5,20.5,20.5,20180,0,3.75,413690,0,20180
2006-03-15,-0.6,-2.93,19.8,19.9,19.8,19.9,20100,0,3.64,399490,0,20100
2006-03-16,0.1,0.5,20.2,20.2,20.0,20.0,11460,0,3.66,230242,0,11460
2006-03-17,0.5,2.5,20.5,20.5,20.5,20.5,38580,0,3.75,790890,0,38580
2006-03-20,1.0,4.88,21.5,21.5,21.5,21.5,31990,0,3.93,687785,0,31990
2006-03-21,1.0,4.65,22.5,22.5,22.5,22.5,27400,0,4.11,616500,0,27400
2006-03-22,0.0,0.0,23.5,23.5,22.5,22.5,37790,0,4.11,869325,0,37790
2006-03-23,-0.5,-2.22,22.5,22.5,22.0,22.0,19310,0,4.02,426975,0,19310
2006-03-24,-0.5,-2.27,20.9,21.5,20.9,21.5,18200,0,3.93,387340,0,18200
2006-03-27,0.0,0.0,21.0,21.5,21.0,21.5,11530,0,3.93,245370,0,11530
2006-03-28,1.0,4.65,21.5,22.5,21.5,22.5,30000,0,4.11,665900,0,30000
2006-03-29,1.1,4.89,23.6,23.6,23.6,23.6,26210,0,4.31,618556,0,26210
2006-03-30,1.1,4.66,24.7,24.7,24.7,24.7,30840,0,4.51,761748,0,30840
2006-03-31,1.2,4.86,25.9,25.9,25.9,25.9,50550,0,4.73,1309245,0,50550
2006-04-03,-1.2,-4.63,25.9,25.9,24.7,24.7,49270,0,4.51,1235785,0,49270
2006-04-04,0.3,1.21,25.0,25.0,25.0,25.0,37670,0,4.57,941750,0,37670
2006-04-05,-0.5,-2.0,24.5,24.5,24.5,24.5,30090,0,4.48,737205,0,30090
2006-04-06,1.0,4.08,25.0,25.5,25.0,25.5,38550,0,4.66,977755,0,38550
2006-04-07,0.0,0.0,25.5,25.5,25.5,25.5,21520,0,4.66,548760,0,21520
2006-04-10,-0.5,-1.96,25.0,25.0,25.0,25.0,28500,0,4.57,712500,0,28500
2006-04-11,-0.8,-3.2,25.0,25.0,24.2,24.2,13280,0,4.42,326944,0,13280
2006-04-12,0.3,1.24,25.0,25.0,24.5,24.5,21830,0,4.48,538730,0,21830
2006-04-13,1.0,4.08,25.0,25.5,25.0,25.5,72840,0,4.66,1843565,0,72840
2006-04-14,1.2,4.71,26.7,26.7,26.7,26.7,106640,0,4.88,2847288,0,106640
2006-04-17,1.3,4.87,28.0,28.0,28.0,28.0,59730,0,5.12,1672440,0,59730
2006-04-18,1.4,5.0,29.4,29.4,29.4,29.4,8750,0,5.37,257250,0,8750
2006-04-19,1.4,4.76,30.8,30.8,30.8,30.8,14470,0,5.63,445676,0,14470
2006-04-20,1.5,4.87,32.3,32.3,32.3,32.3,31500,10000,5.9,1017450,323000,41500
2006-04-21,1.6,4.95,33.9,33.9,33.9,33.9,32800,10000,6.2,1111920,339000,42800
2006-04-24,1.6,4.72,35.5,35.5,35.5,35.5,41750,20000,6.49,1482125,710000,61750
2006-04-25,1.7,4.79,37.2,37.2,37.2,37.2,7700,40000,6.8,286440,1488000,47700
2006-04-26,1.8,4.84,39.0,39.0,39.0,39.0,11980,40000,7.13,467220,1560000,51980
2006-04-27,1.0,2.56,40.9,40.9,40.0,40.0,175690,20000,7.31,7036960,818000,195690
2006-04-28,-2.0,-5.0,38.0,38.0,38.0,38.0,154210,0,6.95,5859980,0,154210
2006-05-03,1.9,5.0,39.9,39.9,39.9,39.9,73090,0,7.29,2916291,0,73090
2006-05-04,1.9,4.76,41.8,41.8,41.8,41.8,52230,10000,7.64,2183214,418000,62230
2006-05-05,-2.0,-4.78,41.8,41.8,39.8,39.8,88720,0,7.27,3652816,0,88720
2006-05-08,-1.9,-4.77,37.9,37.9,37.9,37.9,16670,0,6.93,631793,0,16670
2006-05-09,-1.8,-4.75,36.1,36.1,36.1,36.1,2560,0,6.6,92416,0,2560
2006-05-10,-1.8,-4.99,34.3,34.3,34.3,34.3,640,0,6.27,21952,0,640
2006-05-11,-1.7,-4.96,32.6,32.6,32.6,32.6,92080,0,5.96,3001808,0,92080
2006-05-12,1.6,4.91,34.2,34.2,34.2,34.2,26470,0,6.25,905274,0,26470
2006-05-15,1.7,4.97,35.9,35.9,35.9,35.9,85820,0,6.56,3080938,0,85820
2006-05-16,-1.7,-4.74,34.2,34.2,34.2,34.2,58770,0,6.25,2009934,0,58770
2006-05-17,-0.2,-0.58,34.5,34.5,34.0,34.0,57650,0,6.21,1974590,0,57650
2006-05-18,-1.5,-4.41,33.0,33.0,32.5,32.5,32440,0,5.94,1059175,0,32440
2006-05-19,-1.0,-3.08,32.5,32.5,31.5,31.5,21410,0,5.76,677405,0,21410
2006-05-22,-1.5,-4.76,30.0,30.0,30.0,30.0,17640,0,5.48,529200,0,17640
2006-05-23,-1.5,-5.0,28.5,28.5,28.5,28.5,3770,0,5.21,107445,0,3770
2006-05-24,1.4,4.91,28.4,29.9,28.4,29.9,51230,0,5.47,1465237,0,51230
2006-05-25,-1.4,-4.68,29.9,29.9,28.5,28.5,39720,0,5.21,1172382,0,39720
2006-05-26,-0.5,-1.75,28.0,28.0,28.0,28.0,13950,0,5.12,390600,0,13950
2006-05-29,-0.2,-0.71,28.0,28.0,27.8,27.8,23720,0,5.08,661996,0,23720
2006-05-30,-1.3,-4.68,26.9,26.9,26.5,26.5,48000,0,4.84,1283388,0,48000
2006-05-31,-1.3,-4.91,25.2,25.2,25.2,25.2,46370,0,4.61,1168524,0,46370
2006-06-01,0.2,0.79,25.2,25.4,25.2,25.4,29120,0,4.64,736808,0,29120
2006-06-02,1.2,4.72,26.4,26.6,26.4,26.6,19390,0,4.86,513656,0,19390
