,date,quarter,price,shares_est,market_cap
0,2014-03-31,2014Q1,16.8,2836331288.3435583,47650365644172
1,2014-06-30,2014Q2,15.2,2836593903.4716344,43116227332769
2,2014-09-30,2014Q3,13.8,2839952192.982456,39191340263158
3,2014-12-31,2014Q4,12.7,2839558092.5099,36062387774876
4,2015-03-31,2015Q1,17.6,2811114354.0669856,49475612631579
5,2015-06-30,2015Q2,22.1,3148127593.544955,69573619817344
6,2015-09-30,2015Q3,23.7,3418606926.036768,81020984147071
7,2015-12-31,2015Q4,20.6,3418846296.7450123,70428233712947
8,2016-03-31,2016Q1,16.7,3418736192.484962,57092894414499
9,2016-06-30,2016Q2,17.5,3418699630.5987377,59827243535478
10,2016-09-30,2016Q3,17.0,3418693075.2047653,58117782278481
11,2016-12-30,2016Q4,14.2,3418695221.8957787,48545472150920
12,2017-03-31,2017Q1,17.55,3418588433.086752,59996227000672
13,2017-06-30,2017Q2,20.4,3418661362.506216,69740691795127
14,2017-09-29,2017Q3,19.6,3418755950.6317954,67007616632383
15,2017-12-29,2017Q4,25.5,3418635494.451811,87175205108521
16,2018-03-30,2018Q1,43.4,3418791790.0403767,148375563687752
17,2018-06-29,2018Q2,26.0,3418804391.217565,88888914171657
18,2018-09-28,2018Q3,35.2,3418820594.41227,120342484923312
19,2018-12-28,2018Q4,34.4,3418746468.3085384,117604878509814
20,2019-03-29,2019Q1,35.8,3418761812.8055034,122391672898437
21,2019-06-28,2019Q2,31.7,3418777619.471653,108375250537251
22,2019-09-30,2019Q3,39.4,3418758636.573008,134699090280977
23,2019-12-31,2019Q4,46.15,4022047168.347556,185617476819240
24,2020-03-31,2020Q1,30.85,4021985793.2924047,124078261723071
25,2020-06-30,2020Q2,37.9,4021971600.0807104,152432723643059
26,2020-09-30,2020Q3,40.8,4021962812.978419,164096082769519
27,2020-12-31,2020Q4,47.9,4022001058.574453,192653850705716
28,2021-03-31,2021Q1,42.95,4022064929.350217,172747688715592
29,2021-06-30,2021Q2,47.25,4021926411.8653736,190036022960639
30,2021-09-30,2021Q3,39.45,4021987328.751111,158667400119231
31,2021-12-31,2021Q4,37.1,5058668365.255081,187676596350964
32,2022-03-31,2022Q1,43.5,5058430461.711712,220041725084459
33,2022-06-30,2022Q2,33.5,5058539451.022605,169461071609257
