,quarter,roa
0,2006Q4,3.83
1,2007Q1,1.87
2,2007Q2,1.34
3,2007Q3,1.07
4,2007Q4,0.67
5,2008Q1,2.42
6,2008Q2,1.74
7,2008Q3,3.24
8,2008Q4,2.94
9,2009Q1,1.82
10,2009Q2,2.41
11,2009Q3,2.69
12,2009Q4,2.52
13,2010Q1,1.29
14,2010Q2,1.26
15,2010Q3,2.4
16,2010Q4,1.89
17,2011Q1,1.77
18,2011Q2,1.35
19,2011Q3,2.09
20,2011Q4,2.23
21,2012Q1,2.03
22,2012Q2,1.76
23,2012Q3,1.5
24,2012Q4,2.3
25,2013Q1,1.17
26,2013Q2,1.6
27,2013Q3,1.42
28,2013Q4,1.12
29,2014Q1,1.18
30,2014Q2,1.02
31,2014Q3,5.03
32,2014Q4,0.62
33,2015Q1,1.47
34,2015Q2,2.2
35,2015Q3,2.06
36,2015Q4,0.98
37,2016Q1,2.32
38,2016Q2,3.39
39,2016Q3,3.03
40,2016Q4,0.81
41,2017Q1,1.42
42,2017Q2,2.72
43,2017Q3,1.48
44,2017Q4,0.49
45,2018Q1,1.68
46,2018Q2,3.25
47,2018Q3,2.3
48,2018Q4,1.1
49,2019Q1,1.43
50,2019Q2,4.15
51,2019Q3,1.58
52,2019Q4,1.16
53,2020Q1,1.01
54,2020Q2,4.53
55,2020Q3,4.84
56,2020Q4,2.95
57,2021Q1,2.78
58,2021Q2,4.97
59,2021Q3,2.73
60,2021Q4,11.81
61,2022Q1,6.5
62,2022Q2,6.84
