,timestamp,delta_volume,date,note
0,1261501200,2100000.0,2009-12-23,"Niêm yết cổ phiếu lần đầu - 2,100,000 CP"
1,1262106000,2100000.0,2009-12-30,"Giao dịch lần đầu - 2,100,000 CP"
2,1311613200,15750.0,2011-07-26,"Niêm yết cổ phiếu bổ sung - 15,750 CP"
3,1316365200,15750.0,2011-09-19,"Giao dịch bổ sung - 15,750 CP"
4,1333904400,,2012-04-09,Đưa cổ phiếu vào diện cảnh báo
5,1363885200,,2013-03-22,Đưa cổ phiếu vào diện kiểm soát
6,1377104400,,2013-08-22,Đưa cổ phiếu ra khỏi diện kiểm soát
7,1393174800,,2014-02-24,Đưa cổ phiếu vào diện cảnh báo
8,1424710800,,2015-02-24,Đưa cổ phiếu vào diện cảnh báo
9,1457024400,,2016-03-04,Đưa cổ phiếu vào diện kiểm soát
10,1470934800,,2016-08-12,Đưa cổ phiếu từ diện kiểm soát sang diện cảnh báo
11,1500483600,25000000.0,2017-07-20,"Niêm yết cổ phiếu bổ sung - 25,000,000 CP"
12,1502038800,25000000.0,2017-08-07,"Giao dịch bổ sung - 25,000,000 CP"
13,1523898000,,2018-04-17,Đưa cổ phiếu ra khỏi diện cảnh báo
14,1569517200,804000.0,2019-09-27,"Niêm yết cổ phiếu bổ sung - 804,000 CP"
15,1571331600,804000.0,2019-10-18,"Giao dịch bổ sung - 804,000 CP"
16,1615222800,15184771.0,2021-03-09,"Niêm yết cổ phiếu bổ sung - 15,184,771 CP"
17,1616518800,15184771.0,2021-03-24,"Giao dịch bổ sung - 15,184,771 CP"
18,1620666000,37962045.0,2021-05-11,"Niêm yết cổ phiếu bổ sung - 37,962,045 CP"
19,1646154000,37962045.0,2022-03-02,"Giao dịch bổ sung - 37,962,045 CP"
20,1656954000,39996789.0,2022-07-05,"Niêm yết cổ phiếu bổ sung - 39,996,789 CP"
21,1658163600,11484745.0,2022-07-19,"Giao dịch bổ sung - 11,484,745 CP"
22,1686070800,28512044.0,2023-06-07,"Giao dịch bổ sung - 28,512,044 CP"
