,quarter,roa
0,2005Q3,-1.87
1,2005Q4,4.6
2,2006Q1,5.73
3,2006Q2,4.27
4,2006Q3,0.27
5,2006Q4,3.35
6,2007Q1,3.09
7,2007Q2,2.29
8,2007Q3,1.02
9,2007Q4,5.91
10,2008Q1,4.08
11,2008Q2,4.49
12,2008Q3,2.4
13,2008Q4,3.76
14,2009Q1,4.77
15,2009Q2,4.49
16,2009Q3,0.21
17,2009Q4,3.23
18,2010Q1,3.01
19,2010Q2,3.61
20,2010Q3,0.85
21,2010Q4,3.57
22,2011Q1,3.71
23,2011Q2,3.02
24,2011Q3,1.79
25,2011Q4,2.48
26,2012Q1,2.06
27,2012Q2,2.41
28,2012Q3,1.43
29,2012Q4,1.49
30,2013Q1,1.05
31,2013Q2,1.42
32,2013Q3,1.84
33,2013Q4,1.42
34,2014Q1,1.33
35,2014Q2,1.29
36,2014Q3,0.01
37,2014Q4,7.61
38,2015Q1,2.2
39,2015Q2,2.44
40,2015Q3,1.03
41,2015Q4,0.7
42,2016Q1,1.24
43,2016Q2,1.58
44,2016Q3,1.01
45,2016Q4,0.94
46,2017Q1,2.0
47,2017Q2,1.19
48,2017Q3,0.57
49,2017Q4,0.79
50,2018Q1,2.24
51,2018Q2,1.46
52,2018Q3,0.23
53,2018Q4,0.35
54,2019Q1,0.95
55,2019Q2,0.44
56,2019Q3,-0.05
57,2019Q4,0.59
58,2020Q1,-0.01
59,2020Q2,-0.02
60,2020Q3,0.32
61,2020Q4,1.7
62,2021Q1,1.04
63,2021Q2,1.35
64,2021Q3,-0.42
65,2021Q4,1.93
66,2022Q1,4.0
67,2022Q2,2.57
