,date,quarter,price,shares_est,market_cap
0,2005-09-30,2005Q3,12.9,124012920.1574644,1599766670031
1,2005-12-30,2005Q4,12.8,125000296.26703537,1600003792218
2,2006-03-31,2006Q1,27.9,125000362.1876132,3487510105034
3,2006-06-30,2006Q2,35.6,125006219.13297968,4450221401134
4,2006-09-29,2006Q3,38.4,125004282.06997085,4800164431487
5,2006-12-29,2006Q4,49.6,125000840.88573298,6200041707932
6,2007-03-30,2007Q1,76.0,125000624.10841654,9500047432240
7,2007-06-29,2007Q2,62.5,125006016.04278074,7812876002674
8,2007-09-28,2007Q3,57.5,125000173.47558331,7187509974846
9,2007-12-28,2007Q4,46.7,137539618.78829136,6423100197413
10,2008-03-31,2008Q1,29.5,137546567.35751295,4057623737047
11,2008-06-30,2008Q2,24.2,137543047.64370793,3328541752978
12,2008-09-30,2008Q3,28.9,137541066.1463906,3974936811631
13,2008-12-31,2008Q4,28.0,137531274.08168507,3850875674287
14,2009-03-31,2009Q1,29.0,137529393.86562803,3988352422103
15,2009-06-30,2009Q2,33.0,137528164.30698183,4538429422130
16,2009-09-30,2009Q3,39.3,137524366.58988968,5404707606983
17,2009-12-31,2009Q4,16.7,206373985.25706825,3446445553793
18,2010-03-31,2010Q1,15.0,206349902.87833303,3095248543175
19,2010-06-30,2010Q2,13.6,206343157.1815718,2806266937669
20,2010-09-30,2010Q3,12.0,206340539.1213023,2476086469456
21,2010-12-31,2010Q4,12.4,202407950.6625552,2509858588216
22,2011-03-31,2011Q1,11.0,206409371.44713333,2270503085918
23,2011-06-30,2011Q2,8.5,206396436.700416,1754369711954
24,2011-09-30,2011Q3,10.2,206374038.16558945,2105015189289
25,2011-12-30,2011Q4,8.3,206385423.966363,1712999018921
26,2012-03-30,2012Q1,11.1,206247642.7224413,2289348834219
27,2012-06-29,2012Q2,10.5,206360644.83962107,2166786770816
28,2012-09-28,2012Q3,10.2,206346580.7083401,2104735123225
29,2012-12-28,2012Q4,10.3,206340404.04040405,2125306161616
30,2013-03-29,2013Q1,11.8,206337792.92005983,2434785956457
31,2013-06-28,2013Q2,12.6,206331918.7137844,2599782175794
32,2013-09-30,2013Q3,13.6,206310928.96174863,2805828633880
33,2013-12-31,2013Q4,14.8,206312480.2527646,3053424707741
34,2014-03-31,2014Q1,17.5,206305853.1283962,3610352429747
35,2014-06-30,2014Q2,15.6,206297937.3567609,3218247822765
36,2014-09-30,2014Q3,14.6,206284122.1374046,3011748183206
37,2014-12-31,2014Q4,13.5,206276436.82135692,2784731897088
38,2015-03-31,2015Q1,13.3,206271260.55488545,2743407765380
39,2015-06-30,2015Q2,13.4,206264576.61881045,2763945326692
40,2015-09-30,2015Q3,14.1,206259034.84094352,2908252391257
41,2015-12-31,2015Q4,16.0,206262543.4123993,3300200694598
42,2016-03-31,2016Q1,16.0,206256139.8439757,3300098237504
43,2016-06-30,2016Q2,14.7,206255370.6505295,3031953948563
44,2016-09-30,2016Q3,15.45,206306157.2700297,3187430129822
45,2016-12-30,2016Q4,15.5,206243819.08086097,3196779195753
46,2017-03-31,2017Q1,15.85,206235179.2439671,3268827591017
47,2017-06-30,2017Q2,17.1,206240437.9562044,3526711489051
48,2017-09-29,2017Q3,18.4,206237233.12175417,3794765089440
49,2017-12-29,2017Q4,17.2,206235894.52792743,3547257385880
50,2018-03-30,2018Q1,17.6,206238846.2056881,3629803693220
51,2018-06-29,2018Q2,17.3,206244205.52918175,3568024755655
52,2018-09-28,2018Q3,17.6,206236621.0869716,3629764531131
53,2018-12-28,2018Q4,16.75,206241942.14876032,3454552530992
54,2019-03-29,2019Q1,17.25,206240000.0,3557640000000
55,2019-06-28,2019Q2,17.9,206238364.3617021,3691666722074
56,2019-09-30,2019Q3,19.35,206246937.41677764,3990878239015
57,2019-12-31,2019Q4,22.0,206241422.2921997,4537311290428
58,2020-03-31,2020Q1,17.4,206238600.6289308,3588551650943
59,2020-06-30,2020Q2,17.6,206240620.27728495,3629834916880
60,2020-09-30,2020Q3,21.9,206246452.28485876,4516797305038
61,2020-12-31,2020Q4,18.8,206246175.76020312,3877428104292
62,2021-03-31,2021Q1,18.9,236248670.54950625,4465099873386
63,2021-06-30,2021Q2,22.0,236244889.21532625,5197387562737
64,2021-09-30,2021Q3,27.7,236244554.4554456,6543974158416
65,2021-12-31,2021Q4,28.7,236242401.03675777,6780156909755
66,2022-03-31,2022Q1,29.0,236235952.0496629,6850842609440
67,2022-06-30,2022Q2,45.0,236239262.82051283,10630766826923
